street_address,city,state,zipCode,latitude,longitude,beds,rent_price/month,listed_date,property_link
"House for rent - 41 Whitehall Cir, Eastaboga, AL 36260",Eastaboga,AL,36260,33.56317,-86.02432,4,$1595.0,6 days ago,https://www.zillow.com/homedetails/41-Whitehall-Cir-Eastaboga-AL-36260/2059242191_zpid/
"House for rent - 14 Sterling Rd, Eastaboga, AL 36260",Eastaboga,AL,36260,33.56452,-86.024284,3,$1495.0,5 days ago,https://www.zillow.com/homedetails/14-Sterling-Rd-Eastaboga-AL-36260/2059242193_zpid/
"House for rent - 1723 6th Place Cir NW, Birmingham, AL 35215",Birmingham,AL,35215,33.633087,-86.70217,3,$1095.0,16 hours ago,https://www.zillow.com/homedetails/1723-6th-Place-Cir-NW-Birmingham-AL-35215/2068733052_zpid/
"For Rent - 210 Jamback Rd, Anniston, AL",Anniston,AL,36207,33.63501,-85.73494,2/3,$883+/$758+,5 days ago,https://www.zillow.com/b/210-jamback-rd-anniston-al-9DfMrx/
"House for rent - 929 Ironwood Dr, Montgomery, AL 36117",Montgomery,AL,36117,32.40566,-86.193306,3,$1295.0,15 hours ago,https://www.zillow.com/homedetails/929-Ironwood-Dr-Montgomery-AL-36117/72831388_zpid/
"For Rent - 4063 Fields Run, Pike Road, AL",Pike Road,AL,36064,32.2988,-86.07704,3/4,"$1,900+/$2,100+",5 days ago,"https://www.zillow.com/b/Pike-Road-AL/32.2988,-86.07704_ll/"
"Home for rent - 30 McLean Dr #OC-36, Oxford, AL 36203",Oxford,AL,36203,33.599564,-85.847404,2,$600.0,9 days ago,https://www.zillow.com/homedetails/30-McLean-Dr-OC-36-Oxford-AL-36203/2059274188_zpid/
"House for rent - 1223 Rucker Blvd, Enterprise, AL 36330",Enterprise,AL,36330,31.328213,-85.81898,0,$1200.0,6 days ago,https://www.zillow.com/homedetails/1223-Rucker-Blvd-Enterprise-AL-36330/2059250024_zpid/
"House for rent - 226 Bermuda Lakes Dr, Meridianville, AL 35759",Meridianville,AL,35759,34.884995,-86.509895,3,$1875.0,6 days ago,https://www.zillow.com/homedetails/226-Bermuda-Lakes-Dr-Meridianville-AL-35759/113198357_zpid/
"House for rent - 55 Ridgeview Cir, Jemison, AL 35085",Jemison,AL,35085,32.978813,-86.71649,3,$1495.0,7 days ago,https://www.zillow.com/homedetails/55-Ridgeview-Cir-Jemison-AL-35085/299249139_zpid/
"For Rent - 221 Smith St, Oxford, AL",Oxford,AL,36203,33.597992,-85.84882,2/3,$675+/$800+,9 days ago,"https://www.zillow.com/b/221-Smith-St-Oxford-AL/33.597992,-85.84882_ll/"
"For Rent - 110 Ballington Way, Clanton, AL",Clanton,AL,35045,32.807842,-86.67071,3/4,"$1,425+/$1,345+",6 days ago,"https://www.zillow.com/b/Clanton-AL/32.807842,-86.67071_ll/"
"House for rent - 115 Foust Ave, Bessemer, AL 35023",Bessemer,AL,35023,33.44711,-86.99914,3,$1195.0,1 day ago,https://www.zillow.com/homedetails/115-Foust-Ave-Bessemer-AL-35023/1035040_zpid/
"House for rent - 1112 Pine Valley Dr, Calera, AL 35040",Calera,AL,35040,33.092773,-86.71713,4,$2595.0,2 days ago,https://www.zillow.com/homedetails/1112-Pine-Valley-Dr-Calera-AL-35040/306572124_zpid/
"House for rent - 2616 Wood Dr NE, Birmingham, AL 35215",Birmingham,AL,35215,33.653996,-86.67993,3,$1250.0,1 day ago,https://www.zillow.com/homedetails/2616-Wood-Dr-NE-Birmingham-AL-35215/886702_zpid/
"For Rent - 824 Red Drew Ave, Tuscaloosa, AL",Tuscaloosa,AL,35401,33.209618,-87.55419,5,"$6,500+",8 days ago,"https://www.zillow.com/b/Tuscaloosa-AL/33.209618,-87.55419_ll/"
"For Rent - 1610 6th Ave S, Jasper, AL",Jasper,AL,35501,33.834988,-87.28129,1,$595+,31 days ago,https://www.zillow.com/b/1610-6th-ave-s-jasper-al-5j29Qh/
"House for rent - 1333 25th Ave N, Bessemer, AL 35023",Bessemer,AL,35023,33.41396,-86.98811,3,$1245.0,12 days ago,https://www.zillow.com/homedetails/1333-25th-Ave-N-Bessemer-AL-35023/1045388_zpid/
"House for rent - 3248 Larrabee Ln, Bessemer, AL 35023",Bessemer,AL,35023,33.421684,-87.04623,3,$1430.0,3 days ago,https://www.zillow.com/homedetails/3248-Larrabee-Ln-Bessemer-AL-35023/1041412_zpid/
"Apartment for rent - 139 Foust Ct UNIT 137A, Birmingham, AL 35214",Birmingham,AL,35214,33.580044,-86.92036,2,$770.0,2 days ago,https://www.zillow.com/homedetails/139-Foust-Ct-UNIT-137A-Birmingham-AL-35214/2059109954_zpid/
"House for rent - 504 The Heights Ln, Calera, AL 35040",Calera,AL,35040,33.156105,-86.77636,4,$1800.0,5 days ago,https://www.zillow.com/homedetails/504-The-Heights-Ln-Calera-AL-35040/336934040_zpid/
"House for rent - 126 Mapleleaf Ct, Enterprise, AL 36330",Enterprise,AL,36330,31.330769,-85.77344,3,$1800.0,10 days ago,https://www.zillow.com/homedetails/126-Mapleleaf-Ct-Enterprise-AL-36330/2063392087_zpid/
"House for rent - 504 Newton Dr, Midfield, AL 35228",Midfield,AL,35228,33.458996,-86.94013,3,$1045.0,12 days ago,https://www.zillow.com/homedetails/504-Newton-Dr-Midfield-AL-35228/174714909_zpid/
"Crestview 1 - 1618 16th Ave S, Birmingham, AL",Birmingham,AL,35205,33.49255,-86.79908,2,$869+,,https://www.zillow.com/b/crestview-1-birmingham-al-5Xk5cQ/
"House for rent - 1808 Wilson Dr, Oxford, AL 36203",Oxford,AL,36203,33.60934,-85.80501,3,$1285.0,4 days ago,https://www.zillow.com/homedetails/1808-Wilson-Dr-Oxford-AL-36203/109378573_zpid/
"Apartment for rent - 400 7th St E APT 1B, Jasper, AL 35501",Jasper,AL,35501,33.84515,-87.27112,2,$750.0,10 days ago,https://www.zillow.com/homedetails/400-7th-St-E-APT-1B-Jasper-AL-35501/2059282145_zpid/
"Apartment for rent - 121 Jennie Dr #121, Dothan, AL 36301",Dothan,AL,36301,31.187908,-85.41613,3,$1795.0,15 hours ago,https://www.zillow.com/homedetails/121-Jennie-Dr-121-Dothan-AL-36301/2059984046_zpid/
"For Rent - 165 S Monterey St, Mobile, AL",Mobile,AL,36604,30.680252,-88.076866,1/2,"$800+/$1,100+",Updated yesterday,https://www.zillow.com/b/165-s-monterey-st-mobile-al-9QcmXG/
"House for rent - 3121 Cobblestone Dr, Birmingham, AL 35215",Birmingham,AL,35215,33.67508,-86.67116,3,$1125.0,17 hours ago,https://www.zillow.com/homedetails/3121-Cobblestone-Dr-Birmingham-AL-35215/885310_zpid/
"Apartment for rent - 1617 Graham St #202, Montgomery, AL 36106",Montgomery,AL,36106,32.359,-86.298546,2,$2250.0,2 days ago,https://www.zillow.com/homedetails/1617-Graham-St-202-Montgomery-AL-36106/2076812725_zpid/
"House for rent - 2421 Wine Ridge Dr, Birmingham, AL 35244",Birmingham,AL,35244,33.38862,-86.764145,4,$1950.0,21 hours ago,https://www.zillow.com/homedetails/2421-Wine-Ridge-Dr-Birmingham-AL-35244/1065057_zpid/
"For Rent - 101 Lincoln Gray Cir, New Market, AL",New Market,AL,35761,34.913857,-86.409996,3/4,"$1,600+/$1,750+",10 days ago,"https://www.zillow.com/b/New-Market-AL/34.913857,-86.409996_ll/"
"House for rent - 21206 Polly Cir, Lake View, AL 35111",Lake View,AL,35111,33.272903,-87.13679,3,$1595.0,22 hours ago,https://www.zillow.com/homedetails/21206-Polly-Cir-Lake-View-AL-35111/35745509_zpid/
"Townhouse for rent - 1061 W Tallassee St, Wetumpka, AL 36092",Wetumpka,AL,36092,32.542816,-86.22174,2,$875.0,7 days ago,https://www.zillow.com/homedetails/1061-W-Tallassee-St-Wetumpka-AL-36092/2102580788_zpid/
"For Rent - 14668 Bowman St, Athens, AL",Athens,AL,35613,34.82166,-86.88185,3/4,"$1,700+/$1,900+",9 days ago,"https://www.zillow.com/b/Athens-AL/34.82166,-86.88185_ll/"
"House for rent - 20 Old Cove Pl SE, Gurley, AL 35748",Gurley,AL,35748,34.701946,-86.429214,4,$4800.0,22 hours ago,https://www.zillow.com/homedetails/20-Old-Cove-Pl-SE-Gurley-AL-35748/109307078_zpid/
"House for rent - 21209 Jubilee Trl, Fairhope, AL 36532",Fairhope,AL,36532,30.534313,-87.88433,3,$2400.0,1 day ago,https://www.zillow.com/homedetails/21209-Jubilee-Trl-Fairhope-AL-36532/196123164_zpid/
"House for rent - 4116 Yorkshire Ln, Mobile, AL 36609",Mobile,AL,36609,30.664398,-88.15803,3,$1300.0,3 days ago,https://www.zillow.com/homedetails/4116-Yorkshire-Ln-Mobile-AL-36609/50999509_zpid/
"Townhouse for rent - 625 Whitestone Way, Birmingham, AL 35226",Birmingham,AL,35226,33.36769,-86.85491,3,$2195.0,1 day ago,https://www.zillow.com/homedetails/625-Whitestone-Way-Birmingham-AL-35226/71018862_zpid/
"House for rent - 165 Pemberton Loop, Fairhope, AL 36532",Fairhope,AL,36532,30.49104,-87.87979,3,$2200.0,1 day ago,https://www.zillow.com/homedetails/165-Pemberton-Loop-Fairhope-AL-36532/84396828_zpid/
"Apartment for rent - 24 Abbott Sq #424, Birmingham, AL 35242",Birmingham,AL,35242,33.41025,-86.626816,0,$1100.0,1 day ago,https://www.zillow.com/homedetails/24-Abbott-Sq-424-Birmingham-AL-35242/2059105653_zpid/
"House for rent - 1817 Lyle Dr, Birmingham, AL 35235",Birmingham,AL,35235,33.638992,-86.65337,4,$1645.0,2 days ago,https://www.zillow.com/homedetails/1817-Lyle-Dr-Birmingham-AL-35235/890419_zpid/
"House for rent - 248 Cedar Crst, Tuscaloosa, AL 35401",Tuscaloosa,AL,35401,33.20058,-87.5297,4,$2380.0,12 days ago,https://www.zillow.com/homedetails/248-Cedar-Crst-Tuscaloosa-AL-35401/50858161_zpid/
"House for rent - 1425 Grant St SE, Decatur, AL 35601",Decatur,AL,35601,34.601284,-86.96829,3,$1100.0,4 days ago,https://www.zillow.com/homedetails/1425-Grant-St-SE-Decatur-AL-35601/109661438_zpid/
"House for rent - 2758 Hillcrest Rd, Mobile, AL 36695",Mobile,AL,36695,30.633602,-88.19118,2,$1200.0,13 hours ago,https://www.zillow.com/homedetails/2758-Hillcrest-Rd-Mobile-AL-36695/51040753_zpid/
"House for rent - 1651 Sheffield Dr, Montgomery, AL 36107",Montgomery,AL,36107,32.359818,-86.26924,3,$950.0,6 days ago,https://www.zillow.com/homedetails/1651-Sheffield-Dr-Montgomery-AL-36107/2059242110_zpid/
"For Rent - 18203 Circle Dr, Athens, AL",Athens,AL,35613,34.815685,-86.91034,3,"$1,650+",13 days ago,"https://www.zillow.com/b/Athens-AL/34.815685,-86.91034_ll/"
"House for rent - 208 S Oxford Cir, Meridianville, AL 35759",Meridianville,AL,35759,34.855194,-86.58524,3,$1795.0,6 days ago,https://www.zillow.com/homedetails/208-S-Oxford-Cir-Meridianville-AL-35759/92138040_zpid/
"House for rent - 165 Briar Ridge Ln, Odenville, AL 35120",Odenville,AL,35120,33.69414,-86.49714,4,$1820.0,7 days ago,https://www.zillow.com/homedetails/165-Briar-Ridge-Ln-Odenville-AL-35120/112337647_zpid/
"For Rent - 145 Buckhorn Cir, Weaver, AL",Weaver,AL,36277,33.758556,-85.82179,3/4,"$1,695+/$1,745+",13 days ago,"https://www.zillow.com/b/Weaver-AL/33.758556,-85.82179_ll/"
"House for rent - 16110 Pylon Ct, Foley, AL 36535",Foley,AL,36535,30.418598,-87.74915,3,$2150.0,3 days ago,https://www.zillow.com/homedetails/16110-Pylon-Ct-Foley-AL-36535/337780389_zpid/
"Apartment for rent - 524 55th St S APT C, Birmingham, AL 35212",Birmingham,AL,35212,33.536617,-86.75117,2,$1025.0,3 days ago,https://www.zillow.com/homedetails/524-55th-St-S-APT-C-Birmingham-AL-35212/2103680295_zpid/
"House for rent - 1737 Sardis Rd, Gardendale, AL 35071",Gardendale,AL,35071,33.737244,-86.87551,3,$1395.0,5 days ago,https://www.zillow.com/homedetails/1737-Sardis-Rd-Gardendale-AL-35071/875641_zpid/
"House for rent - 918 9th Ave SE, Decatur, AL 35601",Decatur,AL,35601,34.59356,-86.976105,3,$1110.0,4 days ago,https://www.zillow.com/homedetails/918-9th-Ave-SE-Decatur-AL-35601/109547165_zpid/
"For Rent - 901 9th Ave S, Jasper, AL",Jasper,AL,35501,33.841606,-87.285225,1/2,$645+/$715+,10 days ago,https://www.zillow.com/b/901-9th-ave-s-jasper-al-Bt3y5R/
"For Rent - 414 Tillane Park Cir, Huntsville, AL",Huntsville,AL,35824,34.64447,-86.75268,3,"$1,985+",3 days ago,"https://www.zillow.com/b/Huntsville-AL/34.64447,-86.75268_ll/"
"For Rent - 150 Ridgeview Cir, Jemison, AL",Jemison,AL,35085,32.97943,-86.71611,3/4,"$1,568+/$1,625+",14 days ago,"https://www.zillow.com/b/Jemison-AL/32.97943,-86.71611_ll/"
"House for rent - 111 Pine Manor Dr, Madison, AL 35756",Madison,AL,35756,34.696304,-86.8018,4,$2295.0,6 days ago,https://www.zillow.com/homedetails/111-Pine-Manor-Dr-Madison-AL-35756/305440624_zpid/
"House for rent - 22671 Oakdale Ridge Ln, Athens, AL 35613",Athens,AL,35613,34.808475,-86.91819,3,$2100.0,14 days ago,https://www.zillow.com/homedetails/22671-Oakdale-Ridge-Ln-Athens-AL-35613/128483396_zpid/
"Apartment for rent - 1936 Shades Cliff Ter APT C, Vestavia Hills, AL 35216",Vestavia Hills,AL,35216,33.461246,-86.7842,2,$1900.0,2 days ago,https://www.zillow.com/homedetails/1936-Shades-Cliff-Ter-APT-C-Vestavia-Hills-AL-35216/80739104_zpid/
"House for rent - 1032 25th Ave N, Hueytown, AL 35023",Hueytown,AL,35023,33.409924,-86.99318,3,$1295.0,3D Tour,https://www.zillow.com/homedetails/1032-25th-Ave-N-Hueytown-AL-35023/1045644_zpid/
"For Rent - 2711 18th Ave, Northport, AL",Northport,AL,35476,33.235077,-87.57544,2,$685+,12 days ago,https://www.zillow.com/b/2711-18th-ave-northport-al-9DYycw/
"House for rent - 1213 Haven Dr, Birmingham, AL 35214",Birmingham,AL,35214,33.556454,-86.902534,3,$995.0,4 days ago,https://www.zillow.com/homedetails/1213-Haven-Dr-Birmingham-AL-35214/923804_zpid/
"House for rent - 3611 Holland Ct, Phenix City, AL 36867",Phenix City,AL,36867,32.498093,-85.037605,2,$1100.0,4 days ago,https://www.zillow.com/homedetails/3611-Holland-Ct-Phenix-City-AL-36867/104545182_zpid/
"House for rent - 1615 31st St, Birmingham, AL 35208",Birmingham,AL,35208,33.498077,-86.88887,3,$895.0,3 days ago,https://www.zillow.com/homedetails/1615-31st-St-Birmingham-AL-35208/995212_zpid/
"Apartment for rent - 123 Jennie Dr #123, Dothan, AL 36301",Dothan,AL,36301,31.18795,-85.41597,3,$1795.0,10 hours ago,https://www.zillow.com/homedetails/123-Jennie-Dr-123-Dothan-AL-36301/2059097872_zpid/
"House for rent - 5600 Java Ave, Birmingham, AL 35224",Birmingham,AL,35224,33.52321,-86.93674,2,$850.0,10 days ago,https://www.zillow.com/homedetails/5600-Java-Ave-Birmingham-AL-35224/926257_zpid/
"House for rent - 540 Polo Way, Chelsea, AL 35043",Chelsea,AL,35043,33.356373,-86.611984,3,$1375.0,7 days ago,https://www.zillow.com/homedetails/540-Polo-Way-Chelsea-AL-35043/316949627_zpid/
"Apartment for rent - 709 20th Ave UNIT 2, Tuscaloosa, AL 35401",Tuscaloosa,AL,35401,33.209015,-87.561714,1,$1100.0,7 days ago,https://www.zillow.com/homedetails/709-20th-Ave-UNIT-2-Tuscaloosa-AL-35401/2077196405_zpid/
"Townhouse for rent - 26 The Falls Dr #26, Birmingham, AL 35216",Birmingham,AL,35216,33.42365,-86.79937,3,$2250.0,49 days ago,https://www.zillow.com/homedetails/26-The-Falls-Dr-26-Birmingham-AL-35216/2071010038_zpid/
"House for rent - 504 Lawndale Ln, Montgomery, AL 36109",Montgomery,AL,36109,32.396854,-86.21427,3,$950.0,3 days ago,https://www.zillow.com/homedetails/504-Lawndale-Ln-Montgomery-AL-36109/72787457_zpid/
"House for rent - 105 Cambridge Rd, Enterprise, AL 36330",Enterprise,AL,36330,31.325932,-85.88279,3,$1200.0,12 days ago,https://www.zillow.com/homedetails/105-Cambridge-Rd-Enterprise-AL-36330/109302905_zpid/
"House for rent - 6118 Helga Pl, Montgomery, AL 36117",Montgomery,AL,36117,32.353367,-86.20058,3,$1295.0,5 days ago,https://www.zillow.com/homedetails/6118-Helga-Pl-Montgomery-AL-36117/72819024_zpid/
"Townhouse for rent - 1213 Autumn Ln SW, Hartselle, AL 35640",Hartselle,AL,35640,34.43339,-86.95143,2,$1325.0,17 days ago,https://www.zillow.com/homedetails/1213-Autumn-Ln-SW-Hartselle-AL-35640/109572124_zpid/
"House for rent - 24670 Silent Spring Dr, Athens, AL 35613",Athens,AL,35613,34.75276,-86.88313,3,$1700.0,13 days ago,https://www.zillow.com/homedetails/24670-Silent-Spring-Dr-Athens-AL-35613/128490370_zpid/
"For Rent - 233 Sunlight Cir, Talladega, AL",Talladega,AL,35160,33.39753,-86.110115,3,"$1,030+",13 days ago,"https://www.zillow.com/b/Talladega-AL/33.39753,-86.110115_ll/"
"House for rent - 2616 6th St NE, Birmingham, AL 35215",Birmingham,AL,35215,33.65486,-86.672104,3,$1095.0,12 days ago,https://www.zillow.com/homedetails/2616-6th-St-NE-Birmingham-AL-35215/887162_zpid/
"House for rent - 5409 Cortez Cir, Pinson, AL 35126",Pinson,AL,35126,33.666138,-86.64144,3,$1545.0,3D Tour,https://www.zillow.com/homedetails/5409-Cortez-Cir-Pinson-AL-35126/885112_zpid/
"For Rent - 824 Heather Dr, Prattville, AL",Prattville,AL,36066,32.455963,-86.413155,4,"$1,955+",Updated yesterday,"https://www.zillow.com/b/Prattville-AL/32.455963,-86.413155_ll/"
"House for rent - 594 The Heights Ln, Calera, AL 35040",Calera,AL,35040,33.156124,-86.778305,3,$1295.0,4 days ago,https://www.zillow.com/homedetails/594-The-Heights-Ln-Calera-AL-35040/2095483483_zpid/
"House for rent - 1400 Yukon St, Birmingham, AL 35224",Birmingham,AL,35224,33.527657,-86.94337,3,$1270.0,3D Tour,https://www.zillow.com/homedetails/1400-Yukon-St-Birmingham-AL-35224/925694_zpid/
"House for rent - 1114 Rainbow Dr NE, Birmingham, AL 35215",Birmingham,AL,35215,33.616436,-86.68332,3,$1445.0,12 days ago,https://www.zillow.com/homedetails/1114-Rainbow-Dr-NE-Birmingham-AL-35215/898196_zpid/
"Apartment for rent - 2 bed, 1.0 bath, 840 sqft, $975, 208 Rolling Mill St UNIT 9, Helena, AL 35080",Helena,AL,35080,33.29442,-86.84091,2,$975.0,6 days ago,"https://www.zillow.com/b/2-bed,-1.0-bath,-840-sqft,-%24975-helena-al-9vGg9W/"
"House for rent - 3644 Nottingham Rd, Montgomery, AL 36109",Montgomery,AL,36109,32.37285,-86.252144,3,$1400.0,4 days ago,https://www.zillow.com/homedetails/3644-Nottingham-Rd-Montgomery-AL-36109/72802225_zpid/
"Apartment for rent - 1027 30th St S, Birmingham, AL 35205",Birmingham,AL,35205,33.5087,-86.78201,1,$825.0,12 days ago,https://www.zillow.com/homedetails/1027-30th-St-S-Birmingham-AL-35205/963989_zpid/
"Apartment for rent - 4005 County Road 34 - 6, 4005 County Road 34, Centre, AL 35960",Centre,AL,35960,34.10517,-85.535194,2,$700.0,4 days ago,https://www.zillow.com/b/4005-county-road-34-6-centre-al-BbXzwT/
"Apartment for rent - Madison 2 bedroom apartment, 101 Michael Ave #A, Madison, AL 35758",Madison,AL,35758,34.723972,-86.750656,2,$995.0,10 days ago,https://www.zillow.com/b/madison-2-bedroom-apartment-madison-al-9DbS9H/
"For Rent - 136 Patton St, Birmingham, AL",Birmingham,AL,35226,33.42888,-86.830635,3,"$2,225+",19 days ago,"https://www.zillow.com/b/Birmingham-AL/33.42888,-86.830635_ll/"
"House for rent - 2570 Highway 5, Jasper, AL 35503",Jasper,AL,35503,33.87752,-87.321365,3,$1800.0,3 days ago,https://www.zillow.com/homedetails/2570-Highway-5-Jasper-AL-35503/76076313_zpid/
"For Rent - 31316 Palladian Way, Daphne, AL",Daphne,AL,36527,30.727568,-87.91772,4,"$2,100+",20 days ago,"https://www.zillow.com/b/Daphne-AL/30.727568,-87.91772_ll/"
"House for rent - 270 Fox Run Ln, Pell City, AL 35125",Pell City,AL,35125,33.60213,-86.295616,3,$1315.0,6 days ago,https://www.zillow.com/homedetails/270-Fox-Run-Ln-Pell-City-AL-35125/2059250138_zpid/
"House for rent - 213 Closhire Dr, Birmingham, AL 35214",Birmingham,AL,35214,33.53903,-86.88913,4,$1350.0,3 days ago,https://www.zillow.com/homedetails/213-Closhire-Dr-Birmingham-AL-35214/932865_zpid/
"House for rent - 8203 4th Ave S, Birmingham, AL 35206",Birmingham,AL,35206,33.56705,-86.71711,2,$945.0,10 days ago,https://www.zillow.com/homedetails/8203-4th-Ave-S-Birmingham-AL-35206/950013_zpid/
"House for rent - 12545 Downing Dr, Mc Calla, AL 35111",Mc Calla,AL,35111,33.270397,-87.07536,4,$1990.0,10 days ago,https://www.zillow.com/homedetails/12545-Downing-Dr-Mc-Calla-AL-35111/316977398_zpid/
"House for rent - 1306 SW Jefferson St, Athens, AL 35611",Athens,AL,35611,34.793003,-86.97266,3,$1224.0,7 days ago,https://www.zillow.com/homedetails/1306-SW-Jefferson-St-Athens-AL-35611/2060777459_zpid/
"For Rent - 7456 Coppin Dr, Foley, AL",Foley,AL,36535,30.38203,-87.71831,3/4,"$1,800+/$2,050+",9 days ago,"https://www.zillow.com/b/Foley-AL/30.38203,-87.71831_ll/"
"House for rent - 6424 Taylor Ridge Rd, Montgomery, AL 36116",Montgomery,AL,36116,32.291473,-86.19881,3,$1200.0,3 days ago,https://www.zillow.com/homedetails/6424-Taylor-Ridge-Rd-Montgomery-AL-36116/118933377_zpid/
"For Rent - 484 Grey Hill Rd, Mc Calla, AL",Mc Calla,AL,35111,33.225723,-87.127556,1/2,$755+/$900+,3D Tour,https://www.zillow.com/b/484-grey-hill-rd-mc-calla-al-5XnDQv/
"Apartment for rent - 3328 Meridian St NE APT 114, Huntsville, AL 35811",Huntsville,AL,35811,34.76965,-86.572495,2,$750.0,10 days ago,https://www.zillow.com/homedetails/3328-Meridian-St-NE-APT-114-Huntsville-AL-35811/2059282147_zpid/
"House for rent - 110 Keswick Dr, Eastaboga, AL 36260",Eastaboga,AL,36260,33.562283,-86.02426,4,$1595.0,18 days ago,https://www.zillow.com/homedetails/110-Keswick-Dr-Eastaboga-AL-36260/2059243642_zpid/
"For Rent - 447 W Longleaf Dr, Auburn, AL",Auburn,AL,36832,32.571724,-85.506004,1/2,"$950+/$1,200+",17 days ago,https://www.zillow.com/b/447-w-longleaf-dr-auburn-al-5XxxJZ/
"House for rent - 5812 Avenue P, Birmingham, AL 35228",Birmingham,AL,35228,33.476562,-86.89006,3,$895.0,10 days ago,https://www.zillow.com/homedetails/5812-Avenue-P-Birmingham-AL-35228/1009072_zpid/
"House for rent - 3008 Peevey Creek Ln, Owens Cross Roads, AL 35763",Owens Cross Roads,AL,35763,34.67391,-86.47704,3,$1970.0,13 days ago,https://www.zillow.com/homedetails/3008-Peevey-Creek-Ln-Owens-Cross-Roads-AL-35763/305100873_zpid/
"House for rent - 175 Winslow Ave, Enterprise, AL 36330",Enterprise,AL,36330,31.32304,-85.79219,2,$1300.0,20 days ago,https://www.zillow.com/homedetails/175-Winslow-Ave-Enterprise-AL-36330/239687877_zpid/
"Apartment for rent - 4 Oxmore Flint Rd SW #A-3, Decatur, AL 35603",Decatur,AL,35603,34.518482,-86.974525,2,$935.0,15 days ago,https://www.zillow.com/homedetails/4-Oxmore-Flint-Rd-SW-A-3-Decatur-AL-35603/2061447728_zpid/
"House for rent - 2127 Arlington Ave, Bessemer, AL 35020",Bessemer,AL,35020,33.40259,-86.94688,1,$440.0,6 days ago,https://www.zillow.com/homedetails/2127-Arlington-Ave-Bessemer-AL-35020/2092678716_zpid/
"House for rent - 5131 County Road 417, Kinston, AL 36453",Kinston,AL,36453,31.320005,-86.13845,4,$950.0,14 days ago,https://www.zillow.com/homedetails/5131-County-Road-417-Kinston-AL-36453/109493003_zpid/
"House for rent - 199 Harold Murphy Dr, Madison, AL 35756",Madison,AL,35756,34.601234,-86.74652,3,$2175.0,7 days ago,https://www.zillow.com/homedetails/199-Harold-Murphy-Dr-Madison-AL-35756/113199773_zpid/
"House for rent - 3009 Montwood Ct, Montgomery, AL 36116",Montgomery,AL,36116,32.31024,-86.2456,3,$1050.0,6 days ago,https://www.zillow.com/homedetails/3009-Montwood-Ct-Montgomery-AL-36116/72827779_zpid/
"House for rent - 3301 Blue Spring Rd NW, Huntsville, AL 35810",Huntsville,AL,35810,34.76636,-86.59936,3,$1200.0,2 days ago,https://www.zillow.com/homedetails/3301-Blue-Spring-Rd-NW-Huntsville-AL-35810/92129025_zpid/
"House for rent - 2805 Martin St, Birmingham, AL 35235",Birmingham,AL,35235,33.662422,-86.63456,3,$1125.0,5 days ago,https://www.zillow.com/homedetails/2805-Martin-St-Birmingham-AL-35235/123032710_zpid/
"House for rent - 501 Thomas Rd, Enterprise, AL 36330",Enterprise,AL,36330,31.311968,-85.77085,2,$900.0,10 days ago,https://www.zillow.com/homedetails/501-Thomas-Rd-Enterprise-AL-36330/81680960_zpid/
"House for rent - 1632 18th Way SW, Birmingham, AL 35211",Birmingham,AL,35211,33.46994,-86.867455,3,$1095.0,3 days ago,https://www.zillow.com/homedetails/1632-18th-Way-SW-Birmingham-AL-35211/174691572_zpid/
"House for rent - 1008 Kerry Dr, Calera, AL 35040",Calera,AL,35040,33.12139,-86.753914,3,$1595.0,11 days ago,https://www.zillow.com/homedetails/1008-Kerry-Dr-Calera-AL-35040/71018005_zpid/
"House for rent - 12390 Huntington Village Dr, Northport, AL 35475",Northport,AL,35475,33.305794,-87.6061,3,$1795.0,12 days ago,https://www.zillow.com/homedetails/12390-Huntington-Village-Dr-Northport-AL-35475/306248616_zpid/
"House for rent - 2910 9th Ave N, Bessemer, AL 35020",Bessemer,AL,35020,33.418354,-86.952095,2,$1025.0,12 days ago,https://www.zillow.com/homedetails/2910-9th-Ave-N-Bessemer-AL-35020/1043231_zpid/
"House for rent - 948 Hillandale Dr, Fairfield, AL 35064",Fairfield,AL,35064,33.45433,-86.938866,3,$1045.0,12 days ago,https://www.zillow.com/homedetails/948-Hillandale-Dr-Fairfield-AL-35064/1029135_zpid/
"House for rent - 3634 Castle Ridge Rd, Montgomery, AL 36116",Montgomery,AL,36116,32.3268,-86.22748,3,$850.0,3 days ago,https://www.zillow.com/homedetails/3634-Castle-Ridge-Rd-Montgomery-AL-36116/2083290399_zpid/
"House for rent - 2054 Andrews St, Mobile, AL 36617",Mobile,AL,36617,30.7032,-88.08668,1,$650.0,4 days ago,https://www.zillow.com/homedetails/2054-Andrews-St-Mobile-AL-36617/55785417_zpid/
"House for rent - 200 Navajo Trl NE, Birmingham, AL 35215",Birmingham,AL,35215,33.61887,-86.683,3,$1195.0,3D Tour,https://www.zillow.com/homedetails/200-Navajo-Trl-NE-Birmingham-AL-35215/898111_zpid/
"For Rent - 20609 Elkton Rd, Athens, AL",Athens,AL,35614,34.85332,-86.93547,2,"$1,125+",13 days ago,https://www.zillow.com/b/20609-elkton-rd-athens-al-5j25QW/
"House for rent - 5412 Cruce Rd, Adamsville, AL 35005",Adamsville,AL,35005,33.599266,-86.97753,3,$1145.0,3D Tour,https://www.zillow.com/homedetails/5412-Cruce-Rd-Adamsville-AL-35005/917863_zpid/
