street_address,city,state,zipCode,latitude,longitude,beds,sale_price,listed_date,property_link
214 Highland Ave,Bastrop,LA,71220,32.788673,-91.91591,3.0,$49900.0,14 hours ago,https://www.zillow.com/homedetails/214-Highland-Ave-Bastrop-LA-71220/115148610_zpid/
28061 Creole Rd,Lacombe,LA,70445,30.299091,-89.941795,3.0,$80000.0,4 days on Zillow,https://www.zillow.com/homedetails/28061-Creole-Rd-Lacombe-LA-70445/96249774_zpid/
1424 Letitia St,Baton Rouge,LA,70808,30.435465,-91.160965,3.0,$325000.0,"$10,000 (Jan 29)",https://www.zillow.com/homedetails/1424-Letitia-St-Baton-Rouge-LA-70808/66297521_zpid/
LOT Mh #6,Addis,LA,70710,,,,$235000.0,15 hours ago,https://www.zillow.com/homedetails/LOT-Mh-6-Addis-LA-70710/2068473575_zpid/
1428 Leonidas St,New Orleans,LA,70118,29.9528,-90.132164,2.0,$175000.0,4 days on Zillow,https://www.zillow.com/homedetails/1428-Leonidas-St-New-Orleans-LA-70118/84481004_zpid/
2421 W Coffey Pines Rd,Lake charles,LA,70611,30.34311,-93.24082,3.0,$367500.0,2 days on Zillow,https://www.zillow.com/homedetails/2421-W-Coffey-Pines-Rd-Lake-Charles-LA-70611/102688210_zpid/
400 Last Quarter Dr,Youngsville,LA,70592,,,4.0,$438000.0,46 days on Zillow,https://www.zillow.com/homedetails/400-Last-Quarter-Dr-Youngsville-LA-70592/2063038057_zpid/
1908 Cottonwood St,Deridder,LA,70634,30.880615,-93.29308,3.0,$199500.0,75 days on Zillow,https://www.zillow.com/homedetails/1908-Cottonwood-St-Deridder-LA-70634/106019439_zpid/
511 S Cunningham St,Rayne,LA,70578,30.231121,-92.26561,4.0,$140000.0,7 days on Zillow,https://www.zillow.com/homedetails/511-S-Cunningham-St-Rayne-LA-70578/105974704_zpid/
72269 Jackies Ln,Abita Springs,LA,70420,30.482487,-90.05037,3.0,$189900.0,8 days on Zillow,https://www.zillow.com/homedetails/72269-Jackies-Ln-Abita-Springs-LA-70420/96161250_zpid/
930 Okaloosa Rd,Eros,LA,71238,32.386593,-92.32481,3.0,$160000.0,33 days on Zillow,https://www.zillow.com/homedetails/930-Okaloosa-Rd-Eros-LA-71238/92519818_zpid/
1827 Clouet St,New Orleans,LA,70117,29.975409,-90.04161,3.0,$329900.0,4 days on Zillow,https://www.zillow.com/homedetails/1827-Clouet-St-New-Orleans-LA-70117/73802399_zpid/
5819 Rhodes Ave,New Orleans,LA,70131,29.921797,-89.99489,3.0,$240000.0,19 days on Zillow,https://www.zillow.com/homedetails/5819-Rhodes-Ave-New-Orleans-LA-70131/73829338_zpid/
247 River Point Dr,Destrehan,LA,70047,29.994833,-90.370735,3.0,$330000.0,1 day on Zillow,https://www.zillow.com/homedetails/247-River-Point-Dr-Destrehan-LA-70047/77723374_zpid/
363 Windermere Blvd UNIT 109,Alexandria,LA,71303,31.289698,-92.48998,3.0,$170000.0,8 minutes ago,https://www.zillow.com/homedetails/363-Windermere-Blvd-UNIT-109-Alexandria-LA-71303/2059079182_zpid/
Highway 16,Amite,LA,70422,30.738527,-90.641945,,$69000.0,8 days on Zillow,https://www.zillow.com/homedetails/Highway-16-Amite-LA-70422/252233428_zpid/
104 Patrick St,New Iberia,LA,70563,29.98789,-91.77184,3.0,$299000.0,1 day on Zillow,https://www.zillow.com/homedetails/104-Patrick-St-New-Iberia-LA-70563/77625784_zpid/
801 Robinson Pl,Shreveport,LA,71104,32.486298,-93.74636,4.0,$350000.0,367 days on Zillow,https://www.zillow.com/homedetails/801-Robinson-Pl-Shreveport-LA-71104/51350548_zpid/
9263 Cypress Lake Dr,Denham Springs,LA,70726,30.487732,-90.93528,4.0,$274900.0,"$10,100 (Feb 7)",https://www.zillow.com/homedetails/9263-Cypress-Lake-Dr-Denham-Springs-LA-70726/210274264_zpid/
4211 S Johnson St,New Orleans,LA,70125,29.944382,-90.10193,3.0,$325000.0,"$23,000 (Feb 7)",https://www.zillow.com/homedetails/4211-S-Johnson-St-New-Orleans-LA-70125/73837863_zpid/
821 W 26th Ave,Covington,LA,70433,30.483591,-90.10492,2.0,$274900.0,143 days on Zillow,https://www.zillow.com/homedetails/821-W-26th-Ave-Covington-LA-70433/96227129_zpid/
31424 Barbara Dr,Springfield,LA,70462,30.365889,-90.56843,4.0,$283500.0,"$16,000 (Jan 10)",https://www.zillow.com/homedetails/31424-Barbara-Dr-Springfield-LA-70462/110917688_zpid/
5397 West St,Anacoco,LA,71403,31.244175,-93.35622,3.0,$365000.0,"$10,000 (Feb 2)",https://www.zillow.com/homedetails/5397-West-St-Anacoco-LA-71403/117974030_zpid/
78 Miles St,Many,LA,71449,31.34394,-93.60154,3.0,$285000.0,17 days on Zillow,https://www.zillow.com/homedetails/78-Miles-St-Many-LA-71449/112221079_zpid/
17627 Highway 16,Amite,LA,70422,30.744871,-90.436516,4.0,$273999.0,"$25,001 (Jan 27)",https://www.zillow.com/homedetails/17627-Highway-16-Amite-LA-70422/77743826_zpid/
2248 Leon C Simon Dr,New Orleans,LA,70122,30.024921,-90.05979,4.0,$379900.0,28 days on Zillow,https://www.zillow.com/homedetails/2248-Leon-C-Simon-Dr-New-Orleans-LA-70122/73793949_zpid/
938 Royal St APT A,New Orleans,LA,70116,29.959852,-90.06286,1.0,$265000.0,161 days on Zillow,https://www.zillow.com/homedetails/938-Royal-St-APT-A-New-Orleans-LA-70116/2061585055_zpid/
6874 Greenwood Rd,Shreveport,LA,71119,32.45324,-93.885735,4.0,$129000.0,"$11,000 (Feb 13)",https://www.zillow.com/homedetails/6874-Greenwood-Rd-Shreveport-LA-71119/51377680_zpid/
857 Gladstone Blvd,Shreveport,LA,71104,32.478947,-93.7479,3.0,$179900.0,39 days on Zillow,https://www.zillow.com/homedetails/857-Gladstone-Blvd-Shreveport-LA-71104/51358049_zpid/
4900 Old Oak Dr,Benton,LA,71006,32.65012,-93.70219,4.0,$499900.0,"$25,100 (Jan 26)",https://www.zillow.com/homedetails/4900-Old-Oak-Dr-Benton-LA-71006/109803715_zpid/
151 Adley Ave,Houma,LA,70364,,,4.0,$278255.0,5 days on Zillow,https://www.zillow.com/homedetails/151-Adley-Ave-Houma-LA-70364/2062740041_zpid/
203 Avery Dr,Slidell,LA,70461,30.23732,-89.70449,3.0,$129995.0,1 day on Zillow,https://www.zillow.com/homedetails/203-Avery-Dr-Slidell-LA-70461/96245968_zpid/
112 Broussard Dr,La Place,LA,70068,30.072035,-90.46866,5.0,$279000.0,7 days on Zillow,https://www.zillow.com/homedetails/112-Broussard-Dr-La-Place-LA-70068/106114652_zpid/
2958 Madeira Dr,Baton Rouge,LA,70810,30.387074,-91.10291,3.0,$247999.0,"$2,000 (Feb 13)",https://www.zillow.com/homedetails/2958-Madeira-Dr-Baton-Rouge-LA-70810/66295118_zpid/
134 Delaney Rd,Lake Charles,LA,70607,29.98008,-93.23274,4.0,$525000.0,134 days on Zillow,https://www.zillow.com/homedetails/134-Delaney-Rd-Lake-Charles-LA-70607/194536285_zpid/
1719 N Tonti St,New Orleans,LA,70119,29.979042,-90.07035,3.0,$485000.0,8 days on Zillow,https://www.zillow.com/homedetails/1719-N-Tonti-St-New-Orleans-LA-70119/148980077_zpid/
105 Osage Dr,Youngsville,LA,70592,30.126577,-92.02977,4.0,$339500.0,"$15,500 (Feb 1)",https://www.zillow.com/homedetails/105-Osage-Dr-Youngsville-LA-70592/81689259_zpid/
813 Saint Peter St,New Orleans,LA,70116,29.95884,-90.065765,2.0,$429000.0,237 days on Zillow,https://www.zillow.com/homedetails/813-Saint-Peter-St-New-Orleans-LA-70116/2094758705_zpid/
1802 Toulouse Dr,Monroe,LA,71201,32.531128,-92.10139,4.0,$549000.0,"$5,000 (Feb 16)",https://www.zillow.com/homedetails/1802-Toulouse-Dr-Monroe-LA-71201/101635739_zpid/
2424 Shadowbrook Dr,Baton Rouge,LA,70816,30.429327,-91.016,3.0,$179900.0,12 days on Zillow,https://www.zillow.com/homedetails/2424-Shadowbrook-Dr-Baton-Rouge-LA-70816/66365263_zpid/
405 E Bailey St,Vivian,LA,71082,32.86862,-93.983444,2.0,$25000.0,13 hours ago,https://www.zillow.com/homedetails/405-E-Bailey-St-Vivian-LA-71082/51396406_zpid/
4529 Fairfield St,Metairie,LA,70006,30.01544,-90.186554,3.0,$331000.0,7 days on Zillow,https://www.zillow.com/homedetails/4529-Fairfield-St-Metairie-LA-70006/73723170_zpid/
800 Regmar Dr,Shreveport,LA,71107,32.586994,-93.800125,3.0,$229900.0,141 days on Zillow,https://www.zillow.com/homedetails/800-Regmar-Dr-Shreveport-LA-71107/51380986_zpid/
3487 Yosemite Dr,Baton Rouge,LA,70814,30.48075,-91.07865,4.0,$229900.0,"$7,000 (Jan 12)",https://www.zillow.com/homedetails/3487-Yosemite-Dr-Baton-Rouge-LA-70814/66315434_zpid/
11662 Auburn Dr,Baton Rouge,LA,70816,30.427176,-91.05251,3.0,$189900.0,"$9,100 (Feb 14)",https://www.zillow.com/homedetails/11662-Auburn-Dr-Baton-Rouge-LA-70816/66302278_zpid/
254 Cherokee Rose Ln,Covington,LA,70433,30.46256,-90.12319,4.0,$360000.0,22 days on Zillow,https://www.zillow.com/homedetails/254-Cherokee-Rose-Ln-Covington-LA-70433/96148737_zpid/
314 Mockingbird Ln,Shreveport,LA,71105,32.455727,-93.705086,3.0,$219000.0,11 days on Zillow,https://www.zillow.com/homedetails/314-Mockingbird-Ln-Shreveport-LA-71105/51339542_zpid/
11 Waters Edge Dr,Monroe,LA,71203,32.60584,-92.06967,4.0,$579900.0,33 days on Zillow,https://www.zillow.com/homedetails/11-Waters-Edge-Dr-Monroe-LA-71203/2077606506_zpid/
1951 Riviera Rd,Westlake,LA,70669,30.255583,-93.22604,3.0,$499000.0,22 hours ago,https://www.zillow.com/homedetails/1951-Riviera-Rd-Westlake-LA-70669/248894958_zpid/
6125 Annunciation St,New Orleans,LA,70118,29.919552,-90.125496,3.0,$499000.0,25 days on Zillow,https://www.zillow.com/homedetails/6125-Annunciation-St-New-Orleans-LA-70118/73841637_zpid/
575 38th Hwy,Kentwood,LA,70444,,,3.0,$299900.0,2 days on Zillow,https://www.zillow.com/homedetails/575-38th-Hwy-Kentwood-LA-70444/2059105336_zpid/
1547 Avondale Dr,Baton Rouge,LA,70808,30.434862,-91.13914,3.0,$495000.0,"$4,000 (Feb 16)",https://www.zillow.com/homedetails/1547-Avondale-Dr-Baton-Rouge-LA-70808/66278666_zpid/
2617 Margie St,Metairie,LA,70003,30.000051,-90.2039,4.0,$324900.0,"$25,000 (Jan 31)",https://www.zillow.com/homedetails/2617-Margie-St-Metairie-LA-70003/73733084_zpid/
11413 Maxine Dr,New Orleans,LA,70128,30.034515,-89.95026,3.0,$425000.0,"$20,000 (Feb 17)",https://www.zillow.com/homedetails/11413-Maxine-Dr-New-Orleans-LA-70128/73812266_zpid/
101 Kevin Dr,Lafayette,LA,70507,30.27701,-92.00642,3.0,$200000.0,39 days on Zillow,https://www.zillow.com/homedetails/101-Kevin-Dr-Lafayette-LA-70507/77654315_zpid/
14466 Highway 1075,Bogalusa,LA,70427,30.733747,-89.87629,4.0,$200000.0,6 days on Zillow,https://www.zillow.com/homedetails/14466-Highway-1075-Bogalusa-LA-70427/106195243_zpid/
8141 Stonelake Circle East Ave,Baton Rouge,LA,70820,30.362713,-91.13291,3.0,$269900.0,4 days on Zillow,https://www.zillow.com/homedetails/8141-Stonelake-Circle-East-Ave-Baton-Rouge-LA-70820/332939293_zpid/
835 Esplanade Ave #D,New Orleans,LA,70116,29.964378,-90.061,2.0,$459000.0,4 days on Zillow,https://www.zillow.com/homedetails/835-Esplanade-Ave-D-New-Orleans-LA-70116/84449481_zpid/
118 Sunny Ln,Lafayette,LA,70506,30.205973,-92.053665,3.0,$235000.0,"$7,530 (Jan 17)",https://www.zillow.com/homedetails/118-Sunny-Ln-Lafayette-LA-70506/126794177_zpid/
18340 Muddy Creek Rd,Prairieville,LA,70769,30.334373,-90.92248,3.0,$200000.0,272 days on Zillow,https://www.zillow.com/homedetails/18340-Muddy-Creek-Rd-Prairieville-LA-70769/1466919_zpid/
11898 Highway 28 E,Pineville,LA,71360,31.384596,-92.24372,3.0,$279500.0,125 days on Zillow,https://www.zillow.com/homedetails/11898-Highway-28-E-Pineville-LA-71360/2061001942_zpid/
3716 Red Cedar Ln,Harvey,LA,70058,29.845972,-90.06834,4.0,$235000.0,3D Tour,https://www.zillow.com/homedetails/3716-Red-Cedar-Ln-Harvey-LA-70058/73704493_zpid/
665 N Beau Chene Dr APT 6,Mandeville,LA,70471,30.409204,-90.11008,2.0,$189000.0,"$11,000 (Feb 6)",https://www.zillow.com/homedetails/665-N-Beau-Chene-Dr-APT-6-Mandeville-LA-70471/96242636_zpid/
2700 Idevan Ln,Monroe,LA,71201,32.546524,-92.10017,3.0,$349500.0,1 day on Zillow,https://www.zillow.com/homedetails/2700-Idevan-Ln-Monroe-LA-71201/92509137_zpid/
3620 Despaux Dr,Chalmette,LA,70043,29.947,-89.93828,3.0,$274900.0,"$5,000 (Feb 19)",https://www.zillow.com/homedetails/3620-Despaux-Dr-Chalmette-LA-70043/115185237_zpid/
836 Highway 146,Ruston,LA,71270,32.510487,-92.6079,3.0,$173000.0,"$6,900 (Jan 7)",https://www.zillow.com/homedetails/836-Highway-146-Ruston-LA-71270/106095487_zpid/
65 Rue Du Sud,Madisonville,LA,70447,30.38901,-90.20584,4.0,$165000.0,3 days on Zillow,https://www.zillow.com/homedetails/65-Rue-Du-Sud-Madisonville-LA-70447/96230371_zpid/
1813 Touro St,New Orleans,LA,70116,29.975887,-90.059586,4.0,$127900.0,14 days on Zillow,https://www.zillow.com/homedetails/1813-Touro-St-New-Orleans-LA-70116/84448391_zpid/
7201 Bullard Ave,New Orleans,LA,70128,30.04901,-89.96298,4.0,$178000.0,2 days on Zillow,https://www.zillow.com/homedetails/7201-Bullard-Ave-New-Orleans-LA-70128/73804143_zpid/
706 W Lakeshore Dr,Benton,LA,71006,32.66327,-93.67981,3.0,$335000.0,"$15,000 (Dec 14)",https://www.zillow.com/homedetails/706-W-Lakeshore-Dr-Benton-LA-71006/109801105_zpid/
612 N Hickory St,Vivian,LA,71082,32.878815,-93.98775,2.0,$25000.0,17 hours ago,https://www.zillow.com/homedetails/612-N-Hickory-St-Vivian-LA-71082/51395650_zpid/
12296 Pendarvis Ln,Walker,LA,70785,30.481712,-90.88365,3.0,$375000.0,3D Tour,https://www.zillow.com/homedetails/12296-Pendarvis-Ln-Walker-LA-70785/110916550_zpid/
32028 N Doyle Rd,Holden,LA,70744,30.53564,-90.71281,2.0,$380000.0,67 days on Zillow,https://www.zillow.com/homedetails/32028-N-Doyle-Rd-Holden-LA-70744/114006185_zpid/
206 Jenci Dr,Broussard,LA,70518,30.14205,-91.97088,3.0,$239900.0,5 days on Zillow,https://www.zillow.com/homedetails/206-Jenci-Dr-Broussard-LA-70518/126795411_zpid/
409 Hill Ridge Dr,Youngsville,LA,70592,30.091393,-91.9775,3.0,$195000.0,"$4,000 (Feb 16)",https://www.zillow.com/homedetails/409-Hill-Ridge-Dr-Youngsville-LA-70592/110904551_zpid/
50 Robert Rd,Westwego,LA,70094,29.957409,-90.2391,3.0,$185000.0,52 days on Zillow,https://www.zillow.com/homedetails/50-Robert-Rd-Westwego-LA-70094/73710521_zpid/
21 Place Lafitte,Madisonville,LA,70447,30.390566,-90.20498,3.0,$245000.0,Open: 3/4 11am-1pm,https://www.zillow.com/homedetails/21-Place-Lafitte-Madisonville-LA-70447/96239546_zpid/
6461 Grand Caillou Rd,Houma,LA,70363,29.424341,-90.69588,4.0,$235000.0,"$15,000 (Feb 14)",https://www.zillow.com/homedetails/6461-Grand-Caillou-Rd-Houma-LA-70363/77766972_zpid/
11257 Rist Rd,Clinton,LA,70722,30.912804,-90.964775,5.0,$484900.0,"$4,100 (Feb 15)",https://www.zillow.com/homedetails/11257-Rist-Rd-Clinton-LA-70722/106048124_zpid/
455 Albert Ave,Shreveport,LA,71105,32.465237,-93.73251,2.0,$98000.0,2 days on Zillow,https://www.zillow.com/homedetails/455-Albert-Ave-Shreveport-LA-71105/51340529_zpid/
202 Dublin Cir APT H,Lafayette,LA,70506,30.211584,-92.07394,3.0,$210000.0,"$10,000 (Feb 4)",https://www.zillow.com/homedetails/202-Dublin-Cir-APT-H-Lafayette-LA-70506/110909035_zpid/
600 Burkette Ln,Denham Springs,LA,70706,30.67005,-90.85584,4.0,$365000.0,"$35,000 (Feb 14)",https://www.zillow.com/homedetails/600-Burkette-Ln-Denham-Springs-LA-70706/115189574_zpid/
1008 Green Wood Cir,Haughton,LA,71037,32.563557,-93.61693,5.0,$362400.0,"$5,000 (Feb 1)",https://www.zillow.com/homedetails/1008-Green-Wood-Cir-Haughton-LA-71037/208129650_zpid/
503 Applespice Dr,Shreveport,LA,71115,32.413383,-93.69795,2.0,$199750.0,19 hours ago,https://www.zillow.com/homedetails/503-Applespice-Dr-Shreveport-LA-71115/51349149_zpid/
459 Atkins Ave,Shreveport,LA,71104,32.480633,-93.73933,5.0,$315000.0,161 days on Zillow,https://www.zillow.com/homedetails/459-Atkins-Ave-Shreveport-LA-71104/51336168_zpid/
185 Boykins Rd,Sunset,LA,70584,30.407549,-92.0964,4.0,$119900.0,117 days on Zillow,https://www.zillow.com/homedetails/185-Boykins-Rd-Sunset-LA-70584/248599686_zpid/
1822 Magnolia St,Bogalusa,LA,70427,30.755579,-89.84658,2.0,$20000.0,103 days on Zillow,https://www.zillow.com/homedetails/1822-Magnolia-St-Bogalusa-LA-70427/106191155_zpid/
3280 Highway 818,Ruston,LA,71270,32.49763,-92.675644,3.0,$189900.0,"$10,000 (Jan 24)",https://www.zillow.com/homedetails/3280-Highway-818-Ruston-LA-71270/106095537_zpid/
215 Idom Plantation Rd,Columbia,LA,71418,32.15368,-92.08011,4.0,$485000.0,13 days on Zillow,https://www.zillow.com/homedetails/215-Idom-Plantation-Rd-Columbia-LA-71418/126103547_zpid/
117 Levee Rd,Natchitoches,LA,71457,31.794874,-93.074356,4.0,$405000.0,"$20,000 (Feb 20)",https://www.zillow.com/homedetails/117-Levee-Rd-Natchitoches-LA-71457/106104046_zpid/
6828 Canal Blvd,New Orleans,LA,70124,30.014786,-90.10734,3.0,$489000.0,64 days on Zillow,https://www.zillow.com/homedetails/6828-Canal-Blvd-New-Orleans-LA-70124/73777442_zpid/
305 Fieldcrest Dr,Thibodaux,LA,70301,29.761242,-90.8213,2.0,$115000.0,4 days on Zillow,https://www.zillow.com/homedetails/305-Fieldcrest-Dr-Thibodaux-LA-70301/77770058_zpid/
2109 Ozone St,Mandeville,LA,70448,30.37021,-90.029724,3.0,$329900.0,25 days on Zillow,https://www.zillow.com/homedetails/2109-Ozone-St-Mandeville-LA-70448/2059782993_zpid/
554 Childress Rd,Grayson,LA,71435,32.077663,-92.225,3.0,$249900.0,"$20,100 (Jan 26)",https://www.zillow.com/homedetails/554-Childress-Rd-Grayson-LA-71435/115114657_zpid/
48460 Amite River Rd,Saint Amant,LA,70774,30.277863,-90.78573,3.0,$225000.0,594 days on Zillow,https://www.zillow.com/homedetails/48460-Amite-River-Rd-Saint-Amant-LA-70774/1471081_zpid/
2589 Creek Hollow Ave,Zachary,LA,70791,30.650352,-91.177414,3.0,$265000.0,"$2,000 (Jan 27)",https://www.zillow.com/homedetails/2589-Creek-Hollow-Ave-Zachary-LA-70791/70846259_zpid/
220 Green Rd,Converse,LA,71419,31.741634,-93.77179,3.0,$424900.0,2 days on Zillow,https://www.zillow.com/homedetails/220-Green-Rd-Converse-LA-71419/312448823_zpid/
1356-58 S Myrtle St,Metairie,LA,70003,29.976582,-90.215256,4.0,$249900.0,27 days on Zillow,https://www.zillow.com/homedetails/1356-58-S-Myrtle-St-Metairie-LA-70003/2059844822_zpid/
384 Williams Rd,Deridder,LA,70634,30.813286,-93.3369,1.0,$277000.0,10 days on Zillow,https://www.zillow.com/homedetails/384-Williams-Rd-Deridder-LA-70634/2059279761_zpid/
113 Emerite Dr,Lafayette,LA,70506,30.198914,-92.0573,3.0,$120000.0,12 days on Zillow,https://www.zillow.com/homedetails/113-Emerite-Dr-Lafayette-LA-70506/126792799_zpid/
1925 W Main St,Schriever,LA,70395,29.729317,-90.802025,3.0,$58500.0,"$16,500 (Feb 18)",https://www.zillow.com/homedetails/1925-W-Main-St-Schriever-LA-70395/213703349_zpid/
406 Gibbs St,Mansfield,LA,71052,32.033546,-93.70457,3.0,$325000.0,666 days on Zillow,https://www.zillow.com/homedetails/406-Gibbs-St-Mansfield-LA-71052/106037690_zpid/
881 Highway 3033,West Monroe,LA,71292,32.43392,-92.21559,3.0,$164900.0,"$10,000 (Jan 24)",https://www.zillow.com/homedetails/881-Highway-3033-West-Monroe-LA-71292/92497079_zpid/
700 Montgomery St,Mandeville,LA,70448,30.351599,-90.04197,4.0,$618000.0,"$11,900 (Feb 12)",https://www.zillow.com/homedetails/700-Montgomery-St-Mandeville-LA-70448/96137769_zpid/
21851 Machost Rd,Zachary,LA,70791,30.672865,-91.12709,3.0,$515000.0,7 days on Zillow,https://www.zillow.com/homedetails/21851-Machost-Rd-Zachary-LA-70791/2059249538_zpid/
210 Styles Ranch Rd,Choudrant,LA,71227,32.477127,-92.554794,4.0,$150000.0,1 day on Zillow,https://www.zillow.com/homedetails/210-Styles-Ranch-Rd-Choudrant-LA-71227/2059092324_zpid/
2517-19 Frenchmen St,New Orleans,LA,70122,,,4.0,$140000.0,6 days on Zillow,https://www.zillow.com/homedetails/2517-19-Frenchmen-St-New-Orleans-LA-70122/2065954174_zpid/
Oakland Dr LOT B-4,Prairieville,LA,70769,30.342045,-90.97571,,$289900.0,19 hours ago,https://www.zillow.com/homedetails/Oakland-Dr-LOT-B-4-Prairieville-LA-70769/2059089098_zpid/
808 Kathy St,Gretna,LA,70056,29.87302,-90.036446,4.0,$230000.0,"$10,000 (Feb 18)",https://www.zillow.com/homedetails/808-Kathy-St-Gretna-LA-70056/73675828_zpid/
9513 Palmetto Ln,Shreveport,LA,71118,32.38987,-93.78179,4.0,$174500.0,11 days on Zillow,https://www.zillow.com/homedetails/9513-Palmetto-Ln-Shreveport-LA-71118/51327403_zpid/
7386 Cherrydale Dr,Denham Springs,LA,70706,30.53788,-90.96352,3.0,$225000.0,55 days on Zillow,https://www.zillow.com/homedetails/7386-Cherrydale-Dr-Denham-Springs-LA-70706/110898162_zpid/
1834 Saint Philip St,New Orleans,LA,70116,29.96718,-90.072556,2.0,$175000.0,14 days on Zillow,https://www.zillow.com/homedetails/1834-Saint-Philip-St-New-Orleans-LA-70116/305157557_zpid/
1943 Copper Lily Ln,Shreveport,LA,71106,32.36179,-93.72532,3.0,$699950.0,18 hours ago,https://www.zillow.com/homedetails/1943-Copper-Lily-Ln-Shreveport-LA-71106/248587645_zpid/
116 Davis St,Madisonville,LA,70447,30.447447,-90.18772,3.0,$185000.0,4 days on Zillow,https://www.zillow.com/homedetails/116-Davis-St-Madisonville-LA-70447/96186135_zpid/
630 Wycliffe Way,Alexandria,LA,71303,31.2842,-92.49222,5.0,$549000.0,8 days on Zillow,https://www.zillow.com/homedetails/630-Wycliffe-Way-Alexandria-LA-71303/77704427_zpid/
897 Baird Dr,Baton Rouge,LA,70808,30.383902,-91.12169,3.0,$325000.0,"$4,000 (Feb 21)",https://www.zillow.com/homedetails/897-Baird-Dr-Baton-Rouge-LA-70808/66280394_zpid/
9501 Rhapsody Ln,Shreveport,LA,71118,32.388046,-93.826355,3.0,$230000.0,12 hours ago,https://www.zillow.com/homedetails/9501-Rhapsody-Ln-Shreveport-LA-71118/66803844_zpid/
16469 Oakview Dr,Prairieville,LA,70769,30.311613,-90.94708,4.0,$450000.0,3 days on Zillow,https://www.zillow.com/homedetails/16469-Oakview-Dr-Prairieville-LA-70769/72223523_zpid/
508 Cedarwood Dr #508,Mandeville,LA,70471,30.398478,-90.11284,3.0,$172900.0,"$2,000 (Feb 7)",https://www.zillow.com/homedetails/508-Cedarwood-Dr-508-Mandeville-LA-70471/96214275_zpid/
2924 Dove Ave,Marrero,LA,70072,29.858809,-90.08945,4.0,$195000.0,6 days on Zillow,https://www.zillow.com/homedetails/2924-Dove-Ave-Marrero-LA-70072/304194885_zpid/
1623A Mignonette Ln,Lake Charles,LA,70605,30.180653,-93.24621,3.0,$270000.0,"$10,000 (Feb 2)",https://www.zillow.com/homedetails/1623A-Mignonette-Ln-Lake-Charles-LA-70605/102688151_zpid/
302 E Saint Victor St,Abbeville,LA,70510,29.97463,-92.133194,3.0,$87900.0,62 days on Zillow,https://www.zillow.com/homedetails/302-E-Saint-Victor-St-Abbeville-LA-70510/116003810_zpid/
4011 General Pershing St,New Orleans,LA,70125,29.949774,-90.10347,4.0,$380000.0,"$10,000 (Feb 14)",https://www.zillow.com/homedetails/4011-General-Pershing-St-New-Orleans-LA-70125/73838151_zpid/
6971 Vicksburg St,New Orleans,LA,70124,30.017235,-90.10503,4.0,$875000.0,3 days on Zillow,https://www.zillow.com/homedetails/6971-Vicksburg-St-New-Orleans-LA-70124/73776428_zpid/
307 W Dick Hayes Rd,Westlake,LA,70669,30.273563,-93.25262,5.0,$395000.0,7 days on Zillow,https://www.zillow.com/homedetails/307-W-Dick-Hayes-Rd-Westlake-LA-70669/81664908_zpid/
1005 Michael St,Marrero,LA,70072,29.890396,-90.1215,3.0,$205000.0,3 days on Zillow,https://www.zillow.com/homedetails/1005-Michael-St-Marrero-LA-70072/117972685_zpid/
104 Madewood Pl,Thibodaux,LA,70301,29.800562,-90.87537,3.0,$250000.0,12 days on Zillow,https://www.zillow.com/homedetails/104-Madewood-Pl-Thibodaux-LA-70301/119431424_zpid/
3300 Sandra Dr,Shreveport,LA,71119,32.48257,-93.8604,4.0,$110000.0,119 days on Zillow,https://www.zillow.com/homedetails/3300-Sandra-Dr-Shreveport-LA-71119/51376390_zpid/
835 River Oaks Dr,Covington,LA,70433,30.42919,-90.098434,4.0,$565000.0,4 days on Zillow,https://www.zillow.com/homedetails/835-River-Oaks-Dr-Covington-LA-70433/96165750_zpid/
8903 Two Sons Rd,Abbeville,LA,70510,30.022404,-92.16326,4.0,$61965.0,30 days on Zillow,https://www.zillow.com/homedetails/8903-Two-Sons-Rd-Abbeville-LA-70510/106183181_zpid/
35044 Cotton Dr,Donaldsonville,LA,70346,30.092875,-91.0232,5.0,$595000.0,2 days on Zillow,https://www.zillow.com/homedetails/35044-Cotton-Dr-Donaldsonville-LA-70346/1449787_zpid/
108 Oakmont Dr,Slidell,LA,70460,30.321026,-89.823746,4.0,$265000.0,4 days on Zillow,https://www.zillow.com/homedetails/108-Oakmont-Dr-Slidell-LA-70460/96143731_zpid/
9902 E Park Ave,Houma,LA,70363,29.584326,-90.66223,3.0,$249000.0,18 days on Zillow,https://www.zillow.com/homedetails/9902-E-Park-Ave-Houma-LA-70363/127156432_zpid/
109 Mason St,Pineville,LA,71360,31.28891,-92.384766,3.0,$149900.0,139 days on Zillow,https://www.zillow.com/homedetails/109-Mason-St-Pineville-LA-71360/209894283_zpid/
7135 Rue Grand Pre,Addis,LA,70710,30.36618,-91.27026,3.0,$197000.0,6 days on Zillow,https://www.zillow.com/homedetails/7135-Rue-Grand-Pre-Addis-LA-70710/103932926_zpid/
2910 Stubbs Vinson Rd,Monroe,LA,71203,32.59444,-91.970795,3.0,$179900.0,7 days on Zillow,https://www.zillow.com/homedetails/2910-Stubbs-Vinson-Rd-Monroe-LA-71203/92477451_zpid/
1104 Bordeaux St,New Orleans,LA,70115,29.922636,-90.10661,5.0,$749000.0,Video Walkthrough,https://www.zillow.com/homedetails/1104-Bordeaux-St-New-Orleans-LA-70115/84475906_zpid/
