street_address,city,state,zipCode,latitude,longitude,beds,sale_price,listed_date,property_link
1314 8th St S,Phenix City,AL,36869,32.429398,-85.00984,3,$135000.0,136 days on Zillow,https://www.zillow.com/homedetails/1314-8th-St-S-Phenix-City-AL-36869/2061205103_zpid/
124 38th Ave NE,Birmingham,AL,35215,33.668278,-86.68046,4,$210000.0,35 days on Zillow,https://www.zillow.com/homedetails/124-38th-Ave-NE-Birmingham-AL-35215/885972_zpid/
19967 Yarbrough Rd,Athens,AL,35613,,,3,$274900.0,152 days on Zillow,https://www.zillow.com/homedetails/19967-Yarbrough-Rd-Athens-AL-35613/2061774634_zpid/
1300 17th Way SW,Birmingham,AL,35211,33.47758,-86.86281,3,$129900.0,5 days on Zillow,https://www.zillow.com/homedetails/1300-17th-Way-SW-Birmingham-AL-35211/1006301_zpid/
6390 County Road 87,Roanoke,AL,36274,33.230392,-85.31002,3,$349000.0,19 hours ago,https://www.zillow.com/homedetails/6390-County-Road-87-Roanoke-AL-36274/104530875_zpid/
10469 N Redland St,Mobile,AL,36695,30.65952,-88.2907,4,$324900.0,15 hours ago,https://www.zillow.com/homedetails/10469-N-Redland-St-Mobile-AL-36695/2060955177_zpid/
5816 Colony Ln,Hoover,AL,35226,33.35401,-86.86897,3,$249900.0,10 days on Zillow,https://www.zillow.com/homedetails/5816-Colony-Ln-Hoover-AL-35226/63561459_zpid/
189 Aurora Rd,Huntsville,AL,35811,34.78823,-86.51152,3,$289500.0,6 days on Zillow,https://www.zillow.com/homedetails/189-Aurora-Rd-Huntsville-AL-35811/2059246010_zpid/
106 Woodland Dr,Enterprise,AL,36330,31.323143,-85.8585,4,$189900.0,3 days on Zillow,https://www.zillow.com/homedetails/106-Woodland-Dr-Enterprise-AL-36330/109270775_zpid/
20694 Piney Chapel Rd,Athens,AL,35614,34.85213,-86.95647,3,$278899.0,20 hours ago,https://www.zillow.com/homedetails/20694-Piney-Chapel-Rd-Athens-AL-35614/2061975782_zpid/
34162 Barclay Ave,Lillian,AL,36549,30.414047,-87.443726,4,$299990.0,52 days on Zillow,https://www.zillow.com/homedetails/34162-Barclay-Ave-Lillian-AL-36549/196136982_zpid/
6235 Cathwick Dr,Mc Calla,AL,35111,33.32898,-87.008415,3,$245000.0,14 hours ago,https://www.zillow.com/homedetails/6235-Cathwick-Dr-Mc-Calla-AL-35111/112339618_zpid/
5301 Bellwood Dr,Adamsville,AL,35005,33.59845,-86.97153,3,$164900.0,"$5,000 (Feb 10)",https://www.zillow.com/homedetails/5301-Bellwood-Dr-Adamsville-AL-35005/917915_zpid/
160 Hickory Hill Rd,Rainbow City,AL,35906,33.945683,-86.04043,3,$189900.0,4 days on Zillow,https://www.zillow.com/homedetails/160-Hickory-Hill-Rd-Rainbow-City-AL-35906/75979485_zpid/
351 Edgil Rd,Jasper,AL,35503,33.902096,-87.36387,4,$69900.0,38 days on Zillow,https://www.zillow.com/homedetails/351-Edgil-Rd-Jasper-AL-35503/2060141379_zpid/
1990 Nabors Dr,Southside,AL,35907,33.88035,-86.0389,3,$350000.0,16 days on Zillow,https://www.zillow.com/homedetails/1990-Nabors-Dr-Southside-AL-35907/75990502_zpid/
11699 Stucki Rd #B,Elberta,AL,36530,30.394894,-87.57434,3,$285000.0,Video Walkthrough,https://www.zillow.com/homedetails/11699-Stucki-Rd-B-Elberta-AL-36530/84398013_zpid/
503 Dusy St,Dothan,AL,36301,31.217861,-85.39409,3,$139000.0,"$5,000 (Jan 2)",https://www.zillow.com/homedetails/503-Dusy-St-Dothan-AL-36301/76016633_zpid/
132 Redcliffe Dr NW,Huntsville,AL,35806,34.77202,-86.692764,4,$484900.0,Open: Sun. 2-4pm,https://www.zillow.com/homedetails/132-Redcliffe-Dr-NW-Huntsville-AL-35806/92079618_zpid/
1915 Tippett Dr,Valley Grande,AL,36701,32.434956,-87.05115,4,$285000.0,13 days on Zillow,https://www.zillow.com/homedetails/1915-Tippett-Dr-Valley-Grande-AL-36701/109490765_zpid/
123 County Road 1641,Cullman,AL,35058,34.194107,-86.727646,3,$149900.0,24 days on Zillow,https://www.zillow.com/homedetails/123-County-Road-1641-Cullman-AL-35058/109298574_zpid/
1315 Johnson Rd,Daphne,AL,36526,30.58961,-87.890945,4,$159000.0,4 days on Zillow,https://www.zillow.com/homedetails/1315-Johnson-Rd-Daphne-AL-36526/72738164_zpid/
116 Astor Cir,Chelsea,AL,35043,33.324825,-86.669174,3,$324900.0,9 hours ago,https://www.zillow.com/homedetails/116-Astor-Cir-Chelsea-AL-35043/67442821_zpid/
500 Bailey Dr,Birmingham,AL,35215,33.673805,-86.67324,4,$242500.0,"$7,500 (Feb 12)",https://www.zillow.com/homedetails/500-Bailey-Dr-Birmingham-AL-35215/83895468_zpid/
101 Clydesdale Ln,Harvest,AL,35749,34.830967,-86.77509,4,$315000.0,2 days on Zillow,https://www.zillow.com/homedetails/101-Clydesdale-Ln-Harvest-AL-35749/121338832_zpid/
4140 Sicard Hollow Rd,Birmingham,AL,35242,33.452175,-86.70928,3,$200000.0,9 days on Zillow,https://www.zillow.com/homedetails/4140-Sicard-Hollow-Rd-Birmingham-AL-35242/985248_zpid/
411 Simmons St,Enterprise,AL,36330,31.31017,-85.85781,3,$135000.0,"$15,000 (Jan 22)",https://www.zillow.com/homedetails/411-Simmons-St-Enterprise-AL-36330/109451083_zpid/
517 Meadow Ridge Cir,Birmingham,AL,35242,33.4104,-86.69388,4,$449900.0,1 day on Zillow,https://www.zillow.com/homedetails/517-Meadow-Ridge-Cir-Birmingham-AL-35242/184295_zpid/
93 Santa Barbara Dr,Scottsboro,AL,35769,34.53892,-86.155304,3,$149500.0,2 days on Zillow,https://www.zillow.com/homedetails/93-Santa-Barbara-Dr-Scottsboro-AL-35769/80755857_zpid/
176 Castlehill Dr,Vestavia Hills,AL,35226,33.419113,-86.810265,4,$379900.0,"$20,000 (Jan 25)",https://www.zillow.com/homedetails/176-Castlehill-Dr-Vestavia-Hills-AL-35226/71016035_zpid/
203 Somerton Dr,Huntsville,AL,35811,34.795593,-86.51139,3,$585000.0,3 days on Zillow,https://www.zillow.com/homedetails/203-Somerton-Dr-Huntsville-AL-35811/92131500_zpid/
23808 Highway #9,Piedmont,AL,36272,33.956554,-85.61544,4,$224900.0,249 days on Zillow,https://www.zillow.com/homedetails/23808-Highway-9-Piedmont-AL-36272/2062746602_zpid/
604 Marcus Dr,Mobile,AL,36609,30.65846,-88.13648,3,$239000.0,3D Tour,https://www.zillow.com/homedetails/604-Marcus-Dr-Mobile-AL-36609/50994902_zpid/
14 Norwood Cir,Birmingham,AL,35234,33.538498,-86.79616,5,$399900.0,32 days on Zillow,https://www.zillow.com/homedetails/14-Norwood-Cir-Birmingham-AL-35234/935413_zpid/
134 Pavilion Dr,Meridianville,AL,35759,34.84063,-86.56008,5,$635000.0,1 day on Zillow,https://www.zillow.com/homedetails/134-Pavilion-Dr-Meridianville-AL-35759/92109861_zpid/
1624 McCall Dr,Anniston,AL,36207,33.665836,-85.81292,4,$185900.0,192 days on Zillow,https://www.zillow.com/homedetails/1624-McCall-Dr-Anniston-AL-36207/109240111_zpid/
18469 County Road 10 #A6,Foley,AL,36535,30.334623,-87.70937,2,$325000.0,48 days on Zillow,https://www.zillow.com/homedetails/18469-County-Road-10-A6-Foley-AL-36535/2069252474_zpid/
1497 County Road 4423,Brundidge,AL,36010,31.67482,-85.79469,4,$150000.0,5 days on Zillow,https://www.zillow.com/homedetails/1497-County-Road-4423-Brundidge-AL-36010/333259600_zpid/
255 Penny Lap Ln,Tuscumbia,AL,35674,34.657265,-87.82461,6,$410500.0,13 days on Zillow,https://www.zillow.com/homedetails/255-Penny-Lap-Ln-Tuscumbia-AL-35674/75944772_zpid/
107 Margaret Cv,Florence,AL,35634,34.832355,-87.56781,4,$264900.0,"$5,000 (Feb 15)",https://www.zillow.com/homedetails/107-Margaret-Cv-Florence-AL-35634/67115110_zpid/
27665 County Road 21,Red Level,AL,36474,31.388044,-86.59741,3,$500000.0,9 days on Zillow,https://www.zillow.com/homedetails/27665-County-Road-21-Red-Level-AL-36474/2085307881_zpid/
610 Glasgow Rd NW,Huntsville,AL,35811,34.76555,-86.58401,4,$168000.0,1 day on Zillow,https://www.zillow.com/homedetails/610-Glasgow-Rd-NW-Huntsville-AL-35811/92183452_zpid/
3033 Hopewell Rd,Valley,AL,36854,32.760593,-85.18671,3,$289900.0,6 days on Zillow,https://www.zillow.com/homedetails/3033-Hopewell-Rd-Valley-AL-36854/104478827_zpid/
206 Wayward Ave NW,Hartselle,AL,35640,34.44169,-86.964035,4,$400000.0,4 days on Zillow,https://www.zillow.com/homedetails/206-Wayward-Ave-NW-Hartselle-AL-35640/109532391_zpid/
1000 Berkley Dr,Pell City,AL,35128,33.560394,-86.21302,6,$500000.0,"$25,000 (Feb 1)",https://www.zillow.com/homedetails/1000-Berkley-Dr-Pell-City-AL-35128/172413_zpid/
1709 21st St E,Tuscaloosa,AL,35404,33.19083,-87.51466,4,$269900.0,5 days on Zillow,https://www.zillow.com/homedetails/1709-21st-St-E-Tuscaloosa-AL-35404/35755333_zpid/
73 Meadowview,Tallassee,AL,36078,32.52225,-85.8781,4,$98500.0,4 days on Zillow,https://www.zillow.com/homedetails/73-Meadowview-Tallassee-AL-36078/225463279_zpid/
1550 Mount Olive Rd,Gardendale,AL,35071,33.663082,-86.821304,3,$267000.0,18 hours ago,https://www.zillow.com/homedetails/1550-Mount-Olive-Rd-Gardendale-AL-35071/912415_zpid/
18482 Cross Key Rd,Athens,AL,35614,34.861046,-86.99479,3,$169900.0,"$9,100 (Feb 6)",https://www.zillow.com/homedetails/18482-Cross-Key-Rd-Athens-AL-35614/128480084_zpid/
2149 Adair Ct,Mobile,AL,36695,30.646334,-88.27128,4,$350000.0,10 days on Zillow,https://www.zillow.com/homedetails/2149-Adair-Ct-Mobile-AL-36695/123204759_zpid/
11920 McFarland Rd,Spanish Fort,AL,36527,30.67715,-87.82161,5,$410000.0,3 days on Zillow,https://www.zillow.com/homedetails/11920-McFarland-Rd-Spanish-Fort-AL-36527/196087727_zpid/
3141 Boxwood Dr,Vestavia Hills,AL,35216,33.40467,-86.795456,3,$305000.0,17 hours ago,https://www.zillow.com/homedetails/3141-Boxwood-Dr-Vestavia-Hills-AL-35216/1063685_zpid/
1719 Homarda Dr,Anniston,AL,36207,33.65803,-85.80796,4,$125000.0,6 days on Zillow,https://www.zillow.com/homedetails/1719-Homarda-Dr-Anniston-AL-36207/109227535_zpid/
8202 Colleton Ct S,Semmes,AL,36575,30.716122,-88.23507,3,$227900.0,24 days on Zillow,https://www.zillow.com/homedetails/8202-Colleton-Ct-S-Semmes-AL-36575/116143816_zpid/
3801 Lowell Ln,Saraland,AL,36571,30.886322,-88.12852,3,$344900.0,13 hours ago,https://www.zillow.com/homedetails/3801-Lowell-Ln-Saraland-AL-36571/67719571_zpid/
7491 Coopers Landing Rd W,Foley,AL,36535,30.333342,-87.712425,3,$415000.0,"$14,900 (Dec 22)",https://www.zillow.com/homedetails/7491-Coopers-Landing-Rd-W-Foley-AL-36535/72763184_zpid/
45 West St,Odenville,AL,35120,33.68349,-86.40737,4,$230000.0,27 days on Zillow,https://www.zillow.com/homedetails/45-West-St-Odenville-AL-35120/305207528_zpid/
718 5th Ave SE,Decatur,AL,35601,34.596935,-86.98107,4,$120000.0,"$10,000 (Dec 2)",https://www.zillow.com/homedetails/718-5th-Ave-SE-Decatur-AL-35601/109609846_zpid/
23853 Havasu Dr,Daphne,AL,36526,30.572493,-87.82612,3,$370000.0,Open: Sun. 12-3pm,https://www.zillow.com/homedetails/23853-Havasu-Dr-Daphne-AL-36526/196066326_zpid/
3882 County Road 106,Logan,AL,35098,,,4,$589900.0,16 hours ago,https://www.zillow.com/homedetails/3882-County-Road-106-Logan-AL-35098/2061172734_zpid/
2314 Dobbs Dr,Phenix City,AL,36870,32.48313,-85.0427,3,$255000.0,"$5,000 (Feb 20)",https://www.zillow.com/homedetails/2314-Dobbs-Dr-Phenix-City-AL-36870/104545959_zpid/
905 Riverchase Pkwy W,Birmingham,AL,35244,33.349655,-86.808,5,$439900.0,18 hours ago,https://www.zillow.com/homedetails/905-Riverchase-Pkwy-W-Birmingham-AL-35244/2062693428_zpid/
205 Declaration Cir,Madison,AL,35758,34.720417,-86.753944,3,$275000.0,2 days on Zillow,https://www.zillow.com/homedetails/205-Declaration-Cir-Madison-AL-35758/92144891_zpid/
1542 Millbranch Dr,Auburn,AL,36832,32.57778,-85.46798,4,$239900.0,96 days on Zillow,https://www.zillow.com/homedetails/1542-Millbranch-Dr-Auburn-AL-36832/76032027_zpid/
3419 Country Church Rd,Montgomery,AL,36116,32.32929,-86.22231,3,$148000.0,6 days on Zillow,https://www.zillow.com/homedetails/3419-Country-Church-Rd-Montgomery-AL-36116/72808156_zpid/
166 Vandergriff Rd,Albertville,AL,35951,34.35704,-86.23228,3,$199900.0,6 days on Zillow,https://www.zillow.com/homedetails/166-Vandergriff-Rd-Albertville-AL-35951/62807551_zpid/
1303 Locust Dr NE,Arab,AL,35016,34.339252,-86.46088,4,$339900.0,15 hours ago,https://www.zillow.com/homedetails/1303-Locust-Dr-NE-Arab-AL-35016/80135302_zpid/
714 S Dean Rd,Auburn,AL,36830,32.590496,-85.46513,3,$600000.0,3D Tour,https://www.zillow.com/homedetails/714-S-Dean-Rd-Auburn-AL-36830/76050313_zpid/
7012 Eagle Point Trl,Birmingham,AL,35242,33.38688,-86.67545,5,$517000.0,7 days on Zillow,https://www.zillow.com/homedetails/7012-Eagle-Point-Trl-Birmingham-AL-35242/104013353_zpid/
1865 Princess Ln,Lillian,AL,36549,30.401907,-87.46281,3,$169000.0,33 days on Zillow,https://www.zillow.com/homedetails/1865-Princess-Ln-Lillian-AL-36549/72752110_zpid/
3660 Vista Ridge Dr W,Mobile,AL,36693,30.613705,-88.171326,3,$205000.0,39 days on Zillow,https://www.zillow.com/homedetails/3660-Vista-Ridge-Dr-W-Mobile-AL-36693/51044006_zpid/
1898 County Road 235,Gurley,AL,35748,34.640488,-86.33812,6,$650000.0,16 days on Zillow,https://www.zillow.com/homedetails/1898-County-Road-235-Gurley-AL-35748/2059518982_zpid/
106 Jolie Ln,Albertville,AL,35951,34.398182,-86.150154,5,$365000.0,"$14,000 (Feb 14)",https://www.zillow.com/homedetails/106-Jolie-Ln-Albertville-AL-35951/251278099_zpid/
100 Pineforest Ln,Huntsville,AL,35811,34.773315,-86.48347,3,$254800.0,$100 (Feb 17),https://www.zillow.com/homedetails/100-Pineforest-Ln-Huntsville-AL-35811/92095717_zpid/
7661 Fellers Ct,Foley,AL,36535,30.336348,-87.76627,4,$155000.0,15 hours ago,https://www.zillow.com/homedetails/7661-Fellers-Ct-Foley-AL-36535/196062806_zpid/
165 Academy St,Orrville,AL,36767,32.30425,-87.244064,7,$109000.0,41 days on Zillow,https://www.zillow.com/homedetails/165-Academy-St-Orrville-AL-36767/109481770_zpid/
6382 Madison St,Daphne,AL,36526,30.639841,-87.91428,4,$420000.0,"$5,000 (Jan 17)",https://www.zillow.com/homedetails/6382-Madison-St-Daphne-AL-36526/72737175_zpid/
2100 Luckner Ct,Mobile,AL,36618,30.732105,-88.17452,4,$235900.0,"$9,000 (Jan 26)",https://www.zillow.com/homedetails/2100-Luckner-Ct-Mobile-AL-36618/50983575_zpid/
320 Creek Rd,Hayden,AL,35079,33.861485,-86.92245,3,$114900.0,Video Walkthrough,https://www.zillow.com/homedetails/320-Creek-Rd-Hayden-AL-35079/58521862_zpid/
1751 Overhill Ct,Auburn,AL,36830,32.659695,-85.52127,3,$399000.0,1 day on Zillow,https://www.zillow.com/homedetails/1751-Overhill-Ct-Auburn-AL-36830/273303335_zpid/
10924 Kelsey Dr,Wilmer,AL,36587,30.799501,-88.300674,5,$24900.0,"$5,000 (Feb 9)",https://www.zillow.com/homedetails/10924-Kelsey-Dr-Wilmer-AL-36587/67723828_zpid/
"The Asheville C Plan, Walker's Hill",Meridianville,AL,35759,34.8847,-86.546104,3,$289900.0,Open: Sun 1pm-5pm; Mon ...,https://www.zillow.com/community/walker-s-hill/2059097834_zpid/
1101 Pride Estates Rd,Tuscumbia,AL,35674,34.73635,-87.82944,4,$689000.0,19 hours ago,https://www.zillow.com/homedetails/1101-Pride-Estates-Rd-Tuscumbia-AL-35674/75943446_zpid/
611 Moog Ave,Bay Minette,AL,36507,30.886744,-87.78086,3,$149000.0,40 days on Zillow,https://www.zillow.com/homedetails/611-Moog-Ave-Bay-Minette-AL-36507/250165637_zpid/
503 Griffin Lake Trce,Birmingham,AL,35242,33.39644,-86.67542,4,$625000.0,6 days on Zillow,https://www.zillow.com/homedetails/503-Griffin-Lake-Trce-Birmingham-AL-35242/2076522118_zpid/
214 Kirkland Rd,Cottonwood,AL,36320,31.076784,-85.24968,5,$407000.0,"$13,000 (Feb 18)",https://www.zillow.com/homedetails/214-Kirkland-Rd-Cottonwood-AL-36320/76006580_zpid/
376 Azalea Dr,Gadsden,AL,35901,33.96415,-86.014915,4,$389000.0,18 days on Zillow,https://www.zillow.com/homedetails/376-Azalea-Dr-Gadsden-AL-35901/75977959_zpid/
163 Lake Forest Way,Maylene,AL,35114,33.218636,-86.85904,4,$449500.0,5 days on Zillow,https://www.zillow.com/homedetails/163-Lake-Forest-Way-Maylene-AL-35114/50893027_zpid/
1600 Lakeshore Dr,Anniston,AL,36207,33.65706,-85.78752,4,$275000.0,281 days on Zillow,https://www.zillow.com/homedetails/1600-Lakeshore-Dr-Anniston-AL-36207/109347837_zpid/
2325 27th St W,Birmingham,AL,35208,33.50214,-86.87727,3,$350000.0,"$25,000 (Jan 4)",https://www.zillow.com/homedetails/2325-27th-St-W-Birmingham-AL-35208/993481_zpid/
3749 Everest Dr,Montgomery,AL,36106,32.345623,-86.24428,6,$499900.0,11 days on Zillow,https://www.zillow.com/homedetails/3749-Everest-Dr-Montgomery-AL-36106/72804099_zpid/
435 Saint Clair Ln,Huntsville,AL,35811,34.799614,-86.46307,2,$199900.0,"$14,100 (Feb 11)",https://www.zillow.com/homedetails/435-Saint-Clair-Ln-Huntsville-AL-35811/92095598_zpid/
4999 Meadow Gay Dr,Mobile,AL,36619,30.587145,-88.20641,3,$99900.0,4 days on Zillow,https://www.zillow.com/homedetails/4999-Meadow-Gay-Dr-Mobile-AL-36619/51046987_zpid/
4905 Roebuck Rd NW,Huntsville,AL,35810,34.772297,-86.63256,3,$79900.0,11 days on Zillow,https://www.zillow.com/homedetails/4905-Roebuck-Rd-NW-Huntsville-AL-35810/92127132_zpid/
12886 Pinto Ct,Grand Bay,AL,36541,30.471798,-88.3478,3,$209000.0,"$10,000 (Feb 15)",https://www.zillow.com/homedetails/12886-Pinto-Ct-Grand-Bay-AL-36541/51062120_zpid/
1632 Mississippi St,Mobile,AL,36618,30.723564,-88.16935,3,$175000.0,"$10,000 (Dec 29)",https://www.zillow.com/homedetails/1632-Mississippi-St-Mobile-AL-36618/50983336_zpid/
15934 Scenic Highway 98,Fairhope,AL,36532,30.456514,-87.91527,4,$1485000.0,11 days on Zillow,https://www.zillow.com/homedetails/15934-Scenic-Highway-98-Fairhope-AL-36532/72760040_zpid/
300 Sunny Ln,Phenix City,AL,36869,32.443035,-85.02546,3,$144900.0,5 days on Zillow,https://www.zillow.com/homedetails/300-Sunny-Ln-Phenix-City-AL-36869/2131524985_zpid/
227 Evalyn St,Madison,AL,35758,34.69898,-86.72987,3,$249900.0,4 days on Zillow,https://www.zillow.com/homedetails/227-Evalyn-St-Madison-AL-35758/92093805_zpid/
129 Carter St,Auburn,AL,36830,32.60382,-85.45356,4,$389000.0,4 days on Zillow,https://www.zillow.com/homedetails/129-Carter-St-Auburn-AL-36830/76047925_zpid/
320 Deere Run,Leesburg,AL,35983,34.16992,-85.797226,3,$285000.0,3 days on Zillow,https://www.zillow.com/homedetails/320-Deere-Run-Leesburg-AL-35983/121016479_zpid/
219 Cahaba Ridge Dr,Trussville,AL,35173,33.60687,-86.55224,5,$440000.0,"$10,000 (Feb 20)",https://www.zillow.com/homedetails/219-Cahaba-Ridge-Dr-Trussville-AL-35173/2098844757_zpid/
1506 Wind River Dr SE,Huntsville,AL,35802,34.65645,-86.52605,4,$394999.0,86 days on Zillow,https://www.zillow.com/homedetails/1506-Wind-River-Dr-SE-Huntsville-AL-35802/92174019_zpid/
104 Holly Ln,Dothan,AL,36301,31.225573,-85.40788,4,$292500.0,3 days on Zillow,https://www.zillow.com/homedetails/104-Holly-Ln-Dothan-AL-36301/76016197_zpid/
7891 Magnolia Crest Dr,Irvington,AL,36544,30.483704,-88.22789,3,$149999.0,30 days on Zillow,https://www.zillow.com/homedetails/7891-Magnolia-Crest-Dr-Irvington-AL-36544/82583796_zpid/
1002 Brook Ridge Cir SE,Huntsville,AL,35801,34.713676,-86.549835,4,$465000.0,"$4,000 (Feb 17)",https://www.zillow.com/homedetails/1002-Brook-Ridge-Cir-SE-Huntsville-AL-35801/92146695_zpid/
3792 Conway Dr S,Mobile,AL,36608,30.679773,-88.14011,4,$399900.0,Open: Sat. 11am-2pm,https://www.zillow.com/homedetails/3792-Conway-Dr-S-Mobile-AL-36608/50993010_zpid/
"Duplex 1,018 Per Side Plan, Ingersoll Drive-Starter Houses",Phenix City,AL,36867,32.47055,-85.02248,4,$299900.0,13 hours ago,https://www.zillow.com/community/ingersoll-drive-starter-houses/2059096731_zpid/
2795 County Road 138,Scottsboro,AL,35768,34.845547,-86.15307,4,$187000.0,11 days on Zillow,https://www.zillow.com/homedetails/2795-County-Road-138-Scottsboro-AL-35768/2140515522_zpid/
325 16th Ave SW,Birmingham,AL,35211,33.48024,-86.8385,4,$199000.0,5 days on Zillow,https://www.zillow.com/homedetails/325-16th-Ave-SW-Birmingham-AL-35211/1001950_zpid/
1215 Old Columbia Rd,Columbia,AL,36319,31.388355,-85.131714,4,$395000.0,4 days on Zillow,https://www.zillow.com/homedetails/1215-Old-Columbia-Rd-Columbia-AL-36319/247941163_zpid/
1276 Maxwell Cir,Tuscaloosa,AL,35405,33.11349,-87.555626,4,$265000.0,2 days on Zillow,https://www.zillow.com/homedetails/1276-Maxwell-Cir-Tuscaloosa-AL-35405/114316637_zpid/
105 Pecan Dr,Wetumpka,AL,36092,32.53885,-86.22222,3,$49000.0,5 days on Zillow,https://www.zillow.com/homedetails/105-Pecan-Dr-Wetumpka-AL-36092/124138_zpid/
425 County Road 768,Jemison,AL,35085,32.99072,-86.72479,4,$155900.0,12 days on Zillow,https://www.zillow.com/homedetails/425-County-Road-768-Jemison-AL-35085/112751370_zpid/
130 Ben Mark Dr,Harvest,AL,35749,34.841843,-86.75255,3,$255000.0,5 days on Zillow,https://www.zillow.com/homedetails/130-Ben-Mark-Dr-Harvest-AL-35749/92143078_zpid/
5568 Northridge Cir,Hoover,AL,35244,33.345577,-86.85178,4,$489000.0,12 days on Zillow,https://www.zillow.com/homedetails/5568-Northridge-Cir-Hoover-AL-35244/125809314_zpid/
209 Bonita Dr,Birmingham,AL,35209,33.482388,-86.781334,4,$999900.0,10 days on Zillow,https://www.zillow.com/homedetails/209-Bonita-Dr-Birmingham-AL-35209/978285_zpid/
1264 Greystone Parc Dr,Birmingham,AL,35242,33.43856,-86.65408,3,$499000.0,3 days on Zillow,https://www.zillow.com/homedetails/1264-Greystone-Parc-Dr-Birmingham-AL-35242/104058990_zpid/
20641 Frank Henderson Rd,Citronelle,AL,36522,31.120869,-88.179955,3,$145000.0,"$4,000 (Feb 3)",https://www.zillow.com/homedetails/20641-Frank-Henderson-Rd-Citronelle-AL-36522/116144207_zpid/
244 Wilson Mann Rd,Owens Cross Roads,AL,35763,34.586777,-86.452194,2,$300000.0,"$9,000 (Feb 6)",https://www.zillow.com/homedetails/244-Wilson-Mann-Rd-Owens-Cross-Roads-AL-35763/109499153_zpid/
8245 Dejavu Way,Foley,AL,36535,,,3,$267000.0,"$8,000 (Feb 17)",https://www.zillow.com/homedetails/8245-Dejavu-Way-Foley-AL-36535/2060845054_zpid/
311 Oak Ridge Ln,Piedmont,AL,36272,33.912327,-85.62106,4,$374900.0,14 days on Zillow,https://www.zillow.com/homedetails/311-Oak-Ridge-Ln-Piedmont-AL-36272/109491736_zpid/
7626 Lakeshore Dr,Mc Calla,AL,35111,33.27941,-87.02517,3,$305000.0,"$4,900 (Feb 14)",https://www.zillow.com/homedetails/7626-Lakeshore-Dr-Mc-Calla-AL-35111/1069026_zpid/
367 County Road 1414,Cullman,AL,35058,34.213554,-86.80733,3,$459900.0,11 days on Zillow,https://www.zillow.com/homedetails/367-County-Road-1414-Cullman-AL-35058/109338911_zpid/
205 E Cypress St,Atmore,AL,36502,31.016575,-87.48931,3,$179000.0,"$20,000 (Feb 9)",https://www.zillow.com/homedetails/205-E-Cypress-St-Atmore-AL-36502/110292900_zpid/
4861 Mountain Gap Dr,Bessemer,AL,35022,33.336884,-86.982025,4,$349900.0,15 hours ago,https://www.zillow.com/homedetails/4861-Mountain-Gap-Dr-Bessemer-AL-35022/337482986_zpid/
3005 Aaron St,Dothan,AL,36303,31.263536,-85.37994,3,$115000.0,"$17,000 (Feb 13)",https://www.zillow.com/homedetails/3005-Aaron-St-Dothan-AL-36303/75998630_zpid/
561 County Road 446,Dutton,AL,35744,34.600918,-85.94221,4,$270000.0,10 days on Zillow,https://www.zillow.com/homedetails/561-County-Road-446-Dutton-AL-35744/2059279061_zpid/
106 Chesapeake Blvd,Madison,AL,35757,34.780457,-86.75044,5,$289600.0,2 days on Zillow,https://www.zillow.com/homedetails/106-Chesapeake-Blvd-Madison-AL-35757/92171690_zpid/
23291 3rd St,Fairhope,AL,36532,30.564285,-87.89614,4,$574000.0,"$20,900 (Jan 25)",https://www.zillow.com/homedetails/23291-3rd-St-Fairhope-AL-36532/72740506_zpid/
1851 N Union Ave,Ozark,AL,36360,31.48256,-85.65101,4,$765000.0,19 hours ago,https://www.zillow.com/homedetails/1851-N-Union-Ave-Ozark-AL-36360/2125695926_zpid/
1256 S Lawrence St,Montgomery,AL,36104,32.360004,-86.30597,4,$289900.0,"$4,699 (Feb 17)",https://www.zillow.com/homedetails/1256-S-Lawrence-St-Montgomery-AL-36104/72798325_zpid/
439 S Edgemont Cir NW,Huntsville,AL,35811,34.76853,-86.58145,4,$225000.0,3D Tour,https://www.zillow.com/homedetails/439-S-Edgemont-Cir-NW-Huntsville-AL-35811/92116457_zpid/
8120 Truss Dr,Trussville,AL,35173,33.658665,-86.52926,5,$664900.0,5 days on Zillow,https://www.zillow.com/homedetails/8120-Truss-Dr-Trussville-AL-35173/60567930_zpid/
102 Glover Rd,Owens Cross Roads,AL,35763,34.603016,-86.42324,3,$320000.0,2 days on Zillow,https://www.zillow.com/homedetails/102-Glover-Rd-Owens-Cross-Roads-AL-35763/92161330_zpid/
191 Wilson St,Springville,AL,35146,33.78033,-86.468575,4,$290000.0,101 days on Zillow,https://www.zillow.com/homedetails/191-Wilson-St-Springville-AL-35146/161208_zpid/
105 Silvermoon Ln,Huntsville,AL,35811,34.82627,-86.51556,4,$299900.0,2 days on Zillow,https://www.zillow.com/homedetails/105-Silvermoon-Ln-Huntsville-AL-35811/109370305_zpid/
2909 Thorndale Pl,Dothan,AL,36303,31.267237,-85.43321,4,$289000.0,7 days on Zillow,https://www.zillow.com/homedetails/2909-Thorndale-Pl-Dothan-AL-36303/252407667_zpid/
100 Anthem Ave,Dothan,AL,36305,31.19621,-85.46617,5,$419900.0,"$10,000 (Feb 12)",https://www.zillow.com/homedetails/100-Anthem-Ave-Dothan-AL-36305/213825885_zpid/
275 Garage Rd,Hamilton,AL,35570,34.223564,-88.05388,3,$125000.0,5 days on Zillow,https://www.zillow.com/homedetails/275-Garage-Rd-Hamilton-AL-35570/104513583_zpid/
