street_address,city,state,zipCode,latitude,longitude,beds,sold_price,sold_date,property_link
825 La Playa St APT 328,San Francisco,CA,94121,37.77271,-122.51042,1,$780000.0,Sold 09/09/2022,https://www.zillow.com/homedetails/825-La-Playa-St-APT-328-San-Francisco-CA-94121/15100714_zpid/
451 Kansas St UNIT 409,San Francisco,CA,94107,37.764065,-122.403275,1,$772000.0,Sold 09/09/2022,https://www.zillow.com/homedetails/451-Kansas-St-UNIT-409-San-Francisco-CA-94107/89237154_zpid/
701-707 15th Ave #701,San Francisco,CA,94118,,,1,$775000.0,Sold 09/09/2022,https://www.zillow.com/homedetails/701-707-15th-Ave-701-San-Francisco-CA-94118/2062222655_zpid/
3009 Webster St,San Francisco,CA,94123,37.798412,-122.43434,4,$104500.0,Sold 09/08/2022,https://www.zillow.com/homedetails/3009-Webster-St-San-Francisco-CA-94123/15071334_zpid/
250 King St UNIT 1206,San Francisco,CA,94107,37.77801,-122.39325,1,$3800.0,Sold 09/08/2022,https://www.zillow.com/homedetails/250-King-St-UNIT-1206-San-Francisco-CA-94107/80744686_zpid/
10 Kennedy Pl #301,San Francisco,CA,94124,37.728172,-122.36766,1,$650000.0,Sold 09/08/2022,https://www.zillow.com/homedetails/10-Kennedy-Pl-301-San-Francisco-CA-94124/325647870_zpid/
1288 Howard St #202,San Francisco,CA,94103,,,1,$755000.0,Sold 09/08/2022,https://www.zillow.com/homedetails/1288-Howard-St-202-San-Francisco-CA-94103/2062694792_zpid/
5 Fella Pl APT 301,San Francisco,CA,94108,37.790775,-122.408356,1,$265000.0,Sold 09/07/2022,https://www.zillow.com/homedetails/5-Fella-Pl-APT-301-San-Francisco-CA-94108/15068775_zpid/
932 Silliman St,San Francisco,CA,94134,37.728928,-122.41467,2,$755000.0,Sold 09/07/2022,https://www.zillow.com/homedetails/932-Silliman-St-San-Francisco-CA-94134/15166819_zpid/
601 Van Ness Ave APT 907,San Francisco,CA,94102,37.78168,-122.42091,1,$515000.0,Sold 09/06/2022,https://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-907-San-Francisco-CA-94102/15077881_zpid/
1231 Quesada Ave,San Francisco,CA,94124,37.7282,-122.38292,3,$860000.0,Sold 09/06/2022,https://www.zillow.com/homedetails/1231-Quesada-Ave-San-Francisco-CA-94124/15153860_zpid/
1401 Eddy St #2,San Francisco,CA,94115,37.78144,-122.43093,1,$560000.0,Sold 09/02/2022,https://www.zillow.com/homedetails/1401-Eddy-St-2-San-Francisco-CA-94115/15077519_zpid/
165 Russ St,San Francisco,CA,94103,37.778275,-122.40711,1,$725000.0,Sold 09/02/2022,https://www.zillow.com/homedetails/165-Russ-St-San-Francisco-CA-94103/15147459_zpid/
36 Bayview St,San Francisco,CA,94124,37.73272,-122.39286,3,$800000.0,Sold 09/02/2022,https://www.zillow.com/homedetails/36-Bayview-St-San-Francisco-CA-94124/15156847_zpid/
36 Bay View St,San Francisco,CA,94124,37.73272,-122.39286,3,$800000.0,Sold 09/02/2022,https://www.zillow.com/homedetails/36-Bay-View-St-San-Francisco-CA-94124/15157263_zpid/
1180 Plymouth Ave #1180A,San Francisco,CA,94112,37.723335,-122.45586,2,$850000.0,Sold 09/02/2022,https://www.zillow.com/homedetails/1180-Plymouth-Ave-1180A-San-Francisco-CA-94112/15188014_zpid/
545 Leavenworth St APT 5,San Francisco,CA,94109,37.78611,-122.414955,1,$680000.0,Sold 09/02/2022,https://www.zillow.com/homedetails/545-Leavenworth-St-APT-5-San-Francisco-CA-94109/59700056_zpid/
470 Grove St APT 2,San Francisco,CA,94102,37.777863,-122.42431,1,$660000.0,Sold 09/02/2022,https://www.zillow.com/homedetails/470-Grove-St-APT-2-San-Francisco-CA-94102/61288315_zpid/
2001 McAllister St APT 214,San Francisco,CA,94118,37.776836,-122.44507,1,$775000.0,Sold 09/02/2022,https://www.zillow.com/homedetails/2001-McAllister-St-APT-214-San-Francisco-CA-94118/80733356_zpid/
250 King St UNIT 1612,San Francisco,CA,94107,37.77801,-122.39325,1,$770000.0,Sold 09/02/2022,https://www.zillow.com/homedetails/250-King-St-UNIT-1612-San-Francisco-CA-94107/80738716_zpid/
8 Landers St UNIT 102,San Francisco,CA,94114,37.767548,-122.42803,1,$775000.0,Sold 09/02/2022,https://www.zillow.com/homedetails/8-Landers-St-UNIT-102-San-Francisco-CA-94114/89239069_zpid/
1875 Mission St APT 404,San Francisco,CA,94103,37.7671,-122.41945,1,$799000.0,Sold 09/02/2022,https://www.zillow.com/homedetails/1875-Mission-St-APT-404-San-Francisco-CA-94103/184816798_zpid/
544 Velasco Ave,San Francisco,CA,94134,37.709595,-122.41736,2,$840000.0,Sold 08/31/2022,https://www.zillow.com/homedetails/544-Velasco-Ave-San-Francisco-CA-94134/15176937_zpid/
1 Crescent Way APT 1213,San Francisco,CA,94134,37.71084,-122.39018,2,$538893.0,Sold 08/31/2022,https://www.zillow.com/homedetails/1-Crescent-Way-APT-1213-San-Francisco-CA-94134/64972874_zpid/
270 Valencia St APT 405,San Francisco,CA,94103,37.76852,-122.42259,1,$676000.0,Sold 08/31/2022,https://www.zillow.com/homedetails/270-Valencia-St-APT-405-San-Francisco-CA-94103/69820023_zpid/
1488 Harrison St APT 101,San Francisco,CA,94103,37.77093,-122.41242,2,$860000.0,Sold 08/31/2022,https://www.zillow.com/homedetails/1488-Harrison-St-APT-101-San-Francisco-CA-94103/80745362_zpid/
8 Buchanan St UNIT 310,San Francisco,CA,94102,37.770073,-122.42621,1,$715000.0,Sold 08/31/2022,https://www.zillow.com/homedetails/8-Buchanan-St-UNIT-310-San-Francisco-CA-94102/184686242_zpid/
3258 Market St APT 1,San Francisco,CA,94114,37.758743,-122.44512,2,$850000.0,Sold 08/31/2022,https://www.zillow.com/homedetails/3258-Market-St-APT-1-San-Francisco-CA-94114/241586162_zpid/
3991-3995 24th St,San Francisco,CA,94114,37.751244,-122.431625,6,$517500.0,Sold 08/31/2022,https://www.zillow.com/homedetails/3991-3995-24th-St-San-Francisco-CA-94114/241587429_zpid/
832 Sutter St #202,San Francisco,CA,94109,,,1,$495000.0,Sold 08/31/2022,https://www.zillow.com/homedetails/832-Sutter-St-202-San-Francisco-CA-94109/2065706738_zpid/
1100 Leavenworth St APT 2,San Francisco,CA,94109,37.79146,-122.415634,2,$822000.0,Sold 08/31/2022,https://www.zillow.com/homedetails/1100-Leavenworth-St-APT-2-San-Francisco-CA-94109/2092378375_zpid/
1370 Quesada Ave,San Francisco,CA,94124,37.73006,-122.385124,4,$998000.0,Sold 08/30/2022,https://www.zillow.com/homedetails/1370-Quesada-Ave-San-Francisco-CA-94124/15153692_zpid/
444 Francisco St APT 204,San Francisco,CA,94133,37.804974,-122.41255,1,$635000.0,Sold 08/30/2022,https://www.zillow.com/homedetails/444-Francisco-St-APT-204-San-Francisco-CA-94133/64969706_zpid/
355 1st St UNIT S1401,San Francisco,CA,94105,37.786858,-122.39324,1,$835000.0,Sold 08/30/2022,https://www.zillow.com/homedetails/355-1st-St-UNIT-S1401-San-Francisco-CA-94105/64972671_zpid/
8400 Oceanview Ter APT 314,San Francisco,CA,94132,37.71042,-122.467705,2,$720000.0,Sold 08/30/2022,https://www.zillow.com/homedetails/8400-Oceanview-Ter-APT-314-San-Francisco-CA-94132/67395037_zpid/
716 2nd Ave APT 6,San Francisco,CA,94118,37.775227,-122.45927,1,$769000.0,Sold 08/30/2022,https://www.zillow.com/homedetails/716-2nd-Ave-APT-6-San-Francisco-CA-94118/2114359727_zpid/
1177 California St APT 1608,San Francisco,CA,94108,37.791027,-122.41365,1,$840000.0,Sold 08/29/2022,https://www.zillow.com/homedetails/1177-California-St-APT-1608-San-Francisco-CA-94108/15068385_zpid/
201 Laguna St APT 10,San Francisco,CA,94102,37.772984,-122.42579,1,$760000.0,Sold 08/29/2022,https://www.zillow.com/homedetails/201-Laguna-St-APT-10-San-Francisco-CA-94102/15079001_zpid/
5140 Diamond Heights Blvd APT 302A,San Francisco,CA,94131,37.74681,-122.44057,1,$800000.0,Sold 08/29/2022,https://www.zillow.com/homedetails/5140-Diamond-Heights-Blvd-APT-302A-San-Francisco-CA-94131/15199003_zpid/
451 Donahue St UNIT 310,San Francisco,CA,94124,37.729,-122.36964,1,$237874.0,Sold 08/29/2022,https://www.zillow.com/homedetails/451-Donahue-St-UNIT-310-San-Francisco-CA-94124/184818015_zpid/
5140 Diamond Heights Blvd APT A302,San Francisco,CA,94131,37.74681,-122.44057,1,$800000.0,Sold 08/29/2022,https://www.zillow.com/homedetails/5140-Diamond-Heights-Blvd-APT-A302-San-Francisco-CA-94131/2075614255_zpid/
1972 Union St,San Francisco,CA,94123,37.797848,-122.43177,3,$5800.0,Sold 08/27/2022,https://www.zillow.com/homedetails/1972-Union-St-San-Francisco-CA-94123/2062210079_zpid/
1900 Sutter St APT 6,San Francisco,CA,94115,37.786446,-122.432,2,$870000.0,Sold 08/26/2022,https://www.zillow.com/homedetails/1900-Sutter-St-APT-6-San-Francisco-CA-94115/15075569_zpid/
1180 Eddy St UNIT D,San Francisco,CA,94109,37.782333,-122.42709,2,$865000.0,Sold 08/26/2022,https://www.zillow.com/homedetails/1180-Eddy-St-UNIT-D-San-Francisco-CA-94109/15077482_zpid/
50 Nibbi Ct,San Francisco,CA,94134,37.710075,-122.3959,4,$370000.0,Sold 08/26/2022,https://www.zillow.com/homedetails/50-Nibbi-Ct-San-Francisco-CA-94134/15155475_zpid/
1335 Laguna St APT 3,San Francisco,CA,94115,37.783405,-122.42844,2,$605000.0,Sold 08/26/2022,https://www.zillow.com/homedetails/1335-Laguna-St-APT-3-San-Francisco-CA-94115/64972208_zpid/
8400 Oceanview Ter APT 204,San Francisco,CA,94132,37.71042,-122.467705,2,$725000.0,Sold 08/26/2022,https://www.zillow.com/homedetails/8400-Oceanview-Ter-APT-204-San-Francisco-CA-94132/67395662_zpid/
250 King St UNIT 682,San Francisco,CA,94107,37.77801,-122.39325,1,$775000.0,Sold 08/26/2022,https://www.zillow.com/homedetails/250-King-St-UNIT-682-San-Francisco-CA-94107/69819584_zpid/
260 King St UNIT 809,San Francisco,CA,94107,37.77725,-122.39376,1,$700000.0,Sold 08/26/2022,https://www.zillow.com/homedetails/260-King-St-UNIT-809-San-Francisco-CA-94107/69819634_zpid/
2322 N Point St,San Francisco,CA,94123,37.80271,-122.4456,2,$715000.0,Sold 08/26/2022,https://www.zillow.com/homedetails/2322-N-Point-St-San-Francisco-CA-94123/79843581_zpid/
900 Gilman Ave #12,San Francisco,CA,94124,37.717567,-122.38644,2,$503000.0,Sold 08/26/2022,https://www.zillow.com/homedetails/900-Gilman-Ave-12-San-Francisco-CA-94124/79847002_zpid/
250 King St UNIT 1306,San Francisco,CA,94107,37.77801,-122.39325,1,$850000.0,Sold 08/26/2022,https://www.zillow.com/homedetails/250-King-St-UNIT-1306-San-Francisco-CA-94107/80732107_zpid/
1310 Fillmore St APT 1004,San Francisco,CA,94115,37.78165,-122.4322,1,$720000.0,Sold 08/26/2022,https://www.zillow.com/homedetails/1310-Fillmore-St-APT-1004-San-Francisco-CA-94115/82785414_zpid/
300 Berry St UNIT 420,San Francisco,CA,94158,37.774086,-122.39585,1,$740000.0,Sold 08/26/2022,https://www.zillow.com/homedetails/300-Berry-St-UNIT-420-San-Francisco-CA-94158/96018723_zpid/
2956 Arelious Walker Dr,San Francisco,CA,94124,37.717464,-122.38617,2,$503000.0,Sold 08/26/2022,https://www.zillow.com/homedetails/2956-Arelious-Walker-Dr-San-Francisco-CA-94124/2092868043_zpid/
1447 Jones St APT 1,San Francisco,CA,94109,37.794678,-122.41503,1,$2300.0,Sold 08/26/2022,https://www.zillow.com/homedetails/1447-Jones-St-APT-1-San-Francisco-CA-94109/2094882693_zpid/
1591 Jackson St #304,San Francisco,CA,94109,37.793915,-122.421036,1,$800000.0,Sold 08/25/2022,https://www.zillow.com/homedetails/1591-Jackson-St-304-San-Francisco-CA-94109/15073764_zpid/
565 Arguello Blvd APT 1,San Francisco,CA,94118,37.77994,-122.45916,1,$810000.0,Sold 08/25/2022,https://www.zillow.com/homedetails/565-Arguello-Blvd-APT-1-San-Francisco-CA-94118/82785694_zpid/
1288 Howard St #103,San Francisco,CA,94103,,,1,$660000.0,Sold 08/25/2022,https://www.zillow.com/homedetails/1288-Howard-St-103-San-Francisco-CA-94103/2062351575_zpid/
111 Chestnut St UNIT 313,San Francisco,CA,94111,37.80453,-122.40555,1,$625000.0,Sold 08/24/2022,https://www.zillow.com/homedetails/111-Chestnut-St-UNIT-313-San-Francisco-CA-94111/15064254_zpid/
2121 Laguna St #240,San Francisco,CA,94115,37.79094,-122.42955,1,$750000.0,Sold 08/24/2022,https://www.zillow.com/homedetails/2121-Laguna-St-240-San-Francisco-CA-94115/15074349_zpid/
2999 California St #704,San Francisco,CA,94115,37.787445,-122.44349,1,$671000.0,Sold 08/24/2022,https://www.zillow.com/homedetails/2999-California-St-704-San-Francisco-CA-94115/15082647_zpid/
14 Ina Ct,San Francisco,CA,94112,37.72409,-122.42449,3,$860000.0,Open: Wed. 5:30-7pm,https://www.zillow.com/homedetails/14-Ina-Ct-San-Francisco-CA-94112/15169035_zpid/
451 Kansas St UNIT 475,San Francisco,CA,94107,37.764065,-122.403275,1,$784000.0,Sold 08/24/2022,https://www.zillow.com/homedetails/451-Kansas-St-UNIT-475-San-Francisco-CA-94107/89236995_zpid/
1400 Mission St APT 405,San Francisco,CA,94103,37.775284,-122.41649,2,$392616.0,Sold 08/24/2022,https://www.zillow.com/homedetails/1400-Mission-St-APT-405-San-Francisco-CA-94103/241585098_zpid/
2121 Laguna St APT 24,San Francisco,CA,94115,37.79094,-122.42955,1,$750000.0,Sold 08/24/2022,https://www.zillow.com/homedetails/2121-Laguna-St-APT-24-San-Francisco-CA-94115/2062468663_zpid/
829 Folsom St UNIT 506,San Francisco,CA,94107,37.781155,-122.40165,1,$610000.0,Sold 08/23/2022,https://www.zillow.com/homedetails/829-Folsom-St-UNIT-506-San-Francisco-CA-94107/111921846_zpid/
1591 Jackson St #506,San Francisco,CA,94109,,,1,$759000.0,Sold 08/23/2022,https://www.zillow.com/homedetails/1591-Jackson-St-506-San-Francisco-CA-94109/2062219010_zpid/
3220 26th St,San Francisco,CA,94110,,,3,$730000.0,Sold 08/23/2022,https://www.zillow.com/homedetails/3220-26th-St-San-Francisco-CA-94110/2062733976_zpid/
3212 26th St,San Francisco,CA,94110,37.749447,-122.41419,3,$650000.0,Sold 08/23/2022,https://www.zillow.com/homedetails/3212-26th-St-San-Francisco-CA-94110/2094293769_zpid/
655 Corbett Ave APT 501,San Francisco,CA,94114,37.756413,-122.44318,1,$725000.0,Sold 08/22/2022,https://www.zillow.com/homedetails/655-Corbett-Ave-APT-501-San-Francisco-CA-94114/15129933_zpid/
2027 Market St APT 12,San Francisco,CA,94114,37.76831,-122.427414,1,$800000.0,Sold 08/22/2022,https://www.zillow.com/homedetails/2027-Market-St-APT-12-San-Francisco-CA-94114/15142767_zpid/
1843 Egbert Ave,San Francisco,CA,94124,37.727165,-122.40109,3,$800000.0,Sold 08/22/2022,https://www.zillow.com/homedetails/1843-Egbert-Ave-San-Francisco-CA-94124/15159371_zpid/
829 Folsom St UNIT 704,San Francisco,CA,94107,37.781155,-122.40165,1,$650000.0,Sold 08/22/2022,https://www.zillow.com/homedetails/829-Folsom-St-UNIT-704-San-Francisco-CA-94107/111931313_zpid/
1954 Palou Ave,San Francisco,CA,94124,37.737946,-122.39737,2,$600000.0,Sold 08/19/2022,https://www.zillow.com/homedetails/1954-Palou-Ave-San-Francisco-CA-94124/15156333_zpid/
255 Goettingen St,San Francisco,CA,94134,37.72864,-122.40698,1,$555000.0,Sold 08/19/2022,https://www.zillow.com/homedetails/255-Goettingen-St-San-Francisco-CA-94134/15168636_zpid/
888 7th St #LL-13,San Francisco,CA,94107,37.77038,-122.40106,1,$705000.0,Sold 08/19/2022,https://www.zillow.com/homedetails/888-7th-St-LL-13-San-Francisco-CA-94107/89238498_zpid/
751 Corbett Ave,San Francisco,CA,94131,37.7547,-122.442184,1,$866872.0,Sold 08/19/2022,https://www.zillow.com/homedetails/751-Corbett-Ave-San-Francisco-CA-94131/125217757_zpid/
2364 Pacific Ave APT 1,San Francisco,CA,94115,37.793682,-122.43425,1,$825000.0,Sold 08/19/2022,https://www.zillow.com/homedetails/2364-Pacific-Ave-APT-1-San-Francisco-CA-94115/2088943473_zpid/
552 Central Ave,San Francisco,CA,94117,37.774933,-122.44427,2,$840000.0,Sold 08/19/2022,https://www.zillow.com/homedetails/552-Central-Ave-San-Francisco-CA-94117/2120599149_zpid/
1401 Eddy St #7,San Francisco,CA,94115,37.78144,-122.43093,1,$585000.0,Sold 08/18/2022,https://www.zillow.com/homedetails/1401-Eddy-St-7-San-Francisco-CA-94115/15077524_zpid/
38 Bryant St APT 906,San Francisco,CA,94105,37.787464,-122.38897,1,$700000.0,Sold 08/18/2022,https://www.zillow.com/homedetails/38-Bryant-St-APT-906-San-Francisco-CA-94105/15148471_zpid/
599 Athens St,San Francisco,CA,94112,37.718594,-122.43054,3,$760000.0,Sold 08/18/2022,https://www.zillow.com/homedetails/599-Athens-St-San-Francisco-CA-94112/2062962960_zpid/
2619 47th Ave,San Francisco,CA,94116,37.737587,-122.50571,2,$250000.0,Sold 08/17/2022,https://www.zillow.com/homedetails/2619-47th-Ave-San-Francisco-CA-94116/15124493_zpid/
655 Corbett Ave APT 507,San Francisco,CA,94114,37.756413,-122.44318,1,$698000.0,Sold 08/17/2022,https://www.zillow.com/homedetails/655-Corbett-Ave-APT-507-San-Francisco-CA-94114/15129939_zpid/
109 Blanken Ave,San Francisco,CA,94134,37.71211,-122.40051,2,$775000.0,Sold 08/17/2022,https://www.zillow.com/homedetails/109-Blanken-Ave-San-Francisco-CA-94134/15155314_zpid/
832 Sutter St,San Francisco,CA,94109,37.7888,-122.4142,1,$515000.0,Sold 08/17/2022,https://www.zillow.com/homedetails/832-Sutter-St-San-Francisco-CA-94109/300174175_zpid/
832 Sutter St #303,San Francisco,CA,94109,37.7888,-122.4142,1,$515000.0,Sold 08/17/2022,https://www.zillow.com/homedetails/832-Sutter-St-303-San-Francisco-CA-94109/2062474697_zpid/
76 Venus St,San Francisco,CA,94124,37.73181,-122.397514,2,$850000.0,Sold 08/16/2022,https://www.zillow.com/homedetails/76-Venus-St-San-Francisco-CA-94124/15157489_zpid/
1208 8th Ave,San Francisco,CA,94122,37.76575,-122.46518,2,$3800.0,Sold 08/16/2022,https://www.zillow.com/homedetails/1208-8th-Ave-San-Francisco-CA-94122/249665575_zpid/
832 Sutter St APT 301,San Francisco,CA,94109,37.7888,-122.4142,1,$515000.0,Sold 08/16/2022,https://www.zillow.com/homedetails/832-Sutter-St-APT-301-San-Francisco-CA-94109/2087018548_zpid/
1260 Clay St APT 308,San Francisco,CA,94108,37.79357,-122.41368,1,$625000.0,Sold 08/15/2022,https://www.zillow.com/homedetails/1260-Clay-St-APT-308-San-Francisco-CA-94108/15067764_zpid/
1177 California St APT 201,San Francisco,CA,94108,37.791027,-122.41365,1,$805000.0,Sold 08/15/2022,https://www.zillow.com/homedetails/1177-California-St-APT-201-San-Francisco-CA-94108/15068609_zpid/
900 Gilman Ave #19,San Francisco,CA,94124,37.717567,-122.38644,2,$497000.0,Sold 08/15/2022,https://www.zillow.com/homedetails/900-Gilman-Ave-19-San-Francisco-CA-94124/79842013_zpid/
988 Fulton St APT 114,San Francisco,CA,94117,37.777706,-122.43235,1,$740000.0,Sold 08/15/2022,https://www.zillow.com/homedetails/988-Fulton-St-APT-114-San-Francisco-CA-94117/79842546_zpid/
81 Frank Norris St UNIT 506,San Francisco,CA,94109,37.78912,-122.42006,1,$500000.0,Sold 08/15/2022,https://www.zillow.com/homedetails/81-Frank-Norris-St-UNIT-506-San-Francisco-CA-94109/82785344_zpid/
829 Folsom St UNIT 502,San Francisco,CA,94107,37.781155,-122.40165,1,$675000.0,Sold 08/15/2022,https://www.zillow.com/homedetails/829-Folsom-St-UNIT-502-San-Francisco-CA-94107/111928581_zpid/
2992 Arelious Walker Dr,San Francisco,CA,94124,37.717407,-122.38622,2,$496957.0,Sold 08/15/2022,https://www.zillow.com/homedetails/2992-Arelious-Walker-Dr-San-Francisco-CA-94124/2067853666_zpid/
139 Lake Merced Blvd #3C,San Francisco,CA,94132,37.729008,-122.495995,2,$810000.0,Sold 08/12/2022,https://www.zillow.com/homedetails/139-Lake-Merced-Blvd-3C-San-Francisco-CA-94132/15198483_zpid/
250 King St UNIT 268,San Francisco,CA,94107,37.77801,-122.39325,1,$575000.0,Sold 08/12/2022,https://www.zillow.com/homedetails/250-King-St-UNIT-268-San-Francisco-CA-94107/69819556_zpid/
1000 N Point St APT 1706,San Francisco,CA,94109,37.805508,-122.42416,1,$846000.0,Sold 08/12/2022,https://www.zillow.com/homedetails/1000-N-Point-St-APT-1706-San-Francisco-CA-94109/80750995_zpid/
566 S Van Ness Ave APT 2,San Francisco,CA,94110,37.763992,-122.417816,2,$855000.0,Sold 08/12/2022,https://www.zillow.com/homedetails/566-S-Van-Ness-Ave-APT-2-San-Francisco-CA-94110/82785781_zpid/
300 Berry St UNIT 920,San Francisco,CA,94158,37.774086,-122.39585,1,$765000.0,Sold 08/12/2022,https://www.zillow.com/homedetails/300-Berry-St-UNIT-920-San-Francisco-CA-94158/96048867_zpid/
3831 Mission St #3835,San Francisco,CA,94110,37.735588,-122.42435,2,$695000.0,Sold 08/12/2022,https://www.zillow.com/homedetails/3831-Mission-St-3835-San-Francisco-CA-94110/241587224_zpid/
139 S Lake Merced Hls APT 3C,San Francisco,CA,94132,37.708588,-122.48325,2,$810000.0,Sold 08/12/2022,https://www.zillow.com/homedetails/139-S-Lake-Merced-Hls-APT-3C-San-Francisco-CA-94132/2069854023_zpid/
410AA Carl St,San Francisco,CA,94117,37.765457,-122.456215,2,$800000.0,Sold 08/11/2022,https://www.zillow.com/homedetails/410AA-Carl-St-San-Francisco-CA-94117/15087519_zpid/
1614 Wallace Ave,San Francisco,CA,94124,37.727867,-122.391266,4,$750000.0,Sold 08/11/2022,https://www.zillow.com/homedetails/1614-Wallace-Ave-San-Francisco-CA-94124/15158292_zpid/
1800 Washington St APT 817,San Francisco,CA,94109,37.79343,-122.42342,1,$865000.0,Sold 08/11/2022,https://www.zillow.com/homedetails/1800-Washington-St-APT-817-San-Francisco-CA-94109/54854440_zpid/
2636 3rd St,San Francisco,CA,94107,,,4,$840000.0,Sold 08/11/2022,https://www.zillow.com/homedetails/2636-3rd-St-San-Francisco-CA-94107/2062652624_zpid/
410 A Carl St,San Francisco,CA,94117,,,2,$800000.0,Sold 08/11/2022,https://www.zillow.com/homedetails/410-A-Carl-St-San-Francisco-CA-94117/2066804405_zpid/
233 Schwerin St,San Francisco,CA,94134,37.710026,-122.41129,3,$650000.0,Sold 08/10/2022,https://www.zillow.com/homedetails/233-Schwerin-St-San-Francisco-CA-94134/15175559_zpid/
8 Buchanan St UNIT 303,San Francisco,CA,94102,37.770073,-122.42621,1,$735000.0,Sold 08/10/2022,https://www.zillow.com/homedetails/8-Buchanan-St-UNIT-303-San-Francisco-CA-94102/184686235_zpid/
1210 12th Ave APT 4,San Francisco,CA,94122,37.765453,-122.46943,1,$805000.0,Sold 08/09/2022,https://www.zillow.com/homedetails/1210-12th-Ave-APT-4-San-Francisco-CA-94122/116157071_zpid/
180 Henry St,San Francisco,CA,94114,37.7668,-122.435036,3,$350000.0,Sold 08/09/2022,https://www.zillow.com/homedetails/180-Henry-St-San-Francisco-CA-94114/122245869_zpid/
1688 Pine St UNIT E604,San Francisco,CA,94109,37.789555,-122.42328,1,$314156.0,Sold 08/09/2022,https://www.zillow.com/homedetails/1688-Pine-St-UNIT-E604-San-Francisco-CA-94109/241585766_zpid/
1288 Howard St #305,San Francisco,CA,94103,,,1,$727000.0,Sold 08/09/2022,https://www.zillow.com/homedetails/1288-Howard-St-305-San-Francisco-CA-94103/2065407641_zpid/
2701 Van Ness Ave APT 307,San Francisco,CA,94109,37.80057,-122.42485,1,$815000.0,Sold 08/08/2022,https://www.zillow.com/homedetails/2701-Van-Ness-Ave-APT-307-San-Francisco-CA-94109/15071022_zpid/
1325 Indiana St UNIT 203,San Francisco,CA,94107,37.753677,-122.39041,1,$845000.0,Sold 08/08/2022,https://www.zillow.com/homedetails/1325-Indiana-St-UNIT-203-San-Francisco-CA-94107/61325375_zpid/
2120 24th St APT 2,San Francisco,CA,94107,37.753555,-122.40088,2,$838000.0,Sold 08/08/2022,https://www.zillow.com/homedetails/2120-24th-St-APT-2-San-Francisco-CA-94107/2062680915_zpid/
1951 Ofarrell St,San Francisco,CA,94115,37.78249,-122.43676,1,$640000.0,Sold 08/05/2022,https://www.zillow.com/homedetails/1951-Ofarrell-St-San-Francisco-CA-94115/15077349_zpid/
655 Corbett Ave APT 606,San Francisco,CA,94114,37.756413,-122.44318,1,$765000.0,Sold 08/05/2022,https://www.zillow.com/homedetails/655-Corbett-Ave-APT-606-San-Francisco-CA-94114/15129944_zpid/
250 King St UNIT 260,San Francisco,CA,94107,37.77801,-122.39325,1,$800000.0,Sold 08/05/2022,https://www.zillow.com/homedetails/250-King-St-UNIT-260-San-Francisco-CA-94107/69819552_zpid/
177 Townsend St UNIT 431,San Francisco,CA,94107,37.779305,-122.39195,1,$698000.0,Sold 08/05/2022,https://www.zillow.com/homedetails/177-Townsend-St-UNIT-431-San-Francisco-CA-94107/82786261_zpid/
1143 Anza St,San Francisco,CA,94118,37.77911,-122.46063,2,$783000.0,Sold 08/05/2022,https://www.zillow.com/homedetails/1143-Anza-St-San-Francisco-CA-94118/116156551_zpid/
550 Innes Ave #203,San Francisco,CA,94124,37.728252,-122.368645,1,$585000.0,Sold 08/05/2022,https://www.zillow.com/homedetails/550-Innes-Ave-203-San-Francisco-CA-94124/241586719_zpid/
832 Sutter St #201,San Francisco,CA,94109,37.788795,-122.4142,1,$495000.0,Sold 08/05/2022,https://www.zillow.com/homedetails/832-Sutter-St-201-San-Francisco-CA-94109/2097219717_zpid/
33 Medau Pl,San Francisco,CA,94133,37.80179,-122.408325,2,$800000.0,Sold 08/04/2022,https://www.zillow.com/homedetails/33-Medau-Pl-San-Francisco-CA-94133/15065206_zpid/
601 Van Ness Ave APT 842,San Francisco,CA,94102,37.78168,-122.42091,1,$600000.0,Sold 08/04/2022,https://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-842-San-Francisco-CA-94102/15077842_zpid/
4096 17th St APT 109,San Francisco,CA,94114,37.76282,-122.43724,2,$835000.0,Sold 08/04/2022,https://www.zillow.com/homedetails/4096-17th-St-APT-109-San-Francisco-CA-94114/15127533_zpid/
132 Prospect Ave,San Francisco,CA,94110,37.74317,-122.41903,1,$699000.0,Sold 08/04/2022,https://www.zillow.com/homedetails/132-Prospect-Ave-San-Francisco-CA-94110/15161243_zpid/
50 Jerrold Ave #313,San Francisco,CA,94124,37.72777,-122.36945,2,$780000.0,Sold 08/04/2022,https://www.zillow.com/homedetails/50-Jerrold-Ave-313-San-Francisco-CA-94124/241586759_zpid/
588 Minna St #806,San Francisco,CA,94103,37.779068,-122.41033,1,$780000.0,Sold 08/04/2022,https://www.zillow.com/homedetails/588-Minna-St-806-San-Francisco-CA-94103/337887945_zpid/
588 Minna St #806,San Francisco,CA,94103,,,1,$780000.0,Sold 08/04/2022,https://www.zillow.com/homedetails/588-Minna-St-806-San-Francisco-CA-94103/2062448428_zpid/
1144 York St,San Francisco,CA,94110,37.75373,-122.4083,2,$785000.0,Sold 08/04/2022,https://www.zillow.com/homedetails/1144-York-St-San-Francisco-CA-94110/2101945345_zpid/
