street_address,city,state,zipCode,latitude,longitude,beds,sold_price,sold_date,property_link
675 W 87th Ave,Anchorage,AK,99515,61.142796,-149.89166,4.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/675-W-87th-Ave-Anchorage-AK-99515/34508_zpid/
6100 Gross Dr,Anchorage,AK,99507,61.165718,-149.82352,2.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/6100-Gross-Dr-Anchorage-AK-99507/42220_zpid/
11050 Ridgecrest Dr,Anchorage,AK,99516,61.120644,-149.76016,4.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/11050-Ridgecrest-Dr-Anchorage-AK-99516/43419_zpid/
18211 Norway Dr,Anchorage,AK,99516,61.055542,-149.76231,3.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/18211-Norway-Dr-Anchorage-AK-99516/54641_zpid/
1634 Woodroe Ln #4,Anchorage,AK,99507,61.168236,-149.85155,3.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/1634-Woodroe-Ln-4-Anchorage-AK-99507/63254295_zpid/
3264 Mendenhall Loop Rd #14,Juneau,AK,99801,58.38088,-134.57686,2.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/3264-Mendenhall-Loop-Rd-14-Juneau-AK-99801/74509586_zpid/
5840 N Bunny Dr,Wasilla,AK,99654,61.647915,-149.30702,3.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/5840-N-Bunny-Dr-Wasilla-AK-99654/74522981_zpid/
12855 E Allison Ct,Palmer,AK,99645,61.558468,-149.12614,3.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/12855-E-Allison-Ct-Palmer-AK-99645/84148667_zpid/
460 E Diamond Wood Way,Wasilla,AK,99654,61.642246,-149.43864,4.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/460-E-Diamond-Wood-Way-Wasilla-AK-99654/90691431_zpid/
6202 Ophir Dr #60,Anchorage,AK,99504,61.22142,-149.7662,3.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/6202-Ophir-Dr-60-Anchorage-AK-99504/122001597_zpid/
2289 S Grand Birch Dr,Wasilla,AK,99623,61.557514,-149.55751,3.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/2289-S-Grand-Birch-Dr-Wasilla-AK-99623/219482419_zpid/
36050 Iceberg St,Soldotna,AK,99669,60.50404,-150.71027,,,Sold 01/06/2023,https://www.zillow.com/homedetails/36050-Iceberg-St-Soldotna-AK-99669/223318866_zpid/
71349 Coleman Lantern Ave,Anchor Point,AK,99556,59.77914,-151.80508,2.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/71349-Coleman-Lantern-Ave-Anchor-Point-AK-99556/223327258_zpid/
0 Crab Man Rd,Ninilchik,AK,99639,,,0.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/0-Crab-Man-Rd-Ninilchik-AK-99639/2060770420_zpid/
2569 S Knollwood Dr,Wasilla,AK,99623,,,,,Sold 01/06/2023,https://www.zillow.com/homedetails/2569-S-Knollwood-Dr-Wasilla-AK-99623/2060772359_zpid/
2621 N Northgate Pl,Wasilla,AK,99654,,,3.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/2621-N-Northgate-Pl-Wasilla-AK-99654/2061731393_zpid/
0 Road,Skwentna,AK,99667,,,,,Sold 01/06/2023,https://www.zillow.com/homedetails/0-Road-Skwentna-AK-99667/2063040300_zpid/
21163 W Loc Lohmand Dr,Wasilla,AK,99623,,,,,Sold 01/06/2023,https://www.zillow.com/homedetails/21163-W-Loc-Lohmand-Dr-Wasilla-AK-99623/2072221143_zpid/
2621 Kates,Wasilla,AK,99654,61.56225,-149.38387,12.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/2621-Kates-Wasilla-AK-99654/2095864957_zpid/
2529 Deborah St,Delta Junction,AK,99737,,,2.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/2529-Deborah-St-Delta-Junction-AK-99737/2124227623_zpid/
1411 Kelly Cir,Anchorage,AK,99504,61.208706,-149.77322,4.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/1411-Kelly-Cir-Anchorage-AK-99504/13102_zpid/
1938 Beaver Pl #B-5,Anchorage,AK,99504,61.202522,-149.76274,2.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/1938-Beaver-Pl-B-5-Anchorage-AK-99504/14150_zpid/
102 Fireoved Dr,Anchorage,AK,99508,61.2239,-149.78299,7.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/102-Fireoved-Dr-Anchorage-AK-99508/15314_zpid/
2902 Will Rogers Pl,Anchorage,AK,99517,61.182804,-149.93843,3.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/2902-Will-Rogers-Pl-Anchorage-AK-99517/26399_zpid/
2921 Rocky Bay Cir,Anchorage,AK,99515,61.128063,-149.93434,3.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/2921-Rocky-Bay-Cir-Anchorage-AK-99515/36923_zpid/
8021 Country Woods Dr,Anchorage,AK,99502,61.14848,-149.91618,3.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/8021-Country-Woods-Dr-Anchorage-AK-99502/37159_zpid/
8821 Dome Cir,Eagle River,AK,99577,61.30071,-149.53503,4.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/8821-Dome-Cir-Eagle-River-AK-99577/63324_zpid/
1715 Roberts Rd,Fairbanks,AK,99709,64.83315,-147.8189,,,Sold 01/05/2023,https://www.zillow.com/homedetails/1715-Roberts-Rd-Fairbanks-AK-99709/74482751_zpid/
10301 W Lakeshore Dr,Wasilla,AK,99623,61.581764,-149.71126,2.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/10301-W-Lakeshore-Dr-Wasilla-AK-99623/90700491_zpid/
186 Matthew Paul Way #7,Anchorage,AK,99504,61.222427,-149.76181,3.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/186-Matthew-Paul-Way-7-Anchorage-AK-99504/94645197_zpid/
2211 Barnette St,Fairbanks,AK,99701,64.82723,-147.72993,7.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/2211-Barnette-St-Fairbanks-AK-99701/219787323_zpid/
1302 Hartzog Loop,North Pole,AK,99705,64.809525,-147.42372,6.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/1302-Hartzog-Loop-North-Pole-AK-99705/219804013_zpid/
25 Chacon St #A & B,Ketchikan,AK,99901,,,6.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/25-Chacon-St-A-B-Ketchikan-AK-99901/2061358343_zpid/
L4-B8 Caribou Lake Rem SW,Homer,AK,99603,,,,,Sold 01/05/2023,https://www.zillow.com/homedetails/L4-B8-Caribou-Lake-Rem-SW-Homer-AK-99603/2066669566_zpid/
13 Columbine Ln,Gustavus,AK,99826,58.409313,-135.74307,3.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/13-Columbine-Ln-Gustavus-AK-99826/2069142352_zpid/
135 W Lake View Ave,Wasilla,AK,99654,,,,,Sold 01/05/2023,https://www.zillow.com/homedetails/135-W-Lake-View-Ave-Wasilla-AK-99654/2076016017_zpid/
L10 Marble Is,Meyers Chuck,AK,99903,,,,,Sold 01/05/2023,https://www.zillow.com/homedetails/L10-Marble-Is-Meyers-Chuck-AK-99903/2080280244_zpid/
2100 Minerva Way UNIT A6,Anchorage,AK,99515,61.134537,-149.91887,1.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/2100-Minerva-Way-UNIT-A6-Anchorage-AK-99515/2089479115_zpid/
7938 W Trenton Cir,Wasilla,AK,99623,,,2.0,,Sold 01/05/2023,https://www.zillow.com/homedetails/7938-W-Trenton-Cir-Wasilla-AK-99623/2105217721_zpid/
2321 Nash Cir,Anchorage,AK,99508,61.19959,-149.79213,3.0,,Sold 01/04/2023,https://www.zillow.com/homedetails/2321-Nash-Cir-Anchorage-AK-99508/15741_zpid/
3500 Hiland Dr,Anchorage,AK,99504,61.188644,-149.74524,4.0,,Sold 01/04/2023,https://www.zillow.com/homedetails/3500-Hiland-Dr-Anchorage-AK-99504/17236_zpid/
3680 Milky Way Dr,Anchorage,AK,99517,61.189842,-149.95146,3.0,,Sold 01/04/2023,https://www.zillow.com/homedetails/3680-Milky-Way-Dr-Anchorage-AK-99517/24655_zpid/
1811 Orchard Pl,Anchorage,AK,99502,61.146397,-149.91402,3.0,,Sold 01/04/2023,https://www.zillow.com/homedetails/1811-Orchard-Pl-Anchorage-AK-99502/36599_zpid/
10048 Nantucket Cir,Anchorage,AK,99507,61.129276,-149.84158,3.0,,Sold 01/04/2023,https://www.zillow.com/homedetails/10048-Nantucket-Cir-Anchorage-AK-99507/46789_zpid/
2110 Jarvis Ave,Anchorage,AK,99515,61.097557,-149.84364,3.0,,Sold 01/04/2023,https://www.zillow.com/homedetails/2110-Jarvis-Ave-Anchorage-AK-99515/51753_zpid/
18310 Potter Bluff Cir,Anchorage,AK,99516,61.05532,-149.79355,3.0,,Sold 01/04/2023,https://www.zillow.com/homedetails/18310-Potter-Bluff-Cir-Anchorage-AK-99516/54591_zpid/
23231 Glacier View Dr,Eagle River,AK,99577,61.304592,-149.45047,4.0,,Sold 01/04/2023,https://www.zillow.com/homedetails/23231-Glacier-View-Dr-Eagle-River-AK-99577/58284_zpid/
4404 Portage Blvd,Juneau,AK,99801,58.39168,-134.57858,3.0,,Sold 01/04/2023,https://www.zillow.com/homedetails/4404-Portage-Blvd-Juneau-AK-99801/74511109_zpid/
3108 Seclusion Bay Dr,Anchorage,AK,99515,61.12173,-149.93674,4.0,,Sold 01/04/2023,https://www.zillow.com/homedetails/3108-Seclusion-Bay-Dr-Anchorage-AK-99515/82588011_zpid/
1150-1152 Woodland Ave,Ketchikan,AK,99901,55.341267,-131.63548,4.0,,Sold 01/04/2023,https://www.zillow.com/homedetails/1150-1152-Woodland-Ave-Ketchikan-AK-99901/113613849_zpid/
522 Beacon Rd,Fairbanks,AK,99712,64.87212,-147.59827,2.0,,Sold 01/04/2023,https://www.zillow.com/homedetails/522-Beacon-Rd-Fairbanks-AK-99712/114481836_zpid/
412 S Nordic Dr,Petersburg,AK,99833,56.8078,-132.96454,,,Sold 01/04/2023,https://www.zillow.com/homedetails/412-S-Nordic-Dr-Petersburg-AK-99833/243014604_zpid/
6405 D St,Klawock,AK,99925,,,,,Sold 01/04/2023,https://www.zillow.com/homedetails/6405-D-St-Klawock-AK-99925/2061542308_zpid/
8141 Sockeye Loop #10,Anchorage,AK,99507,,,3.0,,Sold 01/04/2023,https://www.zillow.com/homedetails/8141-Sockeye-Loop-10-Anchorage-AK-99507/2063563532_zpid/
L24a Setter Lake Rd,Thorne Bay,AK,99919,,,,,Sold 01/04/2023,https://www.zillow.com/homedetails/L24a-Setter-Lake-Rd-Thorne-Bay-AK-99919/2063698894_zpid/
6820 W Werner Dr,Wasilla,AK,99623,,,3.0,,Sold 01/04/2023,https://www.zillow.com/homedetails/6820-W-Werner-Dr-Wasilla-AK-99623/2069482463_zpid/
21320 E Ski Trek Dr,Talkeetna,AK,99676,,,,,Sold 01/04/2023,https://www.zillow.com/homedetails/21320-E-Ski-Trek-Dr-Talkeetna-AK-99676/2090169595_zpid/
5943 Glenkerry Dr,Anchorage,AK,99504,61.19867,-149.76903,3.0,,Sold 01/03/2023,https://www.zillow.com/homedetails/5943-Glenkerry-Dr-Anchorage-AK-99504/14934_zpid/
281 Dailey Ave UNIT 13,Anchorage,AK,99515,61.110558,-149.87703,2.0,,Sold 01/03/2023,https://www.zillow.com/homedetails/281-Dailey-Ave-UNIT-13-Anchorage-AK-99515/46514_zpid/
7174 N Douglas Hwy,Juneau,AK,99801,58.33406,-134.50357,4.0,,Sold 01/03/2023,https://www.zillow.com/homedetails/7174-N-Douglas-Hwy-Juneau-AK-99801/74512383_zpid/
4555 S Navigators Cir,Wasilla,AK,99623,61.52963,-149.59085,4.0,,Sold 01/03/2023,https://www.zillow.com/homedetails/4555-S-Navigators-Cir-Wasilla-AK-99623/74524731_zpid/
1015 4th St,Douglas,AK,99824,58.27637,-134.39677,2.0,,Sold 01/03/2023,https://www.zillow.com/homedetails/1015-4th-St-Douglas-AK-99824/230750212_zpid/
715 Top Rail Ln #B4,Anchorage,AK,99501,61.221798,-149.88705,2.0,,Sold 01/03/2023,https://www.zillow.com/homedetails/715-Top-Rail-Ln-B4-Anchorage-AK-99501/333768018_zpid/
2 Kupreanof Is,Petersburg,AK,99833,,,,,Sold 01/03/2023,https://www.zillow.com/homedetails/2-Kupreanof-Is-Petersburg-AK-99833/2062976559_zpid/
15148 Washington Blvd,Palmer,AK,99645,,,5.0,,Sold 01/03/2023,https://www.zillow.com/homedetails/15148-Washington-Blvd-Palmer-AK-99645/2063195789_zpid/
L1-B3 E Montana Creek Rd,Talkeetna,AK,99676,,,,,Sold 01/03/2023,https://www.zillow.com/homedetails/L1-B3-E-Montana-Creek-Rd-Talkeetna-AK-99676/2064277421_zpid/
10110 W Stanley Dr,Wasilla,AK,99623,,,3.0,,Sold 01/03/2023,https://www.zillow.com/homedetails/10110-W-Stanley-Dr-Wasilla-AK-99623/2094995597_zpid/
1050 S Lower Rd,Palmer,AK,99645,61.57097,-149.27744,,,Sold 01/02/2023,https://www.zillow.com/homedetails/1050-S-Lower-Rd-Palmer-AK-99645/2076017860_zpid/
1650 N Pittman Rd,Wasilla,AK,99623,,,4.0,,Sold 12/31/2022,https://www.zillow.com/homedetails/1650-N-Pittman-Rd-Wasilla-AK-99623/2062967991_zpid/
12655 W King Arthur Dr,Houston,AK,99694,,,,,Sold 12/31/2022,https://www.zillow.com/homedetails/12655-W-King-Arthur-Dr-Houston-AK-99694/2064894154_zpid/
1200 I St UNIT 712,Anchorage,AK,99501,61.21068,-149.89989,2.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/1200-I-St-UNIT-712-Anchorage-AK-99501/655_zpid/
2727 McCollie Ave,Anchorage,AK,99517,61.20286,-149.94017,4.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/2727-McCollie-Ave-Anchorage-AK-99517/1166_zpid/
3541 E 20th Ave,Anchorage,AK,99508,61.2059,-149.82307,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/3541-E-20th-Ave-Anchorage-AK-99508/7690_zpid/
8450 Brookridge Dr,Anchorage,AK,99504,61.194477,-149.72372,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/8450-Brookridge-Dr-Anchorage-AK-99504/20906_zpid/
3500 E 42nd Ave,Anchorage,AK,99508,61.182377,-149.81554,9.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/3500-E-42nd-Ave-Anchorage-AK-99508/21045_zpid/
1865 E 57th Ave,Anchorage,AK,99507,61.16978,-149.84602,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/1865-E-57th-Ave-Anchorage-AK-99507/23181_zpid/
7521 Chad St,Anchorage,AK,99518,61.152477,-149.90405,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/7521-Chad-St-Anchorage-AK-99518/31759_zpid/
8250 Summerset Dr,Anchorage,AK,99518,61.145985,-149.89638,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/8250-Summerset-Dr-Anchorage-AK-99518/32754_zpid/
7839 Cranberry St,Anchorage,AK,99502,61.149548,-149.93639,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/7839-Cranberry-St-Anchorage-AK-99502/33185_zpid/
8140 Country Woods Dr,Anchorage,AK,99502,61.146965,-149.91522,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/8140-Country-Woods-Dr-Anchorage-AK-99502/36625_zpid/
8621 Geirinhas Pl,Anchorage,AK,99507,61.142525,-149.80833,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/8621-Geirinhas-Pl-Anchorage-AK-99507/41265_zpid/
11721 Paddock Ln,Anchorage,AK,99516,61.114197,-149.77902,4.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/11721-Paddock-Ln-Anchorage-AK-99516/44593_zpid/
2000 Brigadier Dr,Anchorage,AK,99507,61.13545,-149.8448,4.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/2000-Brigadier-Dr-Anchorage-AK-99507/47776_zpid/
3210 Capstan Ct,Anchorage,AK,99516,61.09628,-149.82213,4.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/3210-Capstan-Ct-Anchorage-AK-99516/52843_zpid/
17933 Chardonnay Cir,Eagle River,AK,99577,61.33939,-149.54765,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/17933-Chardonnay-Cir-Eagle-River-AK-99577/54999_zpid/
17415 Palos Verdes Drive,Eagle River,AK,99577,61.315617,-149.5575,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/17415-Palos-Verdes-Drive-Eagle-River-AK-99577/57133_zpid/
18215 Hidden Falls Ave,Eagle River,AK,99577,61.3048,-149.54231,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/18215-Hidden-Falls-Ave-Eagle-River-AK-99577/59620_zpid/
444 Alyeska View Ave,GIRDWOOD,AK,99587,60.958138,-149.11482,2.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/444-Alyeska-View-Ave-Girdwood-AK-99587/64393_zpid/
8540 Sahalee Dr,Anchorage,AK,99507,61.143024,-149.79324,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/8540-Sahalee-Dr-Anchorage-AK-99507/54823223_zpid/
2427 Cloverwood Loop #13,Anchorage,AK,99508,61.198414,-149.78006,4.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/2427-Cloverwood-Loop-13-Anchorage-AK-99508/59679338_zpid/
964 Oak Ridge Dr #8A,Anchorage,AK,99518,61.15772,-149.89629,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/964-Oak-Ridge-Dr-8A-Anchorage-AK-99518/63254432_zpid/
3872 Ismo Dr,North Pole,AK,99705,64.744,-147.24808,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/3872-Ismo-Dr-North-Pole-AK-99705/74496860_zpid/
329 W Redoubt Ave,Soldotna,AK,99669,60.487434,-151.08919,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/329-W-Redoubt-Ave-Soldotna-AK-99669/74517523_zpid/
8106 W Mintz Ln,Wasilla,AK,99623,61.499718,-149.65344,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/8106-W-Mintz-Ln-Wasilla-AK-99623/84149112_zpid/
6455 S Settlers Bay Dr,Wasilla,AK,99623,61.503098,-149.62502,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/6455-S-Settlers-Bay-Dr-Wasilla-AK-99623/90696339_zpid/
3510 E 42nd Ave,Anchorage,AK,99508,61.182377,-149.81505,9.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/3510-E-42nd-Ave-Anchorage-AK-99508/92691930_zpid/
417 Maple Ave,Kodiak,AK,99615,57.79793,-152.39734,2.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/417-Maple-Ave-Kodiak-AK-99615/104470850_zpid/
4616 N Engstrom Rd,Wasilla,AK,99654,61.634045,-149.25972,4.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/4616-N-Engstrom-Rd-Wasilla-AK-99654/219462554_zpid/
4052 N Alvins Aly,Wasilla,AK,99654,61.62644,-149.4955,,,Sold 12/30/2022,https://www.zillow.com/homedetails/4052-N-Alvins-Aly-Wasilla-AK-99654/219462838_zpid/
704 S Freeman Way,Wasilla,AK,99623,61.576935,-149.84822,1.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/704-S-Freeman-Way-Wasilla-AK-99623/219478073_zpid/
11401 E Lupine Rd,Palmer,AK,99645,61.674374,-149.1632,4.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/11401-E-Lupine-Rd-Palmer-AK-99645/219479377_zpid/
7021 W Leckwold Dr,Wasilla,AK,99623,61.492767,-149.62491,5.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/7021-W-Leckwold-Dr-Wasilla-AK-99623/219481645_zpid/
35975 View Ln,Soldotna,AK,99669,60.501854,-151.09393,4.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/35975-View-Ln-Soldotna-AK-99669/223312390_zpid/
51466 Mariah Ct,Kasilof,AK,99610,60.284073,-151.25952,1.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/51466-Mariah-Ct-Kasilof-AK-99610/223323172_zpid/
32222 Cottonwood Ln,Anchor Point,AK,99556,59.79717,-151.75143,2.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/32222-Cottonwood-Ln-Anchor-Point-AK-99556/223326565_zpid/
48467 Aura Ln,Soldotna,AK,99669,60.475338,-151.1882,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/48467-Aura-Ln-Soldotna-AK-99669/223333371_zpid/
107 Balder St,Petersburg,AK,99833,56.815517,-132.95609,2.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/107-Balder-St-Petersburg-AK-99833/243013874_zpid/
51314 Timber Bay Ct,Homer,AK,99603,59.759247,-151.2137,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/51314-Timber-Bay-Ct-Homer-AK-99603/318361263_zpid/
6036 Prominence Pointe Dr,Anchorage,AK,99516,61.068783,-149.76936,5.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/6036-Prominence-Pointe-Dr-Anchorage-AK-99516/333125893_zpid/
47861 Snipe Ave,Soldotna,AK,99669,60.46226,-151.15228,4.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/47861-Snipe-Ave-Soldotna-AK-99669/337047464_zpid/
11386 Conquistador Dr #39A,Eagle River,AK,99577,61.323196,-149.56773,2.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/11386-Conquistador-Dr-39A-Eagle-River-AK-99577/338223449_zpid/
LOT 3 Toklat Way,Moose Pass,AK,99631,,,,,Sold 12/30/2022,https://www.zillow.com/homedetails/LOT-3-Toklat-Way-Moose-Pass-AK-99631/2060930561_zpid/
Mi 9.25 Edgerton Hwy,Copper Center,AK,99573,,,2.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/Mi-9-25-Edgerton-Hwy-Copper-Center-AK-99573/2061003798_zpid/
F L1 2 B56 Second & St,Nenana,AK,99760,,,,,Sold 12/30/2022,https://www.zillow.com/homedetails/F-L1-2-B56-Second-St-Nenana-AK-99760/2061769767_zpid/
L Seven 8 B1 Keyes Poin,Pt Alsworth,AK,99653,,,,,Sold 12/30/2022,https://www.zillow.com/homedetails/L-Seven-8-B1-Keyes-Poin-Pt-Alsworth-AK-99653/2063147655_zpid/
845 S Grantham Rd,Wasilla,AK,99654,,,4.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/845-S-Grantham-Rd-Wasilla-AK-99654/2064031061_zpid/
2301 S Tongass Hwy,Ketchikan,AK,99901,55.32335,-131.60623,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/2301-S-Tongass-Hwy-Ketchikan-AK-99901/2070614954_zpid/
14832 E Lydia Cir,Palmer,AK,99645,,,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/14832-E-Lydia-Cir-Palmer-AK-99645/2079808553_zpid/
6524 Whispering Loop #A,Anchorage,AK,99504,61.22071,-149.75987,3.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/6524-Whispering-Loop-A-Anchorage-AK-99504/2097650822_zpid/
1902 Rickert St APT 19,Fairbanks,AK,99701,64.83042,-147.71994,0.0,,Sold 12/30/2022,https://www.zillow.com/homedetails/1902-Rickert-St-APT-19-Fairbanks-AK-99701/2123680397_zpid/
436 11th #A-5,Anchorage,AK,99501,61.211514,-149.87639,2.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/436-11th-A-5-Anchorage-AK-99501/3559_zpid/
3069 Brittany Pl,Anchorage,AK,99504,61.193565,-149.75374,3.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/3069-Brittany-Pl-Anchorage-AK-99504/19342_zpid/
4511 Folker St APT 17A,Anchorage,AK,99507,61.1795,-149.82962,1.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/4511-Folker-St-APT-17A-Anchorage-AK-99507/21427_zpid/
8037 Huckleberry St,Anchorage,AK,99502,61.14772,-149.94751,3.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/8037-Huckleberry-St-Anchorage-AK-99502/33557_zpid/
120 Pettis Rd,Anchorage,AK,99515,61.109703,-149.8801,4.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/120-Pettis-Rd-Anchorage-AK-99515/46562_zpid/
12039 Buttermilk Way,Eagle River,AK,99577,61.32955,-149.58002,2.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/12039-Buttermilk-Way-Eagle-River-AK-99577/55798_zpid/
22240 Deer Park Dr,Chugiak,AK,99567,61.421333,-149.47205,3.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/22240-Deer-Park-Dr-Chugiak-AK-99567/59950_zpid/
305 B St,Douglas,AK,99824,58.27535,-134.39308,4.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/305-B-St-Douglas-AK-99824/74505833_zpid/
8272 Garnet St,Juneau,AK,99801,58.39996,-134.55118,4.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/8272-Garnet-St-Juneau-AK-99801/74510258_zpid/
5050 E Barneys Ct,Wasilla,AK,99654,61.580597,-149.32364,4.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/5050-E-Barneys-Ct-Wasilla-AK-99654/74519984_zpid/
1763 S Leora Dr,Wasilla,AK,99623,61.56459,-149.67921,4.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/1763-S-Leora-Dr-Wasilla-AK-99623/90690884_zpid/
1208 Bainbridge Blvd,Fairbanks,AK,99701,64.855194,-147.73807,4.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/1208-Bainbridge-Blvd-Fairbanks-AK-99701/103867344_zpid/
1000 S Vicki Way,Wasilla,AK,99654,61.57291,-149.35155,4.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/1000-S-Vicki-Way-Wasilla-AK-99654/219457694_zpid/
12044 W Hollywood Rd,Wasilla,AK,99623,61.53927,-149.75539,3.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/12044-W-Hollywood-Rd-Wasilla-AK-99623/219462084_zpid/
1530 S Leora Dr,Wasilla,AK,99623,61.566174,-149.68408,4.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/1530-S-Leora-Dr-Wasilla-AK-99623/219467821_zpid/
2545 Twin Lakes Dr,Fairbanks,AK,99709,64.820564,-147.90085,4.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/2545-Twin-Lakes-Dr-Fairbanks-AK-99709/219808989_zpid/
41826 Sterling Hwy,Soldotna,AK,99669,60.501713,-150.99408,,,Sold 12/29/2022,https://www.zillow.com/homedetails/41826-Sterling-Hwy-Soldotna-AK-99669/223313018_zpid/
223 Mill Bay Rd,Kodiak,AK,99615,57.790043,-152.40302,3.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/223-Mill-Bay-Rd-Kodiak-AK-99615/239630379_zpid/
48449 S Dolly Varden Dr,Wasilla,AK,99623,62.00919,-149.93219,1.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/48449-S-Dolly-Varden-Dr-Wasilla-AK-99623/247785492_zpid/
31760 Pokiak Ave,Soldotna,AK,99669,60.509842,-150.69986,1.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/31760-Pokiak-Ave-Soldotna-AK-99669/304766565_zpid/
5066 E Henhouse Loop,Wasilla,AK,99654,61.5455,-149.32176,4.0,,Sold 12/29/2022,https://www.zillow.com/homedetails/5066-E-Henhouse-Loop-Wasilla-AK-99654/305398224_zpid/
