street_address,city,state,zipCode,latitude,longitude,beds,rent_price/month,listed_date,property_link
"House for rent - 1380 Washington St APT 3, San Francisco, CA 94109",San Francisco,CA,94109,37.794094,-122.415886,1,$2700.0,7 days ago,https://www.zillow.com/homedetails/1380-Washington-St-APT-3-San-Francisco-CA-94109/2116764142_zpid/
"Apartment for rent - 100-0311, 119 Palm Ave APT 103, San Francisco, CA 94118",San Francisco,CA,94118,37.783302,-122.45822,1,$2550.0,17 days ago,https://www.zillow.com/b/100-0311-san-francisco-ca-5j4DB7/
"Apartment for rent - 85 Columbia Sq #1, San Francisco, CA 94103",San Francisco,CA,94103,37.77703,-122.405014,2,$2595.0,38 days ago,https://www.zillow.com/homedetails/85-Columbia-Sq-1-San-Francisco-CA-94103/2061989782_zpid/
"Apartment for rent - 2085 Bush St #605, San Francisco, CA 94115",San Francisco,CA,94115,37.786816,-122.43129,1,$2795.0,21 days ago,https://www.zillow.com/homedetails/2085-Bush-St-605-San-Francisco-CA-94115/2059759414_zpid/
"House for rent - 622B 10th Ave, San Francisco, CA 94118",San Francisco,CA,94118,37.776104,-122.46822,2,$2200.0,29 days ago,https://www.zillow.com/homedetails/622B-10th-Ave-San-Francisco-CA-94118/2059932256_zpid/
"Apartment for rent - 810 Eddy St APT 305, San Francisco, CA 94109",San Francisco,CA,94109,37.78299,-122.42125,1,$2195.0,3D Tour,https://www.zillow.com/homedetails/810-Eddy-St-APT-305-San-Francisco-CA-94109/2060411670_zpid/
"Apartment for rent - 2130 Jackson St APT 205, San Francisco, CA 94115",San Francisco,CA,94115,37.79327,-122.43041,1,$2550.0,27 days ago,https://www.zillow.com/homedetails/2130-Jackson-St-APT-205-San-Francisco-CA-94115/2060374824_zpid/
"Apartment for rent - 736 Washington Street, 736 Washington St #A, San Francisco, CA 94108",San Francisco,CA,94108,37.795483,-122.40578,2,$2850.0,11 days ago,https://www.zillow.com/b/736-washington-street-san-francisco-ca-9NKB3C/
"Apartment for rent - Huge 1 bedroom Apartment, 656 Post St #1, San Francisco, CA 94109",San Francisco,CA,94109,37.78793,-122.41271,2,$2995.0,42 days ago,https://www.zillow.com/b/huge-1-bedroom-apartment-san-francisco-ca-5mg3fj/
"Apartment for rent - 1 bed, $2,600, 3514 25th St #204, San Francisco, CA 94110",San Francisco,CA,94110,37.75065,-122.42082,1,$2600.0,67 days ago,https://www.zillow.com/b/3514-25th-street-san-francisco-ca-9gzJGY/
"Apartment for rent - 1623 California St #304, San Francisco, CA 94109",San Francisco,CA,94109,37.79021,-122.421135,1,$2695.0,21 days ago,https://www.zillow.com/homedetails/1623-California-St-304-San-Francisco-CA-94109/2060360000_zpid/
"Apartment for rent - 613 York, 613 York St #613A, San Francisco, CA 94110",San Francisco,CA,94110,37.761448,-122.408806,2,$2995.0,8 days ago,https://www.zillow.com/b/613-york-san-francisco-ca-9NKSgb/
"Apartment for rent - (undisclosed Address), San Francisco, CA 94109",San Francisco,CA,94109,,,3,$3000.0,10 days ago,https://www.zillow.com/homedetails/San-Francisco-CA-94109/2086885689_zpid/
"House for rent - 1036 Jackson St, San Francisco, CA 94133",San Francisco,CA,94133,37.79549,-122.4122,2,$2795.0,14 days ago,https://www.zillow.com/homedetails/1036-Jackson-St-San-Francisco-CA-94133/2140426593_zpid/
"Apartment for rent - 199 Bonview St #199A, San Francisco, CA 94110",San Francisco,CA,94110,37.740803,-122.418076,1,$3000.0,70 days ago,https://www.zillow.com/homedetails/199-Bonview-St-199A-San-Francisco-CA-94110/2060415600_zpid/
"Apartment for rent - 1 bed, $2,800, 250 Castro St APT 4, San Francisco, CA 94114",San Francisco,CA,94114,37.764874,-122.435646,1,$2800.0,25 days ago,https://www.zillow.com/b/250-castro-street-san-francisco-ca-9NKjyQ/
"House for rent - 519 Prentiss St, San Francisco, CA 94110",San Francisco,CA,94110,37.736664,-122.41208,1,$2550.0,43 days ago,https://www.zillow.com/homedetails/519-Prentiss-St-San-Francisco-CA-94110/15163976_zpid/
"Apartment for rent - 1017 Hyde St #2, San Francisco, CA 94109",San Francisco,CA,94109,37.790306,-122.417534,1,$2075.0,69 days ago,https://www.zillow.com/homedetails/1017-Hyde-St-2-San-Francisco-CA-94109/2062148532_zpid/
"Apartment for rent - 1655 Mission St UNIT 1037, San Francisco, CA 94103",San Francisco,CA,94103,37.77161,-122.41919,1,$2395.0,66 days ago,https://www.zillow.com/homedetails/1655-Mission-St-UNIT-1037-San-Francisco-CA-94103/2105632048_zpid/
"Apartment for rent - 60 Landers - Lease Only, 60 Landers St APT 2, San Francisco, CA 94114",San Francisco,CA,94114,37.766872,-122.4281,1,$2995.0,6 days ago,https://www.zillow.com/b/60-landers-lease-only-san-francisco-ca-5j4CjK/
"Apartment for rent - 1257 11th Ave #A, San Francisco, CA 94122",San Francisco,CA,94122,37.76476,-122.468834,2,$2700.0,26 days ago,https://www.zillow.com/homedetails/1257-11th-Ave-A-San-Francisco-CA-94122/2075359292_zpid/
"Apartment for rent - 2884 San Bruno Ave, San Francisco, CA 94134",San Francisco,CA,94134,37.725346,-122.40293,1,$2600.0,19 days ago,https://www.zillow.com/homedetails/2884-San-Bruno-Ave-San-Francisco-CA-94134/2063266640_zpid/
"Apartment for rent - 4155 Cesar Chavez Street, 4155 Cesar Chavez St APT 15, San Francisco, CA 94131",San Francisco,CA,94131,37.747112,-122.43256,1,$2850.0,42 days ago,https://www.zillow.com/b/4155-cesar-chavez-street-san-francisco-ca-9NLrgB/
"Apartment for rent - 3121 Taraval St, San Francisco, CA 94116",San Francisco,CA,94116,37.74174,-122.4997,1,$2385.0,26 days ago,https://www.zillow.com/homedetails/3121-Taraval-St-San-Francisco-CA-94116/2099291679_zpid/
"Apartment for rent - 1744 Funston Ave, San Francisco, CA 94122",San Francisco,CA,94122,37.755947,-122.4699,1,$3000.0,71 days ago,https://www.zillow.com/homedetails/1744-Funston-Ave-San-Francisco-CA-94122/2066055746_zpid/
"Apartment for rent - 154 Cole St APT 1, San Francisco, CA 94117",San Francisco,CA,94117,37.77351,-122.450714,2,$2650.0,27 days ago,https://www.zillow.com/homedetails/154-Cole-St-APT-1-San-Francisco-CA-94117/2082863393_zpid/
"Apartment for rent - 1050 Pine St APT 5, San Francisco, CA 94109",San Francisco,CA,94109,37.79084,-122.413216,1,$2800.0,60 days ago,https://www.zillow.com/homedetails/1050-Pine-St-APT-5-San-Francisco-CA-94109/2095113037_zpid/
"Apartment for rent - (undisclosed Address), San Francisco, CA 94103",San Francisco,CA,94103,,,1,$2695.0,14 days ago,https://www.zillow.com/homedetails/San-Francisco-CA-94103/2059321558_zpid/
"Apartment for rent - 1338 Jessie St, San Francisco, CA 94103",San Francisco,CA,94103,37.77109,-122.421234,1,$2800.0,77 days ago,https://www.zillow.com/homedetails/1338-Jessie-St-San-Francisco-CA-94103/2085493069_zpid/
"Apartment for rent - 1 bed, $2,695, 201 Moraga St #2, San Francisco, CA 94122",San Francisco,CA,94122,37.756466,-122.46495,1,$2695.0,32 days ago,"https://www.zillow.com/b/1-bed,-%242,695-san-francisco-ca-5j4Czw/"
"Apartment for rent - 49 Ramona Ave APT 3, San Francisco, CA 94103",San Francisco,CA,94103,37.76725,-122.42507,1,$2750.0,20 days ago,https://www.zillow.com/homedetails/49-Ramona-Ave-APT-3-San-Francisco-CA-94103/2105305325_zpid/
"Apartment for rent - 25 Elgin Park #T10, San Francisco, CA 94103",San Francisco,CA,94103,37.771053,-122.42312,1,$2595.0,84 days ago,https://www.zillow.com/homedetails/25-Elgin-Park-T10-San-Francisco-CA-94103/2060601705_zpid/
"Apartment for rent - 1 bed, 745 sqft, $2,400, 1821 Pacific Ave APT 16, San Francisco, CA 94109",San Francisco,CA,94109,37.79433,-122.42519,1,$2400.0,24 days ago,"https://www.zillow.com/b/1-bed,-745-sqft,-%242,400-san-francisco-ca-5ccYhq/"
"Apartment for rent - 1408 California St APT 308, San Francisco, CA 94109",San Francisco,CA,94109,37.79119,-122.41774,1,$2695.0,77 days ago,https://www.zillow.com/homedetails/1408-California-St-APT-308-San-Francisco-CA-94109/2060495171_zpid/
"Apartment for rent - 2852 California St APT A, San Francisco, CA 94115",San Francisco,CA,94115,37.78824,-122.44147,1,$2125.0,3D Tour,https://www.zillow.com/homedetails/2852-California-St-APT-A-San-Francisco-CA-94115/2060387121_zpid/
"Apartment for rent - 1022-1026, 1022 Greenwich St #1024A, San Francisco, CA 94133",San Francisco,CA,94133,37.8016,-122.416626,1,$2250.0,5 days ago,https://www.zillow.com/b/1022-1026-san-francisco-ca-9NLxsC/
"870-874 47th Ave. - 870-874 47th Ave, San Francisco, CA",San Francisco,CA,94121,37.77203,-122.50746,1,"$2,350+",,https://www.zillow.com/b/870-874-47th-ave.-san-francisco-ca-9pkjqZ/
"Apartment for rent - 621 Taylor St APT 62, San Francisco, CA 94102",San Francisco,CA,94102,37.7882,-122.41203,1,$2195.0,68 days ago,https://www.zillow.com/homedetails/621-Taylor-St-APT-62-San-Francisco-CA-94102/2060403081_zpid/
"Apartment for rent - 2250 Buchanan St #B, San Francisco, CA 94115",San Francisco,CA,94115,37.790928,-122.430695,1,$2195.0,3D Tour,https://www.zillow.com/homedetails/2250-Buchanan-St-B-San-Francisco-CA-94115/2060354084_zpid/
"For Rent - 601 Van Ness Ave, San Francisco, CA",San Francisco,CA,94102,37.78168,-122.42091,1,"$2,700+",3D Tour,https://www.zillow.com/b/601-van-ness-ave-san-francisco-ca-5XkGN9/
"House for rent - 1477 20th Ave, San Francisco, CA 94122",San Francisco,CA,94122,37.76026,-122.478294,2,$2850.0,62 days ago,https://www.zillow.com/homedetails/1477-20th-Ave-San-Francisco-CA-94122/2060348049_zpid/
"Apartment for rent - 2130 Cabrillo St, San Francisco, CA 94121",San Francisco,CA,94121,37.7748,-122.481705,1,$2675.0,18 days ago,https://www.zillow.com/homedetails/2130-Cabrillo-St-San-Francisco-CA-94121/2083961128_zpid/
"Apartment for rent - 1492 9th Ave #1492, San Francisco, CA 94122",San Francisco,CA,94122,37.760567,-122.46589,2,$3000.0,26 days ago,https://www.zillow.com/homedetails/1492-9th-Ave-1492-San-Francisco-CA-94122/2060313395_zpid/
"Apartment for rent - 1244A Kearny St, San Francisco, CA 94133",San Francisco,CA,94133,37.796772,-122.40529,2,$2800.0,49 days ago,https://www.zillow.com/homedetails/1244A-Kearny-St-San-Francisco-CA-94133/2081358321_zpid/
"Apartment for rent - 1330 Union St APT 12, San Francisco, CA 94109",San Francisco,CA,94109,37.799126,-122.42128,1,$2895.0,85 days ago,https://www.zillow.com/homedetails/1330-Union-St-APT-12-San-Francisco-CA-94109/2093970333_zpid/
"Apartment for rent - 2025 Pine St APT 2, San Francisco, CA 94115",San Francisco,CA,94115,37.788197,-122.42948,1,$2550.0,15 days ago,https://www.zillow.com/homedetails/2025-Pine-St-APT-2-San-Francisco-CA-94115/2061675854_zpid/
"Apartment for rent - 1108 1/2 Shrader St, San Francisco, CA 94117",San Francisco,CA,94117,37.764523,-122.451,1,$2100.0,43 days ago,https://www.zillow.com/homedetails/1108-1-2-Shrader-St-San-Francisco-CA-94117/2088455501_zpid/
"Apartment for rent - 32nd Ave 326, 326 32nd Ave #5, San Francisco, CA 94121",San Francisco,CA,94121,37.78293,-122.492134,1,$2300.0,73 days ago,https://www.zillow.com/b/32nd-ave-326-san-francisco-ca-9NLHwr/
"Apartment for rent - 2332 Taraval Street - 1, 2332 Taraval St, San Francisco, CA 94116",San Francisco,CA,94116,37.742607,-122.49135,2,$2700.0,26 days ago,https://www.zillow.com/b/2332-taraval-street-1-san-francisco-ca-5mH6bm/
"Apartment for rent - 786 Geary, 786 Geary St #204, San Francisco, CA 94109",San Francisco,CA,94109,37.786564,-122.41618,1,$2345.0,47 days ago,https://www.zillow.com/b/786-geary-san-francisco-ca-5dDP5H/
"Apartment for rent - 05th Avenue 622, 622 5th Ave APT 2, San Francisco, CA 94118",San Francisco,CA,94118,37.77681,-122.46258,1,$2395.0,74 days ago,https://www.zillow.com/b/05th-avenue-622-san-francisco-ca-5XtjQ9/
"Apartment for rent - 1 bed, 443 sqft, $2,400, 2228 Union St #104, San Francisco, CA 94123",San Francisco,CA,94123,37.797295,-122.43613,1,$2400.0,18 days ago,"https://www.zillow.com/b/1-bed,-443-sqft,-%242,400-san-francisco-ca-5XzWgR/"
"Apartment for rent - 426-22nd Avenue, 426 22nd Ave APT 6, San Francisco, CA 94121",San Francisco,CA,94121,37.779636,-122.48115,2,$2695.0,15 days ago,https://www.zillow.com/b/426-22nd-avenue-san-francisco-ca-5YCRxH/
"Apartment for rent - 4129 Anza St #4129A, San Francisco, CA 94121",San Francisco,CA,94121,37.77755,-122.492615,1,$2700.0,60 days ago,https://www.zillow.com/homedetails/4129-Anza-St-4129A-San-Francisco-CA-94121/2078826813_zpid/
"1249 21st Ave. - 1249 21st Ave, San Francisco, CA",San Francisco,CA,94122,37.764423,-122.47966,2,"$2,800+",,https://www.zillow.com/b/1249-21st-ave.-san-francisco-ca-9NLNg6/
"Apartment for rent - 463 26th Ave APT 404, San Francisco, CA 94121",San Francisco,CA,94121,37.78072,-122.48617,2,$3000.0,17 days ago,https://www.zillow.com/homedetails/463-26th-Ave-APT-404-San-Francisco-CA-94121/2060506119_zpid/
"Apartment for rent - 496 Wilde Ave, San Francisco, CA 94134, 496 Wilde Ave, San Francisco, CA 94134",San Francisco,CA,94134,37.717915,-122.40704,1,$2295.0,49 days ago,https://www.zillow.com/homedetails/496-Wilde-Ave-San-Francisco-CA-94134/15172944_zpid/
"1030-1042 Polk - 1030-1042 Polk St, San Francisco, CA",San Francisco,CA,94109,37.786602,-122.41964,1,"$2,395+",3D Tour,https://www.zillow.com/b/1030-1042-polk-san-francisco-ca-9kBQ9z/
"1651 Market - 1651 Market St, San Francisco, CA",San Francisco,CA,94103,37.773212,-122.42112,1,"$2,395+",3D Tour,https://www.zillow.com/b/1651-market-san-francisco-ca-5YsZhd/
"Apartment for rent - 2 bed, 764 sqft, $2,595, 422 23rd Ave #4, San Francisco, CA 94121",San Francisco,CA,94121,37.779655,-122.48222,2,$2595.0,84 days ago,"https://www.zillow.com/b/2-bed,-764-sqft,-%242,595-san-francisco-ca-5YV7Pb/"
"355 Fulton - 355 Fulton St, San Francisco, CA",San Francisco,CA,94102,37.778557,-122.42261,1,"$2,795+",,https://www.zillow.com/b/355-fulton-san-francisco-ca-5XjcBs/
"Apartment for rent - 3655 Vicente St APT 1, San Francisco, CA 94116",San Francisco,CA,94116,37.73778,-122.5061,1,$2550.0,55 days ago,https://www.zillow.com/homedetails/3655-Vicente-St-APT-1-San-Francisco-CA-94116/2086863764_zpid/
"Apartment for rent - 200 Van Ness Ave #405, San Francisco, CA 94102",San Francisco,CA,94102,37.77761,-122.41934,1,$2695.0,112 days ago,https://www.zillow.com/homedetails/200-Van-Ness-Ave-405-San-Francisco-CA-94102/2063505595_zpid/
"Apartment for rent - 1 bed, 800 sqft, $2,650, 1650 Clay St APT 9, San Francisco, CA 94109",San Francisco,CA,94109,37.792747,-122.420334,1,$2650.0,104 days ago,"https://www.zillow.com/b/1-bed,-800-sqft,-%242,650-san-francisco-ca-5j4BjW/"
"Apartment for rent - 1414 Kansas St, San Francisco, CA 94107",San Francisco,CA,94107,37.751545,-122.40249,1,$2295.0,22 days ago,https://www.zillow.com/homedetails/1414-Kansas-St-San-Francisco-CA-94107/2079511639_zpid/
"Apartment for rent - 313 Elsie St, San Francisco, CA 94110",San Francisco,CA,94110,37.739254,-122.41949,1,$2275.0,56 days ago,https://www.zillow.com/homedetails/313-Elsie-St-San-Francisco-CA-94110/2095012301_zpid/
"Apartment for rent - 1234 12th Ave #4, San Francisco, CA 94122",San Francisco,CA,94122,37.765083,-122.46928,2,$2775.0,87 days ago,https://www.zillow.com/homedetails/1234-12th-Ave-4-San-Francisco-CA-94122/2060624529_zpid/
"House for rent - 798 Goettingen St, San Francisco, CA 94134",San Francisco,CA,94134,37.722115,-122.40484,2,$3000.0,20 days ago,https://www.zillow.com/homedetails/798-Goettingen-St-San-Francisco-CA-94134/15171967_zpid/
"Apartment for rent - 99 Lupine, 99 Lupine Ave APT 304, San Francisco, CA 94118",San Francisco,CA,94118,37.783783,-122.447655,1,$2995.0,3D Tour,https://www.zillow.com/b/99-lupine-san-francisco-ca-5j4CrL/
"Apartment for rent - 280 Brighton Ave APT 208, San Francisco, CA 94112",San Francisco,CA,94112,37.723335,-122.454956,1,$2550.0,112 days ago,https://www.zillow.com/homedetails/280-Brighton-Ave-APT-208-San-Francisco-CA-94112/2080863510_zpid/
"Apartment for rent - 2 bed, 832 sqft, $2,800, 74 Spencer St APT 6, San Francisco, CA 94103",San Francisco,CA,94103,37.76513,-122.424774,2,$2800.0,75 days ago,"https://www.zillow.com/b/2-bed,-832-sqft,-%242,800-san-francisco-ca-9NJxKN/"
"Apartment for rent - 2 bed, 675 sqft, $2,850, 1234 Larkin St APT 1, San Francisco, CA 94109",San Francisco,CA,94109,37.789433,-122.418526,2,$2850.0,53 days ago,https://www.zillow.com/b/1234-larkin-street-san-francisco-ca-9NKCtT/
"For Rent - 1889 Broadway, San Francisco, CA",San Francisco,CA,94109,37.79491,-122.42805,1,"$2,000+",77 days ago,https://www.zillow.com/b/1889-broadway-san-francisco-ca-5dJbcv/
"Apartment for rent - 1 bed, $2,295, 109 Brazil Ave APT 7, San Francisco, CA 94112",San Francisco,CA,94112,37.724316,-122.43349,1,$2295.0,112 days ago,"https://www.zillow.com/b/1-bed,-%242,295-san-francisco-ca-9NKWhC/"
"Apartment for rent - 507 16th Ave #509A, San Francisco, CA 94118",San Francisco,CA,94118,37.778378,-122.47523,1,$2650.0,11 days ago,https://www.zillow.com/homedetails/507-16th-Ave-509A-San-Francisco-CA-94118/2060332304_zpid/
"Apartment for rent - 2210 Taylor St APT A, San Francisco, CA 94133",San Francisco,CA,94133,37.802876,-122.41455,1,$2995.0,20 days ago,https://www.zillow.com/homedetails/2210-Taylor-St-APT-A-San-Francisco-CA-94133/2070204125_zpid/
"1224 TAYLOR ST - 1224 Taylor St, San Francisco, CA",San Francisco,CA,94108,37.79383,-122.41262,1,"$2,295+",,https://www.zillow.com/b/1224-taylor-st-san-francisco-ca-9NK9CN/
"Apartment for rent - 1737 Chestnut, 1737 Chestnut St APT 2, San Francisco, CA 94123",San Francisco,CA,94123,37.80111,-122.43189,1,$2795.0,3D Tour,https://www.zillow.com/b/1737-chestnut-san-francisco-ca-9NLXCn/
"For Rent - 929 Pine St, San Francisco, CA",San Francisco,CA,94108,37.7906,-122.41108,1,"$2,195+",104 days ago,https://www.zillow.com/b/929-pine-st-san-francisco-ca-9NKBPm/
"Apartment for rent - 254 Ivy St #3, San Francisco, CA 94102",San Francisco,CA,94102,37.777653,-122.422386,1,$2595.0,116 days ago,https://www.zillow.com/homedetails/254-Ivy-St-3-San-Francisco-CA-94102/2072963621_zpid/
"Apartment for rent - Bay Street Apartments - 6, 1135 Bay St, San Francisco, CA 94123",San Francisco,CA,94123,37.803776,-122.42575,1,$2650.0,21 days ago,https://www.zillow.com/b/bay-street-apartments-4-san-francisco-ca-9NLWZn/
"Apartment for rent - 1850 Sacramento Street, 1850 Sacramento St APT 406, San Francisco, CA 94109",San Francisco,CA,94109,37.79143,-122.42355,1,$2695.0,3 days ago,https://www.zillow.com/b/1850-sacramento-street-san-francisco-ca-5j4DPX/
"Apartment for rent - 2861 California St APT 9, San Francisco, CA 94115",San Francisco,CA,94115,37.787643,-122.441315,1,$2350.0,25 days ago,https://www.zillow.com/homedetails/2861-California-St-APT-9-San-Francisco-CA-94115/2060682364_zpid/
"Apartment for rent - 54 Sumner St, San Francisco, CA 94103",San Francisco,CA,94103,37.77605,-122.41039,2,$2895.0,116 days ago,https://www.zillow.com/homedetails/54-Sumner-St-San-Francisco-CA-94103/2061018050_zpid/
"For Rent - 1121 Bush St, San Francisco, CA",San Francisco,CA,94109,37.788982,-122.41575,1,"$2,300+",10 days ago,https://www.zillow.com/b/1121-bush-st-san-francisco-ca-5fsxrh/
"Apartment for rent - 2339 Market, 2339 Market St APT 10, San Francisco, CA 94114",San Francisco,CA,94114,37.763206,-122.43381,1,$2895.0,3D Tour,https://www.zillow.com/b/2339-market-san-francisco-ca-5ZtJG4/
"Apartment for rent - 794 San Jose Ave #4, San Francisco, CA 94110",San Francisco,CA,94110,37.74249,-122.42346,1,$2150.0,39 days ago,https://www.zillow.com/homedetails/794-San-Jose-Ave-4-San-Francisco-CA-94110/2076719766_zpid/
"House for rent - 501 41st Ave APT 3, San Francisco, CA 94121",San Francisco,CA,94121,37.778988,-122.50203,1,$2995.0,116 days ago,https://www.zillow.com/homedetails/501-41st-Ave-APT-3-San-Francisco-CA-94121/2061022783_zpid/
"Apartment for rent - 747 16th Ave., 747 16th Ave #C, San Francisco, CA 94118",San Francisco,CA,94118,37.773964,-122.47495,1,$2495.0,26 days ago,https://www.zillow.com/b/747-16th-ave.-san-francisco-ca-9NLGCk/
"2351 Jackson Street - 2351 Jackson St, San Francisco, CA",San Francisco,CA,94115,37.79231,-122.43368,1,"$2,895+",,https://www.zillow.com/b/2351-jackson-street-san-francisco-ca-5bCDFv/
"House for rent - 392 Crescent Ave, San Francisco, CA 94110",San Francisco,CA,94110,37.73472,-122.4171,2,$2999.0,116 days ago,https://www.zillow.com/homedetails/392-Crescent-Ave-San-Francisco-CA-94110/2089244621_zpid/
"Apartment for rent - 785 Corbett Avenue, 785 Corbett Ave #2, San Francisco, CA 94131",San Francisco,CA,94131,37.754147,-122.442566,1,$2800.0,111 days ago,https://www.zillow.com/b/785-corbett-avenue-san-francisco-ca-9NLt4Q/
"920 Leavenworth - 920 Leavenworth St, San Francisco, CA",San Francisco,CA,94109,37.789574,-122.41522,1,"$2,625+",,https://www.zillow.com/b/920-leavenworth-san-francisco-ca-5YCs5g/
"Apartment for rent - 155 Bartlett, 155-165 Bartlett St #155-16, San Francisco, CA 94110",San Francisco,CA,94110,37.754456,-122.41945,1,$2795.0,32 days ago,https://www.zillow.com/b/155-bartlett-san-francisco-ca-9hdtnp/
"1445 Greenwich - 1445 Greenwich St, San Francisco, CA",San Francisco,CA,94109,37.80028,-122.423325,1,"$2,695+",,https://www.zillow.com/b/1445-greenwich-san-francisco-ca-5YBK8s/
"Apartment for rent - 4himmelmann, 4 Himmelmann Pl #4, San Francisco, CA 94133",San Francisco,CA,94133,37.796333,-122.41266,2,$2700.0,116 days ago,https://www.zillow.com/b/4himmelmann-san-francisco-ca-5mTJJ9/
"Apartment for rent - Broadwell, LLC (Sac), 819-831 Sacramento St #28, San Francisco, CA 94108",San Francisco,CA,94108,37.79316,-122.40652,1,$2100.0,39 days ago,https://www.zillow.com/b/819-831-sacramento-san-francisco-ca-9pkjkW/
"Apartment for rent - 698 Bush St APT 402, San Francisco, CA 94108",San Francisco,CA,94108,37.79035,-122.40859,1,$2495.0,116 days ago,https://www.zillow.com/homedetails/698-Bush-St-APT-402-San-Francisco-CA-94108/2061770088_zpid/
"Apartment for rent - 1025 Steiner, 1025 Steiner St APT 10, San Francisco, CA 94115",San Francisco,CA,94115,37.778778,-122.43381,1,$2595.0,3D Tour,https://www.zillow.com/b/1025-steiner-san-francisco-ca-9NKq6Z/
"House for rent - 378 Golden Gate Ave #546, San Francisco, CA 94102",San Francisco,CA,94102,37.781517,-122.41662,1,$2500.0,116 days ago,https://www.zillow.com/homedetails/378-Golden-Gate-Ave-546-San-Francisco-CA-94102/2061665629_zpid/
"Apartment for rent - 20 Jansen St #20, San Francisco, CA 94133",San Francisco,CA,94133,37.802143,-122.41365,2,$2700.0,55 days ago,https://www.zillow.com/homedetails/20-Jansen-St-20-San-Francisco-CA-94133/2061655933_zpid/
"Townhouse for rent - 55 Stoneybrook Ave #B, San Francisco, CA 94112",San Francisco,CA,94112,37.730022,-122.421616,2,$3000.0,3D Tour,https://www.zillow.com/homedetails/55-Stoneybrook-Ave-B-San-Francisco-CA-94112/2080218188_zpid/
"655 Powell - 655 Powell St, San Francisco, CA",San Francisco,CA,94108,37.79083,-122.40916,1,"$2,495+",3D Tour,https://www.zillow.com/b/655-powell-san-francisco-ca-5XpSD3/
"Apartment for rent - 532 28th Ave APT 5, San Francisco, CA 94121",San Francisco,CA,94121,37.77922,-122.487564,1,$2199.0,34 days ago,https://www.zillow.com/homedetails/532-28th-Ave-APT-5-San-Francisco-CA-94121/2094840815_zpid/
"Apartment for rent - 1015 Pierce, 1015 Pierce St APT 104, San Francisco, CA 94115",San Francisco,CA,94115,37.7794,-122.43547,1,$2995.0,5 days ago,https://www.zillow.com/b/1015-pierce-san-francisco-ca-5Yy5MS/
"Apartment for rent - 1 bed, $2,495, 125 Bay St APT 12, San Francisco, CA 94133",San Francisco,CA,94133,37.805923,-122.40962,1,$2495.0,112 days ago,https://www.zillow.com/b/125-bay-street-san-francisco-ca-9NLyJq/
"Apartment for rent - 2137, 21-37 W Portal Ave, San Francisco, CA 94127",San Francisco,CA,94127,37.740364,-122.46585,2,$2795.0,116 days ago,https://www.zillow.com/b/21-37-west-portal-avenue-san-francisco-ca-9pkgR7/
"Apartment for rent - 2418 Van Ness Ave #201, San Francisco, CA 94109",San Francisco,CA,94109,37.79793,-122.423416,1,$2395.0,60 days ago,https://www.zillow.com/homedetails/2418-Van-Ness-Ave-201-San-Francisco-CA-94109/2059933368_zpid/
"Apartment for rent - 1 bed, 700 sqft, $2,895, 1560 McAllister St APT 5, San Francisco, CA 94115",San Francisco,CA,94115,37.778156,-122.43777,1,$2895.0,103 days ago,https://www.zillow.com/b/1560-mcallister-street-san-francisco-ca-5YCgmR/
"Apartment for rent - 145 Fell St APT 206, San Francisco, CA 94102",San Francisco,CA,94102,37.776012,-122.42025,1,$2295.0,3D Tour,https://www.zillow.com/homedetails/145-Fell-St-APT-206-San-Francisco-CA-94102/2097597907_zpid/
"House for rent - 848 Edinburgh St, San Francisco, CA 94112",San Francisco,CA,94112,37.716118,-122.43621,2,$2290.0,12 days ago,https://www.zillow.com/homedetails/848-Edinburgh-St-San-Francisco-CA-94112/15176575_zpid/
"995 PINE STREET - 995 Pine St, San Francisco, CA",San Francisco,CA,94108,37.79048,-122.41202,1/2,"$2,450+/$2,895+",,https://www.zillow.com/b/995-pine-street-san-francisco-ca-9NKBVj/
"Apartment for rent - 4987 Mission St, San Francisco, CA 94112",San Francisco,CA,94112,37.718567,-122.43909,2,$2200.0,9 days ago,https://www.zillow.com/homedetails/4987-Mission-St-San-Francisco-CA-94112/15176454_zpid/
"Apartment for rent - 1656 Leavenworth, 1656 Leavenworth St #3, San Francisco, CA 94109",San Francisco,CA,94109,37.79646,-122.41657,1,$2795.0,3D Tour,https://www.zillow.com/b/1656-leavenworth-san-francisco-ca-5XjkPM/
"Apartment for rent - 798 Post, 798 Post St APT 403, San Francisco, CA 94109",San Francisco,CA,94109,37.787693,-122.41481,1,$2995.0,96 days ago,https://www.zillow.com/b/798-post-san-francisco-ca-5XkYzc/
"Apartment for rent - 350 Judah, 350 Judah St #306, San Francisco, CA 94122",San Francisco,CA,94122,37.76256,-122.465706,1,$2895.0,10 days ago,https://www.zillow.com/b/350-judah-san-francisco-ca-5ZQfM7/
"Apartment for rent - 663 35th Ave #A, San Francisco, CA 94121",San Francisco,CA,94121,37.776485,-122.49555,2,$2500.0,116 days ago,https://www.zillow.com/homedetails/663-35th-Ave-A-San-Francisco-CA-94121/2059252654_zpid/
"Apartment for rent - 1 bed, 350 sqft, $1,950, 826 Jackson St APT 303, San Francisco, CA 94133",San Francisco,CA,94133,37.79596,-122.40885,1,$1950.0,27 days ago,"https://www.zillow.com/b/1-bed,-350-sqft,-%241,950-san-francisco-ca-9NM3gp/"
