street_address,city,state,zipCode,latitude,longitude,beds,sale_price,listed_date,property_link
1859 Tulane Ave #1-2,Shreveport,LA,71103,32.47444,-93.76839,4.0,$106000.0,21 days on Zillow,https://www.zillow.com/homedetails/1859-Tulane-Ave-1-2-Shreveport-LA-71103/2059751594_zpid/
114 Betty Ln,Lake Charles,LA,70607,30.010902,-93.2261,4.0,$268000.0,8 days on Zillow,https://www.zillow.com/homedetails/114-Betty-Ln-Lake-Charles-LA-70607/106025763_zpid/
110 General Lee Dr,Hahnville,LA,70057,29.949251,-90.4135,3.0,$359000.0,"$10,000 (Jan 9)",https://www.zillow.com/homedetails/110-General-Lee-Dr-Hahnville-LA-70057/77718780_zpid/
12979 Heather Dr,Walker,LA,70785,30.470255,-90.8705,3.0,$294000.0,4 days on Zillow,https://www.zillow.com/homedetails/12979-Heather-Dr-Walker-LA-70785/110916203_zpid/
110 Tortoise Ln,Broussard,LA,70518,30.160675,-91.94668,3.0,$388999.0,29 days on Zillow,https://www.zillow.com/homedetails/110-Tortoise-Ln-Broussard-LA-70518/294836223_zpid/
16560 Ja Elle Dr,Iowa,LA,70647,30.27078,-93.02587,3.0,$289900.0,$100 (Dec 31),https://www.zillow.com/homedetails/16560-Ja-Elle-Dr-Iowa-LA-70647/245269017_zpid/
203A Aristile Rd,Morgan City,LA,70380,29.626368,-91.14857,3.0,$65000.0,43 days on Zillow,https://www.zillow.com/homedetails/203A-Aristile-Rd-Morgan-City-LA-70380/2062779266_zpid/
2404 Emerson St,Monroe,LA,71201,32.5448,-92.116325,4.0,$320000.0,288 days on Zillow,https://www.zillow.com/homedetails/2404-Emerson-St-Monroe-LA-71201/2063355721_zpid/
18006 M Williams Rd,Kentwood,LA,70444,30.919554,-90.42956,4.0,$559999.0,17 days on Zillow,https://www.zillow.com/homedetails/18006-M-Williams-Rd-Kentwood-LA-70444/2059520669_zpid/
115 Harvest Hill Trl,Pollock,LA,71467,31.461039,-92.39386,3.0,$289900.0,6 days on Zillow,https://www.zillow.com/homedetails/115-Harvest-Hill-Trl-Pollock-LA-71467/233453461_zpid/
1025 Langlinais Rd LOT 50,Youngsville,LA,70592,30.071793,-92.013596,3.0,$89830.0,3D Tour,https://www.zillow.com/homedetails/1025-Langlinais-Rd-LOT-50-Youngsville-LA-70592/110904571_zpid/
225 Aurore Ave,Lafayette,LA,70506,30.211338,-92.04139,4.0,$370000.0,28 days on Zillow,https://www.zillow.com/homedetails/225-Aurore-Ave-Lafayette-LA-70506/77651870_zpid/
1926 Golson Rd,Calhoun,LA,71225,32.477676,-92.349144,3.0,$300000.0,12 days on Zillow,https://www.zillow.com/homedetails/1926-Golson-Rd-Calhoun-LA-71225/198346661_zpid/
2719 Jefferson Island Rd,New Iberia,LA,70560,29.92592,-91.87188,2.0,$25000.0,4 days on Zillow,https://www.zillow.com/homedetails/2719-Jefferson-Island-Rd-New-Iberia-LA-70560/221207724_zpid/
83083 Highway 1129,Covington,LA,70435,30.595213,-90.11924,4.0,$398000.0,36 days on Zillow,https://www.zillow.com/homedetails/83083-Highway-1129-Covington-LA-70435/96240531_zpid/
215 Foxglove Dr,Patterson,LA,70392,29.718714,-91.31497,4.0,$285500.0,37 days on Zillow,https://www.zillow.com/homedetails/215-Foxglove-Dr-Patterson-LA-70392/226432510_zpid/
48080 Rogers A Rd,Saint Amant,LA,70774,30.218891,-90.79845,4.0,$199999.0,"$19,001 (Dec 6)",https://www.zillow.com/homedetails/48080-Rogers-A-Rd-Saint-Amant-LA-70774/82306926_zpid/
513 Wilson Ave,Houma,LA,70364,29.603815,-90.722115,2.0,$199900.0,71 days on Zillow,https://www.zillow.com/homedetails/513-Wilson-Ave-Houma-LA-70364/77755170_zpid/
825 Briar Marsh Rd,Ragley,LA,70657,30.408506,-93.1494,3.0,$245000.0,58 days on Zillow,https://www.zillow.com/homedetails/825-Briar-Marsh-Rd-Ragley-LA-70657/123374359_zpid/
2420 N 8th St,West Monroe,LA,71291,32.52289,-92.14874,2.0,$157500.0,$500 (Feb 8),https://www.zillow.com/homedetails/2420-N-8th-St-West-Monroe-LA-71291/92514087_zpid/
95 Terra Ave,Alexandria,LA,71303,31.273508,-92.50053,3.0,$258000.0,151 days on Zillow,https://www.zillow.com/homedetails/95-Terra-Ave-Alexandria-LA-71303/77707000_zpid/
111 Sylvia St,Lafayette,LA,70506,30.230652,-92.08376,3.0,$100000.0,"$3,000 (Feb 12)",https://www.zillow.com/homedetails/111-Sylvia-St-Lafayette-LA-70506/77670594_zpid/
433 Rosella Dr,Thibodaux,LA,70301,29.807749,-90.806335,4.0,$499900.0,90 days on Zillow,https://www.zillow.com/homedetails/433-Rosella-Dr-Thibodaux-LA-70301/337718098_zpid/
320 Buccaneer Rd,Gray,LA,70359,29.687603,-90.77389,3.0,$294000.0,43 days on Zillow,https://www.zillow.com/homedetails/320-Buccaneer-Rd-Gray-LA-70359/119429420_zpid/
469 Doc Loop,Winnsboro,LA,71295,32.02484,-91.74571,3.0,$165000.0,97 days on Zillow,https://www.zillow.com/homedetails/469-Doc-Loop-Winnsboro-LA-71295/106066679_zpid/
1009 Laurel Ave,Denham Springs,LA,70726,30.49765,-90.93657,3.0,$270000.0,Open: 3/5 2-4pm,https://www.zillow.com/homedetails/1009-Laurel-Ave-Denham-Springs-LA-70726/210299505_zpid/
157 Redwood St,Labadieville,LA,70372,29.837307,-90.96023,3.0,$220000.0,"$10,000 (Jan 2)",https://www.zillow.com/homedetails/157-Redwood-St-Labadieville-LA-70372/234002045_zpid/
18 Houmas Pl APT A,Destrehan,LA,70047,29.968655,-90.37264,2.0,$165000.0,55 days on Zillow,https://www.zillow.com/homedetails/18-Houmas-Pl-APT-A-Destrehan-LA-70047/77722504_zpid/
21252 Highway 102,Jennings,LA,70546,30.343925,-92.65309,3.0,$230000.0,19 days on Zillow,https://www.zillow.com/homedetails/21252-Highway-102-Jennings-LA-70546/106078332_zpid/
2524 Elm Lawn Dr,Marrero,LA,70072,29.86179,-90.09433,4.0,$172500.0,34 days on Zillow,https://www.zillow.com/homedetails/2524-Elm-Lawn-Dr-Marrero-LA-70072/73694924_zpid/
239 Shenandoah Dr,Dubach,LA,71235,32.700928,-92.65773,3.0,$369900.0,"$29,100 (Jan 12)",https://www.zillow.com/homedetails/239-Shenandoah-Dr-Dubach-LA-71235/106088791_zpid/
152 Ronnie Dyson Rd,Longville,LA,70652,30.645363,-93.23444,3.0,$108900.0,74 days on Zillow,https://www.zillow.com/homedetails/152-Ronnie-Dyson-Rd-Longville-LA-70652/228934944_zpid/
11 Sebron Ln,West Monroe,LA,71291,32.547726,-92.176094,4.0,$329000.0,"$50,995 (Dec 15)",https://www.zillow.com/homedetails/11-Sebron-Ln-West-Monroe-LA-71291/92495763_zpid/
2775 Lavender St,New Orleans,LA,70122,29.998089,-90.04576,3.0,$180000.0,Open: Sun. 1-3pm,https://www.zillow.com/homedetails/2775-Lavender-St-New-Orleans-LA-70122/84455503_zpid/
17036 Evergreen Hills Ave,Greenwell Springs,LA,70739,30.504597,-91.00032,3.0,$349999.0,"$5,000 (Jan 27)",https://www.zillow.com/homedetails/17036-Evergreen-Hills-Ave-Greenwell-Springs-LA-70739/2061618575_zpid/
7835 Cal Dr,Shreveport,LA,71129,32.432423,-93.8435,4.0,$215000.0,5 days on Zillow,https://www.zillow.com/homedetails/7835-Cal-Dr-Shreveport-LA-71129/66807009_zpid/
125 Ashley Ln,Vidalia,LA,71373,31.577545,-91.474915,3.0,$297500.0,29 days on Zillow,https://www.zillow.com/homedetails/125-Ashley-Ln-Vidalia-LA-71373/106030561_zpid/
3550 Carlyss Dr LOT 64,Sulphur,LA,70665,30.202589,-93.38797,3.0,$90000.0,"$9,500 (Dec 1)",https://www.zillow.com/homedetails/3550-Carlyss-Dr-LOT-64-Sulphur-LA-70665/2062527452_zpid/
1360 W Garfield St,Ponchatoula,LA,70802,30.4223,-91.19249,3.0,$75000.0,61 days on Zillow,https://www.zillow.com/homedetails/1360-W-Garfield-St-Ponchatoula-LA-70802/66281785_zpid/
208 Marion St,Minden,LA,71055,32.696587,-93.281105,3.0,$60000.0,164 days on Zillow,https://www.zillow.com/homedetails/208-Marion-St-Minden-LA-71055/242522424_zpid/
615 Highway 545,Dubach,LA,71235,32.72906,-92.64557,2.0,$125000.0,1 day on Zillow,https://www.zillow.com/homedetails/615-Highway-545-Dubach-LA-71235/106085818_zpid/
7502 Shrewsbury Ave,Baton Rouge,LA,70808,30.400122,-91.1459,4.0,$423288.0,55 days on Zillow,https://www.zillow.com/homedetails/7502-Shrewsbury-Ave-Baton-Rouge-LA-70808/66279772_zpid/
5781 Amoco Rd,Iowa,LA,70647,30.15675,-93.06456,3.0,$249900.0,137 days on Zillow,https://www.zillow.com/homedetails/5781-Amoco-Rd-Iowa-LA-70647/81669608_zpid/
5635 N Lakeshore Dr,Shreveport,LA,71107,32.538822,-93.850075,3.0,$85000.0,36 days on Zillow,https://www.zillow.com/homedetails/5635-N-Lakeshore-Dr-Shreveport-LA-71107/80864896_zpid/
668 Route 66,Dequincy,LA,70633,30.359043,-93.445595,3.0,$250000.0,91 days on Zillow,https://www.zillow.com/homedetails/668-Route-66-Dequincy-LA-70633/248895052_zpid/
818 Russo St,New Iberia,LA,70563,30.029299,-91.81146,3.0,$215000.0,21 days on Zillow,https://www.zillow.com/homedetails/818-Russo-St-New-Iberia-LA-70563/113164897_zpid/
2124 Division Rd,Sulphur,LA,70663,30.21734,-93.34875,3.0,$259000.0,56 days on Zillow,https://www.zillow.com/homedetails/2124-Division-Rd-Sulphur-LA-70663/243015660_zpid/
124 E Shore Rd,Monroe,LA,71203,32.62969,-92.048035,4.0,$370000.0,43 days on Zillow,https://www.zillow.com/homedetails/124-E-Shore-Rd-Monroe-LA-71203/92495701_zpid/
710 Hudsons Way,Baton Rouge,LA,70810,30.377527,-91.11462,3.0,$314900.0,44 days on Zillow,https://www.zillow.com/homedetails/710-Hudsons-Way-Baton-Rouge-LA-70810/103858963_zpid/
130 Summerwood Dr,Sulphur,LA,70663,30.293451,-93.405365,3.0,$205000.0,"$20,000 (Feb 16)",https://www.zillow.com/homedetails/130-Summerwood-Dr-Sulphur-LA-70663/77609205_zpid/
204 Hallmark Ave,Lafayette,LA,70508,30.132452,-92.03444,3.0,$325000.0,"$4,000 (Dec 9)",https://www.zillow.com/homedetails/204-Hallmark-Ave-Lafayette-LA-70508/110902362_zpid/
741 Wilkinson St,Shreveport,LA,71104,32.485176,-93.745316,4.0,$159900.0,"$5,100 (Jan 20)",https://www.zillow.com/homedetails/741-Wilkinson-St-Shreveport-LA-71104/51336121_zpid/
1315 Scotts Hideaway Rd,Farmerville,LA,71241,32.767567,-92.43778,3.0,$399000.0,26 days on Zillow,https://www.zillow.com/homedetails/1315-Scotts-Hideaway-Rd-Farmerville-LA-71241/115222704_zpid/
5913 Marthas Dr,Alexandria,LA,71303,31.286533,-92.50928,4.0,$575000.0,"$10,000 (Dec 5)",https://www.zillow.com/homedetails/5913-Marthas-Dr-Alexandria-LA-71303/209935945_zpid/
1900 E Pecan Ave,Bastrop,LA,71220,32.831547,-91.89672,4.0,$289000.0,58 days on Zillow,https://www.zillow.com/homedetails/1900-E-Pecan-Ave-Bastrop-LA-71220/115149791_zpid/
529 Chester Lee St,Larose,LA,70373,29.584623,-90.379814,4.0,$140000.0,56 days on Zillow,https://www.zillow.com/homedetails/529-Chester-Lee-St-Larose-LA-70373/119474342_zpid/
622 Plantation Ridge Ln,Baton Rouge,LA,70810,30.355036,-91.07893,4.0,$695000.0,1 day on Zillow,https://www.zillow.com/homedetails/622-Plantation-Ridge-Ln-Baton-Rouge-LA-70810/66271617_zpid/
106 Savoy Rd,Goldonna,LA,71031,32.044216,-92.90685,5.0,$129900.0,33 days on Zillow,https://www.zillow.com/homedetails/106-Savoy-Rd-Goldonna-LA-71031/106106797_zpid/
1057 Jno G Lewis Jr Dr,Saint Landry,LA,71367,30.843542,-92.28222,4.0,$169000.0,"$10,000 (Dec 16)",https://www.zillow.com/homedetails/1057-Jno-G-Lewis-Jr-Dr-Saint-Landry-LA-71367/106058549_zpid/
19764 Palmer Rd,Livingston,LA,70754,30.40618,-90.74402,3.0,$80000.0,2 days on Zillow,https://www.zillow.com/homedetails/19764-Palmer-Rd-Livingston-LA-70754/333216539_zpid/
1332 Sardis Church Rd #3-4,Farmerville,LA,71241,32.741154,-92.491425,1.0,$56000.0,"$22,000 (Feb 22)",https://www.zillow.com/homedetails/1332-Sardis-Church-Rd-3-4-Farmerville-LA-71241/2064178940_zpid/
220 Elysian Fields Dr,Lafayette,LA,70508,30.174208,-92.03949,3.0,$459900.0,77 days on Zillow,https://www.zillow.com/homedetails/220-Elysian-Fields-Dr-Lafayette-LA-70508/81687655_zpid/
1126 Upperline St,New Orleans,LA,70115,29.923082,-90.10807,2.0,$420000.0,43 days on Zillow,https://www.zillow.com/homedetails/1126-Upperline-St-New-Orleans-LA-70115/73836356_zpid/
928 Morgan Bluff Rd,Pearl River,LA,70452,30.33088,-89.72478,5.0,$345000.0,"$20,000 (Nov 27)",https://www.zillow.com/homedetails/928-Morgan-Bluff-Rd-Pearl-River-LA-70452/96163211_zpid/
59710 Clifts Cove Dr,Plaquemine,LA,70764,30.284088,-91.237045,3.0,$250000.0,"$10,000 (Jan 31)",https://www.zillow.com/homedetails/59710-Clifts-Cove-Dr-Plaquemine-LA-70764/2062938172_zpid/
727 Unadilla St,Shreveport,LA,71106,32.465775,-93.74489,3.0,$289000.0,77 days on Zillow,https://www.zillow.com/homedetails/727-Unadilla-St-Shreveport-LA-71106/51342817_zpid/
506A Aline St,La Place,LA,70068,30.060059,-90.4779,3.0,$159999.0,184 days on Zillow,https://www.zillow.com/homedetails/506A-Aline-St-La-Place-LA-70068/106114476_zpid/
13510-13512 Granville St,New Orleans,LA,70129,30.03872,-89.9266,6.0,$249000.0,26 days on Zillow,https://www.zillow.com/homedetails/13510-13512-Granville-St-New-Orleans-LA-70129/2062304402_zpid/
10241 Island Rd,Ventress,LA,70783,30.682959,-91.43735,3.0,$599000.0,"$21,000 (Feb 19)",https://www.zillow.com/homedetails/10241-Island-Rd-Ventress-LA-70783/115169868_zpid/
1859 Tulane Ave,Shreveport,LA,71103,32.474373,-93.768585,4.0,$106000.0,1 day on Zillow,https://www.zillow.com/homedetails/1859-Tulane-Ave-Shreveport-LA-71103/51357681_zpid/
1600 Marseille Dr APT 33,La Place,LA,70068,30.08198,-90.49399,2.0,$70000.0,43 days on Zillow,https://www.zillow.com/homedetails/1600-Marseille-Dr-APT-33-La-Place-LA-70068/106116312_zpid/
5078 Live Oak Dr #11511,Saint Francisville,LA,70775,30.77871,-91.328255,3.0,$590000.0,"$35,000 (Jan 4)",https://www.zillow.com/homedetails/5078-Live-Oak-Dr-11511-Saint-Francisville-LA-70775/115232879_zpid/
916 Saint Louis St APT C,New Orleans,LA,70112,29.9576,-90.06817,1.0,$275000.0,177 days on Zillow,https://www.zillow.com/homedetails/916-Saint-Louis-St-APT-C-New-Orleans-LA-70112/73780760_zpid/
120 Pellegrin St,Chauvin,LA,70344,29.463558,-90.59177,3.0,$160000.0,5 days on Zillow,https://www.zillow.com/homedetails/120-Pellegrin-St-Chauvin-LA-70344/77762335_zpid/
175 Lakeshore Dr,Oscar,LA,70762,30.611635,-91.458916,3.0,$330000.0,"$8,000 (Jan 13)",https://www.zillow.com/homedetails/175-Lakeshore-Dr-Oscar-LA-70762/234012835_zpid/
108 Duty Rd,Farmerville,LA,71241,32.774662,-92.470314,3.0,$198000.0,7 days on Zillow,https://www.zillow.com/homedetails/108-Duty-Rd-Farmerville-LA-71241/234321908_zpid/
643 Tucker Ave,Jefferson,LA,70121,29.95787,-90.15726,3.0,$384999.0,33 days on Zillow,https://www.zillow.com/homedetails/643-Tucker-Ave-Jefferson-LA-70121/73713232_zpid/
11 Rue Lexie Xing,Natchitoches,LA,71457,31.75279,-93.05823,3.0,$259000.0,28 days on Zillow,https://www.zillow.com/homedetails/11-Rue-Lexie-Xing-Natchitoches-LA-71457/118957428_zpid/
11403 Wintergreen Dr,Zachary,LA,70791,30.607365,-91.05849,5.0,$509999.0,12 days on Zillow,https://www.zillow.com/homedetails/11403-Wintergreen-Dr-Zachary-LA-70791/66344837_zpid/
402 Henderson Hill Rd,Spearsville,LA,71277,32.922688,-92.55723,3.0,$180000.0,34 days on Zillow,https://www.zillow.com/homedetails/402-Henderson-Hill-Rd-Spearsville-LA-71277/115222043_zpid/
104 Jolly Roger Dr,Monroe,LA,71203,32.58332,-92.06547,3.0,$235000.0,41 days on Zillow,https://www.zillow.com/homedetails/104-Jolly-Roger-Dr-Monroe-LA-71203/92517200_zpid/
1325 Turner St,Alexandria,LA,71301,31.299055,-92.447685,3.0,$13000.0,112 days on Zillow,https://www.zillow.com/homedetails/1325-Turner-St-Alexandria-LA-71301/209911749_zpid/
102 Floridian Ln,Lafayette,LA,70506,30.198755,-92.090614,2.0,$187500.0,29 days on Zillow,https://www.zillow.com/homedetails/102-Floridian-Ln-Lafayette-LA-70506/126794164_zpid/
1020 Barron Rd,Pollock,LA,71467,31.571148,-92.35585,3.0,$99000.0,"$21,000 (Dec 2)",https://www.zillow.com/homedetails/1020-Barron-Rd-Pollock-LA-71467/115133236_zpid/
3421 Truman St,Lake Charles,LA,70607,30.195803,-93.18599,3.0,$79500.0,14 days on Zillow,https://www.zillow.com/homedetails/3421-Truman-St-Lake-Charles-LA-70607/242830584_zpid/
7208 Highway 1,Belle Rose,LA,70341,30.055168,-91.03646,3.0,$257300.0,20 days on Zillow,https://www.zillow.com/homedetails/7208-Highway-1-Belle-Rose-LA-70341/126541825_zpid/
439 W Harrison Ave,New Orleans,LA,70124,30.006153,-90.12116,2.0,$385000.0,3 days on Zillow,https://www.zillow.com/homedetails/439-W-Harrison-Ave-New-Orleans-LA-70124/117548590_zpid/
1818 Prospect Blvd,Houma,LA,70363,29.518717,-90.73557,3.0,$115000.0,29 days on Zillow,https://www.zillow.com/homedetails/1818-Prospect-Blvd-Houma-LA-70363/77758589_zpid/
107 Sunrise Dr,Kinder,LA,70648,30.521242,-92.87023,4.0,$315000.0,15 days on Zillow,https://www.zillow.com/homedetails/107-Sunrise-Dr-Kinder-LA-70648/2061206775_zpid/
119 Snapping Ln,Broussard,LA,70518,30.159073,-91.94608,4.0,$599000.0,7 days on Zillow,https://www.zillow.com/homedetails/119-Snapping-Ln-Broussard-LA-70518/249653144_zpid/
3550 Carlyss Dr LOT 65,Sulphur,LA,70665,30.11277,-93.46431,4.0,$85000.0,117 days on Zillow,https://www.zillow.com/homedetails/3550-Carlyss-Dr-LOT-65-Sulphur-LA-70665/2060901807_zpid/
506 N Spruce St,Hammond,LA,70401,30.508335,-90.46702,5.0,$315000.0,48 days on Zillow,https://www.zillow.com/homedetails/506-N-Spruce-St-Hammond-LA-70401/77730024_zpid/
513 S Church St,Garyville,LA,70051,30.054028,-90.61942,3.0,$300000.0,"$5,900 (Feb 7)",https://www.zillow.com/homedetails/513-S-Church-St-Garyville-LA-70051/116001957_zpid/
135 Boys Village Rd,Lake Charles,LA,70615,30.256119,-93.114716,3.0,$175000.0,"$20,000 (Jan 11)",https://www.zillow.com/homedetails/135-Boys-Village-Rd-Lake-Charles-LA-70615/81669877_zpid/
447 Beverly Garden Dr,Metairie,LA,70001,29.99417,-90.14826,4.0,$599000.0,Open: Wed. 8am-8:30pm,https://www.zillow.com/homedetails/447-Beverly-Garden-Dr-Metairie-LA-70001/73740119_zpid/
1041 Richmond Cir,Lake Charles,LA,70605,30.125467,-93.27482,3.0,$365000.0,19 days on Zillow,https://www.zillow.com/homedetails/1041-Richmond-Cir-Lake-Charles-LA-70605/126954600_zpid/
954 Unadilla St,Shreveport,LA,71106,32.466152,-93.750114,5.0,$420000.0,184 days on Zillow,https://www.zillow.com/homedetails/954-Unadilla-St-Shreveport-LA-71106/51358795_zpid/
264 Stanford Ave,Baton Rouge,LA,70808,30.402624,-91.16826,4.0,$500000.0,"$40,000 (Jan 24)",https://www.zillow.com/homedetails/264-Stanford-Ave-Baton-Rouge-LA-70808/66300387_zpid/
1022 Forest Ridge Loop,Pearl River,LA,70452,30.337814,-89.73232,4.0,$348000.0,87 days on Zillow,https://www.zillow.com/homedetails/1022-Forest-Ridge-Loop-Pearl-River-LA-70452/96186172_zpid/
503 W McClellan St,Ponchatoula,LA,70454,30.377424,-90.39195,2.0,$140000.0,"$10,000 (Dec 8)",https://www.zillow.com/homedetails/503-W-McClellan-St-Ponchatoula-LA-70454/77732029_zpid/
1086 E Tank Farm Rd,Lake charles,LA,70607,30.125456,-93.20309,3.0,$279900.0,43 days on Zillow,https://www.zillow.com/homedetails/1086-E-Tank-Farm-Rd-Lake-Charles-LA-70607/77615539_zpid/
277 Green Acres St,Larose,LA,70373,29.56859,-90.39464,3.0,$238000.0,"$8,000 (Dec 30)",https://www.zillow.com/homedetails/277-Green-Acres-St-Larose-LA-70373/119475878_zpid/
870 Highway 772 E,Jena,LA,71342,31.60907,-92.153175,3.0,$189000.0,48 days on Zillow,https://www.zillow.com/homedetails/870-Highway-772-E-Jena-LA-71342/115146243_zpid/
429 Audrey St,Sulphur,LA,70663,30.243414,-93.375114,3.0,$45000.0,"$3,000 (Jan 5)",https://www.zillow.com/homedetails/429-Audrey-St-Sulphur-LA-70663/243019058_zpid/
320 G & South Loop,Deridder,LA,70634,30.81597,-93.105385,3.0,$265000.0,"$35,000 (Dec 9)",https://www.zillow.com/homedetails/320-G-South-Loop-Deridder-LA-70634/116502286_zpid/
110 Decoy Dr,Lafayette,LA,70506,30.208,-92.0643,3.0,$369900.0,16 days on Zillow,https://www.zillow.com/homedetails/110-Decoy-Dr-Lafayette-LA-70506/307525104_zpid/
4153 Saint Louis St,Slidell,LA,70461,30.311499,-89.736465,4.0,$145000.0,45 days on Zillow,https://www.zillow.com/homedetails/4153-Saint-Louis-St-Slidell-LA-70461/96152848_zpid/
113 Edwards St,Benton,LA,71006,32.639347,-93.71185,3.0,$260000.0,185 days on Zillow,https://www.zillow.com/homedetails/113-Edwards-St-Benton-LA-71006/109784800_zpid/
Tucker Store Rd,Spearsville,LA,71277,32.990356,-92.65634,3.0,$180000.0,6 days on Zillow,https://www.zillow.com/homedetails/Tucker-Store-Rd-Spearsville-LA-71277/305133213_zpid/
10645 Wheeler Bend Ave,Baton Rouge,LA,70814,30.48902,-91.06555,3.0,$250000.0,59 days on Zillow,https://www.zillow.com/homedetails/10645-Wheeler-Bend-Ave-Baton-Rouge-LA-70814/66302343_zpid/
789 Lakeshore Village Dr,Slidell,LA,70461,30.217367,-89.7529,4.0,$279000.0,"$7,000 (Feb 16)",https://www.zillow.com/homedetails/789-Lakeshore-Village-Dr-Slidell-LA-70461/111512169_zpid/
2813 E Old Spanish Trl LOT 54,New Iberia,LA,70560,29.92592,-91.87188,3.0,$8000.0,77 days on Zillow,https://www.zillow.com/homedetails/2813-E-Old-Spanish-Trl-LOT-54-New-Iberia-LA-70560/2060495146_zpid/
1424 Bayleaf Dr,Lake charles,LA,70611,30.325026,-93.22059,3.0,$90000.0,41 days on Zillow,https://www.zillow.com/homedetails/1424-Bayleaf-Dr-Lake-Charles-LA-70611/81581616_zpid/
500 Eighth St,Houma,LA,70364,29.609375,-90.7254,4.0,$260000.0,39 days on Zillow,https://www.zillow.com/homedetails/500-Eighth-St-Houma-LA-70364/110380573_zpid/
277 W 25th St,Larose,LA,70373,29.558079,-90.366,4.0,$260000.0,"$5,000 (Dec 31)",https://www.zillow.com/homedetails/277-W-25th-St-Larose-LA-70373/119426642_zpid/
601 Elizabeth Ave,Lafayette,LA,70501,30.236609,-92.01122,3.0,$68500.0,15 days on Zillow,https://www.zillow.com/homedetails/601-Elizabeth-Ave-Lafayette-LA-70501/81691150_zpid/
5761 Anchor Way,Shreveport,LA,71119,32.489372,-93.84024,3.0,$349000.0,94 days on Zillow,https://www.zillow.com/homedetails/5761-Anchor-Way-Shreveport-LA-71119/51354810_zpid/
9672 Heron Springs Dr,Shreveport,LA,71106,32.390266,-93.732635,4.0,$310000.0,36 days on Zillow,https://www.zillow.com/homedetails/9672-Heron-Springs-Dr-Shreveport-LA-71106/103656588_zpid/
422 McGowen Rd,Monroe,LA,71203,32.55488,-91.98397,4.0,$285000.0,54 days on Zillow,https://www.zillow.com/homedetails/422-McGowen-Rd-Monroe-LA-71203/92498315_zpid/
2556 Dolores Dr,Marrero,LA,70072,29.826406,-90.13493,3.0,$230000.0,13 days on Zillow,https://www.zillow.com/homedetails/2556-Dolores-Dr-Marrero-LA-70072/248723422_zpid/
9490 State Highway 44,Convent,LA,70723,30.052649,-90.83019,4.0,$915000.0,"$10,000 (Jan 19)",https://www.zillow.com/homedetails/9490-State-Highway-44-Convent-LA-70723/115195895_zpid/
168 E 1st St,Reserve,LA,70084,30.092243,-90.56586,2.0,$25000.0,29 days on Zillow,https://www.zillow.com/homedetails/168-E-1st-St-Reserve-LA-70084/2059935045_zpid/
6650 Perimeter Dr,Baton Rouge,LA,70812,30.514555,-91.12518,4.0,$131000.0,57 days on Zillow,https://www.zillow.com/homedetails/6650-Perimeter-Dr-Baton-Rouge-LA-70812/66318456_zpid/
2457 Highland Rd,Baton Rouge,LA,70802,30.457165,-91.16964,0.0,$125000.0,1 day on Zillow,https://www.zillow.com/homedetails/2457-Highland-Rd-Baton-Rouge-LA-70802/66298269_zpid/
33788 State Highway 16 #1B,Denham Springs,LA,70706,30.558395,-90.9545,2.0,$183999.0,28 days on Zillow,https://www.zillow.com/homedetails/33788-State-Highway-16-1B-Denham-Springs-LA-70706/2071749842_zpid/
4327 Highway 1,Raceland,LA,70394,29.713293,-90.58018,2.0,$130000.0,66 days on Zillow,https://www.zillow.com/homedetails/4327-Highway-1-Raceland-LA-70394/119472645_zpid/
5821 Crape Ct,Lake Charles,LA,70605,30.125467,-93.27482,4.0,$415000.0,"$14,999 (Jan 29)",https://www.zillow.com/homedetails/5821-Crape-Ct-Lake-Charles-LA-70605/242874133_zpid/
10525 Rondo Ave,Baton Rouge,LA,70815,30.440311,-91.06913,4.0,$339500.0,"$10,000 (Dec 14)",https://www.zillow.com/homedetails/10525-Rondo-Ave-Baton-Rouge-LA-70815/66312149_zpid/
350 Nellie St,Eunice,LA,70535,30.462988,-92.40069,3.0,$217500.0,126 days on Zillow,https://www.zillow.com/homedetails/350-Nellie-St-Eunice-LA-70535/106144867_zpid/
105 Texaco St,New Iberia,LA,70563,30.025955,-91.82267,3.0,$280000.0,79 days on Zillow,https://www.zillow.com/homedetails/105-Texaco-St-New-Iberia-LA-70563/77629393_zpid/
3302 Clarke Blvd,Shreveport,LA,71109,32.461353,-93.78912,4.0,$49954.0,47 days on Zillow,https://www.zillow.com/homedetails/3302-Clarke-Blvd-Shreveport-LA-71109/51362059_zpid/
104 Woodland Ave,Ferriday,LA,71334,31.642513,-91.55549,3.0,$145000.0,"$15,000 (Jan 16)",https://www.zillow.com/homedetails/104-Woodland-Ave-Ferriday-LA-71334/106028386_zpid/
120 McManor Cir,Donaldsonville,LA,70346,30.09554,-91.00697,5.0,$385000.0,83 days on Zillow,https://www.zillow.com/homedetails/120-McManor-Cir-Donaldsonville-LA-70346/1450296_zpid/
1849 Harvard Ave,Gretna,LA,70056,29.887108,-90.02627,4.0,$275000.0,66 days on Zillow,https://www.zillow.com/homedetails/1849-Harvard-Ave-Gretna-LA-70056/73678058_zpid/
317 Cleveland St,Lafayette,LA,70501,30.242758,-91.98954,3.0,$185000.0,20 days on Zillow,https://www.zillow.com/homedetails/317-Cleveland-St-Lafayette-LA-70501/126793768_zpid/
